pl_name,hostname,disc_year,discoverymethod,pl_orbper,pl_rade,pl_radeerr1,pl_radeerr2,st_teff,st_rad,radius_frac_error
TOI-1472 c,TOI-1472,2025,Radial Velocity,15.5381747,3.334,0.08,-0.08,5100.0,0.84,0.02399520095980804
Kepler-1239 b,Kepler-1239,2016,Transit,5.19104016,2.9,0.37,-0.31,6564.0,1.57,0.12758620689655173
KOI-7913 b,KOI-7913 A,2022,Transit,24.278553,2.34,0.18,-0.18,4324.0,0.788,0.07692307692307693
K2-264 c,K2-264,2018,Transit,19.660302,2.668,0.201,-0.194,3660.0,0.473,0.07533733133433283
Kepler-297 b,Kepler-297,2014,Transit,38.871826,2.87,0.52,-0.52,5619.0,0.915,0.18118466898954705
Kepler-949 b,Kepler-949,2016,Transit,8.689307296,2.91,0.36,-0.23,5403.0,0.86,0.12371134020618556
Kepler-105 b,Kepler-105,2013,Transit,5.4122034,2.53,0.07,-0.07,5933.0,1.026,0.027667984189723323
Kepler-11 d,Kepler-11,2010,Transit,22.6845,3.12,0.06,-0.07,5663.0,1.065,0.022435897435897436
TOI-6054.01,TOI-6054,2024,Transit,7.501428,2.64,0.15,-0.15,6047.0,1.662,0.056818181818181816
HD 97658 b,HD 97658,2010,Radial Velocity,9.4897116,2.12,0.06,-0.06,5212.0,0.728,0.028301886792452827
Kepler-135 b,Kepler-135,2014,Transit,6.00253,1.81,0.35,-0.35,6090.0,1.275,0.19337016574585633
Kepler-100 d,Kepler-100,2014,Transit,35.3331,1.61,0.05,-0.05,5825.0,1.49,0.031055900621118012
Kepler-1466 b,Kepler-1466,2016,Transit,31.1750448,1.55,0.27,-0.17,5884.0,1.02,0.17419354838709677
K2-124 b,K2-124,2017,Transit,6.413651,2.9,0.1,-0.1,3570.0,0.388,0.034482758620689655
Kepler-566 b,Kepler-566,2016,Transit,18.42794624,2.15,0.13,-0.13,5132.0,0.79,0.060465116279069774
Kepler-648 b,Kepler-648,2016,Transit,17.4211749,3.22,0.12,-0.24,5741.0,0.98,0.07453416149068322
TOI-5800 b,TOI-5800,2025,Transit,2.6278838,2.46,0.18,-0.16,4850.0,0.773,0.07317073170731707
Kepler-1224 b,Kepler-1224,2016,Transit,13.32351601,1.33,0.12,-0.08,6155.0,1.22,0.09022556390977443
TOI-1739 b,TOI-1739,2024,Transit,8.303341406,1.946,0.226,-0.169,4814.0,0.781,0.11613566289825283
Kepler-770 c,Kepler-770,2016,Transit,1.475322314,1.2,0.19,-0.1,5598.0,0.92,0.15833333333333335
TOI-262 b,TOI-262,2023,Transit,11.14529,2.07,0.15,-0.15,5310.0,0.853,0.07246376811594203
K2-233 c,K2-233,2018,Transit,7.06024,1.272,0.038,-0.038,4796.0,0.71,0.029874213836477988
Kepler-789 b,Kepler-789,2016,Transit,8.63847725,2.12,0.42,-0.23,5870.0,1.02,0.1981132075471698
Kepler-804 c,Kepler-804,2016,Transit,9.65185017,1.14,0.2,-0.14,5817.0,1.05,0.1754385964912281
Kepler-55 f,Kepler-55,2014,Transit,10.198545,1.59,0.1,-0.1,4503.0,0.619,0.06289308176100629
K2-279 b,K2-279,2018,Transit,7.122605,1.21,0.14,-0.14,5558.0,0.86,0.11570247933884299
TOI-2274 b,TOI-2274,2024,Transit,2.67963,2.45,0.23,-0.13,3943.0,0.631,0.09387755102040816
TOI-942 b,TOI-942,2020,Transit,4.32421,3.89,0.25,-0.23,4969.0,0.894,0.06426735218508997
Kepler-335 b,Kepler-335,2014,Transit,6.562331,3.39,0.67,-0.67,5877.0,1.854,0.1976401179941003
TOI-880.02,TOI-880,2024,Transit,2.57571,2.19,0.11,-0.11,5050.0,0.83,0.05022831050228311
TOI-5605 b,TOI-5605,2026,Transit,5.91340454843,2.52611303,0.34360463,-0.27750529,4583.79,0.736044,0.13602108295209578
Kepler-761 b,Kepler-761,2016,Transit,10.12804789,2.03,0.25,-0.17,5706.0,0.93,0.12315270935960593
Kepler-1985 b,Kepler-1985,2023,Transit,3.42064689,2.27,0.25,-0.22,5370.0,0.966,0.11013215859030837
Kepler-1274 b,Kepler-1274,2016,Transit,6.98152703,1.42,0.1,-0.1,6179.0,2.17,0.07042253521126761
K2-73 b,K2-73,2016,Transit,7.49556,2.58,0.13,-0.06,5867.0,1.058,0.050387596899224806
K2-133 e,K2-133,2019,Transit,26.5841,1.73,0.14,-0.13,3655.0,0.455,0.0809248554913295
G 9-40 b,G 9-40,2019,Transit,5.7459982,1.9,0.065,-0.065,3395.0,0.3026,0.034210526315789476
Kepler-604 b,Kepler-604,2016,Transit,25.85501786,2.59,0.49,-0.27,5890.0,1.03,0.1891891891891892
HD 191939 b,HD 191939,2020,Transit,8.8803256,3.41,0.075,-0.075,5348.0,0.94,0.0219941348973607
Kepler-591 b,Kepler-591,2016,Transit,81.1694299,3.39,0.55,-0.25,5677.0,0.94,0.16224188790560473
K2-372 b,K2-372,2022,Transit,9.844077,2.945,0.077,-0.075,5479.0,0.922,0.026146010186757218
Kepler-1471 c,Kepler-1471,2023,Transit,11.6044881,1.88,0.28,-0.34,5533.0,1.166,0.18085106382978725
Kepler-32 c,Kepler-32,2011,Transit,8.7522,2.0,0.2,-0.2,3900.0,0.53,0.1
TOI-1751 b,TOI-1751,2024,Transit,37.46852,2.9507845,0.11061818,-0.08190008,5970.0,1.3137,0.03748771894389441
KOI-1599.02,KOI-1599,2019,Transit,13.6088,1.9,0.2,-0.2,5833.0,0.972,0.10526315789473685
TOI-260 b,TOI-260,2024,Transit,13.475853,1.71,0.08,-0.08,4026.0,0.607,0.046783625730994156
Kepler-510 b,Kepler-510,2016,Transit,19.55659418,2.47,0.23,-0.12,5746.0,1.41,0.09311740890688258
Kepler-145 b,Kepler-145,2013,Transit,22.951,2.65,0.08,-0.08,6022.0,1.85,0.03018867924528302
K2-138 e,K2-138,2017,Transit,8.26146,3.39,0.156,-0.11,5356.3,0.863,0.04601769911504425
Kepler-1477 b,Kepler-1477,2016,Transit,11.55530021,1.18,0.09,-0.09,5100.0,0.78,0.07627118644067797
Kepler-1199 b,Kepler-1199,2016,Transit,15.0447198,1.15,0.21,-0.16,5889.0,1.17,0.1826086956521739
Kepler-935 b,Kepler-935,2016,Transit,4.88083852,1.35,0.08,-0.07,4830.0,0.73,0.059259259259259255
K2-341 b,K2-341,2021,Transit,36.552551,3.21,0.25,-0.19,5817.0,1.16,0.0778816199376947
K2-72 c,K2-72,2016,Transit,15.189034,1.16,0.13,-0.13,3360.47,0.330989,0.1120689655172414
TOI-6002 b,TOI-6002,2024,Transit,10.904821,1.65,0.22,-0.19,3229.0,0.2432,0.13333333333333333
Kepler-192 c,Kepler-192,2014,Transit,21.2234,2.79,0.52,-0.52,5479.0,1.007,0.1863799283154122
K2-46 b,K2-46,2016,Transit,19.1541,2.05,0.24,-0.24,6256.0,1.29,0.11707317073170732
Kepler-746 b,Kepler-746,2016,Transit,3.48159251,1.11,0.13,-0.09,5418.0,0.93,0.11711711711711711
Kepler-270 b,Kepler-270,2014,Transit,11.476094,2.01,0.4,-0.4,6067.0,1.461,0.19900497512437815
Kepler-319 b,Kepler-319,2014,Transit,4.362705,1.63,0.23,-0.23,5526.0,0.903,0.14110429447852763
K2-199 c,K2-199,2018,Transit,7.3744897,2.85,0.1,-0.09,4491.0,0.682,0.03508771929824561
TOI-1723 b,TOI-1723,2024,Transit,13.727012643,3.435,0.244,-0.193,5777.0,1.09,0.0710334788937409
Kepler-95 b,Kepler-95,2014,Transit,11.5231,3.42,0.09,-0.09,5699.0,1.41,0.02631578947368421
Kepler-482 b,Kepler-482,2016,Transit,56.35418576,2.36,0.37,-0.14,4871.0,0.72,0.15677966101694915
Kepler-356 b,Kepler-356,2014,Transit,4.612696,1.57,0.29,-0.29,6133.0,1.335,0.18471337579617833
Kepler-1065 b,Kepler-1065,2016,Transit,3.609308907,3.73,0.64,-0.36,5635.0,0.93,0.17158176943699732
Kepler-2000 c,Kepler-2000,2023,Transit,20.6180348,1.57,0.06,-0.1,3757.0,0.576,0.06369426751592357
Kepler-23 c,Kepler-23,2011,Transit,10.74,3.005,0.074,-0.074,5828.0,1.548,0.024625623960066557
TOI-444 b,TOI-444,2023,Transit,17.9636,2.77,0.2,-0.2,5225.0,0.779,0.07220216606498195
K2-368 b,K2-368,2022,Transit,5.025598,1.332,0.107,-0.1,4663.0,0.663,0.08033033033033032
Kepler-111 b,Kepler-111,2014,Transit,3.341815,1.58,0.2,-0.2,5952.0,1.157,0.12658227848101267
Kepler-753 b,Kepler-753,2016,Transit,5.747725012,1.91,0.25,-0.09,4346.0,0.65,0.13089005235602094
TOI-5614 b,TOI-5614,2026,Transit,4.17221328949,3.21759316,0.36584065,-0.29787539,4553.0,0.734919,0.11370009563297306
Kepler-466 b,Kepler-466,2016,Transit,51.07926307,2.85,0.22,-0.17,5927.0,1.05,0.07719298245614035
Kepler-1006 b,Kepler-1006,2016,Transit,19.76172042,1.54,0.27,-0.14,5328.0,0.74,0.17532467532467533
Kepler-90 i,KOI-351,2017,Transit,14.44912,1.32,0.21,-0.21,6015.0,1.29,0.1590909090909091
Kepler-625 c,Kepler-625,2016,Transit,4.1653651,1.05,0.05,-0.03,5789.0,0.96,0.047619047619047616
K2-164 b,K2-164,2018,Transit,17.355066,3.24925008,0.51526655,-0.41335659,5791.0,2.196069,0.15858014536080275
LTT 1445 A b,LTT 1445 A,2019,Transit,5.3587635,1.34,0.11,-0.06,3562.0,0.271,0.08208955223880597
Kepler-130 c,Kepler-130,2014,Transit,27.50868,2.9,0.25,-0.25,5879.0,1.17,0.08620689655172414
Kepler-307 c,Kepler-307,2013,Transit,13.0729,2.2,0.07,-0.07,5367.0,0.814,0.03181818181818182
Kepler-393 b,Kepler-393,2014,Transit,9.182417,1.29,0.25,-0.25,6189.0,1.382,0.19379844961240308
Kepler-613 b,Kepler-613,2016,Transit,15.77979614,2.29,0.4,-0.17,5723.0,0.96,0.17467248908296945
HD 23472 f,HD 23472,2022,Transit,12.1621839,1.137,0.084,-0.077,4684.0,0.71,0.07387862796833773
K2-68 b,K2-68,2016,Transit,8.05428,1.58,0.23,-0.23,4746.0,0.675,0.14556962025316456
K2-84 c,K2-84,2016,Transit,27.86,2.03,0.32,-0.32,5652.0,0.93,0.1576354679802956
K2-138 g,K2-138,2021,Transit,41.96797,3.013,0.303,-0.251,5356.3,0.863,0.10056422170594093
TOI-1749 b,TOI-1749,2021,Transit,2.38839,1.39,0.21,-0.19,3985.0,0.55,0.1510791366906475
Kepler-20 b,Kepler-20,2011,Transit,3.6961049,1.773,0.053,-0.03,5495.0,0.9164,0.029892836999435984
HD 63935 c,HD 63935,2021,Radial Velocity,21.4027,3.06451296,0.0880571,-0.07912569,5513.0,0.9598,0.02873445181971102
K2-331 b,K2-331,2021,Transit,9.398977,1.79,0.14,-0.1,5994.0,1.06,0.0782122905027933
TOI-2427 b,TOI-2427,2022,Transit,1.3060011,1.8,0.12,-0.12,4072.0,0.65,0.06666666666666667
Kepler-445 d,Kepler-445,2015,Transit,8.15275,1.25,0.19,-0.19,3157.0,0.21,0.152
Kepler-312 b,Kepler-312,2014,Transit,1.772419,1.29,0.25,-0.25,6115.0,1.467,0.19379844961240308
Kepler-200 b,Kepler-200,2014,Transit,8.594805,2.13,0.41,-0.41,5678.0,0.944,0.19248826291079812
TOI-1777.01,TOI-1777,2024,Transit,14.650111974,2.246,0.279,-0.177,5859.0,0.98,0.12422083704363314
Kepler-1024 b,Kepler-1024,2016,Transit,66.4162133,3.91,0.27,-0.26,5143.0,0.78,0.0690537084398977
K2-294 b,K2-294,2019,Transit,2.50387,1.66,0.21,-0.19,5612.0,1.2,0.12650602409638553
Kepler-771 b,Kepler-771,2016,Transit,8.73485836,1.82,0.31,-0.21,5906.0,1.05,0.17032967032967034
Kepler-1196 b,Kepler-1196,2016,Transit,66.1849031,2.23,0.37,-0.21,5756.0,0.97,0.16591928251121077
Kepler-1277 b,Kepler-1277,2016,Transit,40.8365012,1.6,0.29,-0.11,5578.0,0.92,0.18124999999999997
Kepler-333 b,Kepler-333,2014,Transit,12.551158,1.32,0.16,-0.16,4259.0,0.534,0.12121212121212122
TOI-1221 b,TOI-1221,2023,Transit,91.68278,2.91,0.13,-0.12,5592.0,1.031,0.044673539518900345
Kepler-206 b,Kepler-206,2014,Transit,7.781987,1.2,0.24,-0.24,5764.0,1.185,0.2
Kepler-324 c,Kepler-324,2014,Transit,51.805612,3.15,0.33,-0.33,5194.0,0.84,0.10476190476190476
Kepler-1122 b,Kepler-1122,2016,Transit,42.1917357,2.04,0.27,-0.14,5544.0,0.89,0.1323529411764706
Kepler-770 d,Kepler-770,2016,Transit,4.15244722,1.4,0.19,-0.11,5598.0,0.92,0.13571428571428573
K2-190 c,K2-190,2018,Transit,21.574023,1.09308317,0.15187251,-0.09223049,5631.0,0.912206,0.13893957401246967
TIC 150070085 b,TIC 150070085,2026,Transit,10.47423,3.62,0.21,-0.2,5999.0,1.086,0.058011049723756904
K2-350 b,K2-350,2021,Transit,4.163873,1.54,0.15,-0.11,5789.0,1.04,0.0974025974025974
Kepler-1145 b,Kepler-1145,2016,Transit,3.97076766,1.4,0.11,-0.11,5064.0,0.75,0.07857142857142858
K2-101 b,K2-101,2016,Transit,14.6762429,2.0,0.14,-0.07,4927.0,0.76,0.07
Kepler-1157 b,Kepler-1157,2016,Transit,4.45743164,1.09,0.04,-0.2,4679.0,0.71,0.1834862385321101
Kepler-249 c,Kepler-249,2014,Transit,7.113702,1.51,0.09,-0.09,3568.0,0.482,0.059602649006622516
Kepler-1610 b,Kepler-1610,2016,Transit,8.70181574,1.61,0.19,-0.13,5383.0,0.87,0.11801242236024845
Kepler-1245 c,Kepler-1245,2016,Transit,2.936584681,1.44,0.13,-0.08,5306.0,0.83,0.09027777777777779
K2-379 b,K2-379,2022,Transit,8.777247,2.181,0.363,-0.198,4603.0,0.751,0.16643741403026133
Kepler-209 c,Kepler-209,2014,Transit,41.749882,3.1,0.51,-0.51,5513.0,0.935,0.16451612903225807
Kepler-826 b,Kepler-826,2016,Transit,4.48758907,1.25,0.2,-0.14,6079.0,1.15,0.16
EPIC 205950854 c,K2-168,2019,Transit,8.050722,1.31,0.144,-0.063,5502.7,0.83,0.10992366412213739
TOI-132 b,TOI-132,2020,Transit,2.1097019,3.42,0.13,-0.14,5397.0,0.9,0.04093567251461989
Kepler-1996 b,Kepler-1996,2023,Transit,32.376183,2.26,0.16,-0.07,4580.0,0.675,0.07079646017699116
Kepler-928 b,Kepler-928,2016,Transit,3.932461302,1.59,0.31,-0.12,4700.0,0.7,0.19496855345911948
Kepler-48 d,Kepler-48,2014,Transit,42.8961,2.04,0.11,-0.11,5194.0,0.89,0.05392156862745098
TOI-4443.01,TOI-4443,2024,Transit,1.8498567,1.7193265,0.1346603,-0.1346603,5834.0,1.01733,0.0783215404403992
Kepler-106 c,Kepler-106,2014,Transit,13.5708,2.5,0.32,-0.32,5858.0,1.04,0.128
Kepler-309 b,Kepler-309,2014,Transit,5.923653,1.56,0.14,-0.14,4713.0,0.721,0.08974358974358974
TOI-5734 b,TOI-5734,2026,Transit,6.1841876,2.1,0.12,-0.12,4750.0,0.639,0.05714285714285714
TOI-1695 b,TOI-1695,2022,Transit,3.1342791,1.9,0.16,-0.14,3690.0,0.515,0.08421052631578949
K2-150 b,K2-150,2018,Transit,10.59357,2.0,0.27,-0.21,3499.0,0.436,0.135
Kepler-1350 b,Kepler-1350,2016,Transit,4.4968604,2.52,0.16,-0.25,3827.0,0.53,0.0992063492063492
Kepler-995 b,Kepler-995,2016,Transit,28.26731672,2.7,0.19,-0.17,5206.0,0.8,0.07037037037037036
TIC 188624430 b,TIC 188624430,2026,Transit,6.21860433132,3.64811843,0.288233,-0.2665682,5369.46,0.786574,0.07900867406873083
Kepler-1174 b,Kepler-1174,2016,Transit,6.89225223,1.59,0.31,-0.16,5936.0,1.04,0.19496855345911948
TOI-6054.02,TOI-6054,2024,Transit,12.563636,2.82,0.17,-0.16,6047.0,1.662,0.06028368794326242
TOI-5788 c,TOI-5788,2026,Transit,16.213362,2.272,0.039,-0.039,5615.0,0.87,0.01716549295774648
K2-171 b,K2-171,2018,Transit,5.628466,2.68657205,0.40023833,-0.33153947,5250.0,1.717458,0.14897732967928404
Kepler-122 b,Kepler-122,2014,Transit,5.766193,2.34,0.46,-0.46,6050.0,1.216,0.1965811965811966
Kepler-1229 b,Kepler-1229,2016,Transit,86.828989,1.4,0.11,-0.13,3784.0,0.51,0.09285714285714286
TOI-7009 b,TOI-7009,2026,Transit,2.3206612,3.71,0.15,-0.15,4080.0,0.564,0.04043126684636118
K2-163 b,K2-163,2018,Transit,6.673117,2.46610713,0.25681072,-0.12408569,4937.0,0.762201,0.10413607619714395
Kepler-32 e,Kepler-32,2012,Transit,2.896,1.5,0.1,-0.1,3900.0,0.53,0.06666666666666667
Kepler-155 c,Kepler-155,2014,Transit,52.661793,2.24,0.15,-0.15,4508.0,0.62,0.06696428571428571
Kepler-1158 b,Kepler-1158,2016,Transit,13.5396293,2.34,0.46,-0.46,6203.0,1.95,0.1965811965811966
Kepler-311 b,Kepler-311,2014,Transit,9.176092,1.7,0.33,-0.33,5905.0,1.188,0.19411764705882353
Kepler-402 e,Kepler-402,2014,Transit,11.242861,1.46,0.29,-0.29,6090.0,1.264,0.19863013698630136
K2-335 b,K2-335,2021,Transit,12.283211,2.21,0.18,-0.14,6222.0,1.33,0.08144796380090498
Kepler-565 b,Kepler-565,2016,Transit,4.243747226,3.64,0.51,-0.27,5735.0,0.95,0.1401098901098901
K2-382 b,K2-382,2022,Transit,21.700156,2.072,0.152,-0.133,5452.0,0.811,0.07335907335907335
Kepler-352 c,Kepler-352,2014,Transit,16.332995,1.24,0.1,-0.1,5212.0,0.781,0.08064516129032259
Kepler-127 b,Kepler-127,2014,Transit,14.435889,1.4,0.05,-0.05,6106.0,1.359,0.03571428571428572
Kepler-568 b,Kepler-568,2016,Transit,11.02347475,2.26,0.08,-0.08,3768.0,0.53,0.03539823008849558
Kepler-1208 b,Kepler-1208,2016,Transit,11.08507637,2.32,0.19,-0.14,5001.0,0.76,0.08189655172413794
Kepler-499 b,Kepler-499,2016,Transit,5.632528453,2.17,0.25,-0.16,5312.0,0.83,0.1152073732718894
TOI-921 b,TOI-921,2026,Transit,5.12871907628,3.53409617,0.45814199,-0.34294656,6011.66,1.14165,0.12963483956351984
Kepler-155 b,Kepler-155,2014,Transit,5.931194,2.09,0.21,-0.21,4508.0,0.62,0.10047846889952153
Kepler-93 b,Kepler-93,2014,Transit,4.72673978,1.478,0.019,-0.019,5669.0,0.919,0.012855209742895805
K2-375 b,K2-375,2022,Transit,14.453895,2.243,0.186,-0.174,5822.0,1.543,0.08292465448060633
TOI-5486 b,TOI-5486,2026,Transit,2.02470073205,3.96824928,0.40461614,-0.3305924,3750.17,0.553216,0.10196338774362482
K2-174 b,K2-174,2018,Transit,19.562307,2.6,0.1,-0.1,4455.0,0.676,0.038461538461538464
TOI-2267 b,TOI-2267 A,2025,Transit,2.28909,1.0,0.11,-0.11,3030.0,0.2075,0.11
K2-274 b,K2-274,2018,Transit,14.1330314,2.08,0.12,-0.07,5044.0,0.7,0.05769230769230769
Kepler-415 b,Kepler-415,2014,Transit Timing Variations,4.176,1.21,0.13,-0.1,4362.0,0.643,0.10743801652892562
Kepler-85 b,Kepler-85,2012,Transit,8.3,1.778,0.05,-0.05,5505.2,0.875,0.0281214848143982
K2-324 b,K2-324,2020,Transit,3.262,2.43,0.15,-0.13,3752.0,0.505,0.06172839506172839
K2-218 b,K2-218,2018,Transit,8.679885,2.56948149,0.27525709,-0.15204146,5757.0,1.008231,0.10712553916860479
TOI-178 g,TOI-178,2021,Transit,20.71663,2.939,0.057,-0.055,4316.0,0.662,0.01939435182034706
Kepler-82 d,Kepler-82,2014,Transit,2.382961,1.77,0.27,-0.27,5428.0,0.945,0.15254237288135594
K2-317 b,K2-317,2020,Transit,6.22,2.93,0.19,-0.17,3387.0,0.379,0.06484641638225255
TIC 32032563 b,TIC 32032563,2026,Transit,13.83460487791,3.47739942,0.41441263,-0.34948645,5567.93,1.00188,0.119173146350844
Kepler-883 b,Kepler-883,2016,Transit,12.98495573,1.78,0.17,-0.13,6116.0,1.09,0.0955056179775281
Kepler-146 b,Kepler-146,2014,Transit,31.158799,3.71,0.7,-0.7,5948.0,1.208,0.18867924528301885
HIP 113103 c,HIP 113103,2023,Transit,14.245648,2.4,0.1,-0.08,4930.0,0.742,0.04166666666666667
TOI-1080 b,TOI-1080,2026,Transit,3.9652482,1.2,0.058,-0.058,3065.0,0.2019,0.04833333333333334
Kepler-192 d,Kepler-192,2016,Transit,6.47027579,1.02,0.1,-0.07,5487.0,0.94,0.09803921568627451
Kepler-52 d,Kepler-52,2014,Transit,36.445171,1.95,0.21,-0.21,4263.0,0.556,0.10769230769230768
K2-370 b,K2-370,2022,Transit,2.1408093,2.67,0.05,-0.05,5662.0,0.945,0.018726591760299626
HIP 29442 d,TOI-469,2023,Radial Velocity,6.429575,1.538,0.049,-0.049,5289.0,0.98,0.03185955786736021
Kepler-196 b,Kepler-196,2014,Transit,20.739886,1.9,0.15,-0.15,5128.0,0.782,0.07894736842105263
Kepler-131 b,Kepler-131,2014,Transit,16.092,2.41,0.2,-0.2,5685.0,1.03,0.08298755186721991
Kepler-251 c,Kepler-251,2014,Transit,16.514043,2.77,0.49,-0.49,5526.0,0.89,0.17689530685920576
Kepler-200 c,Kepler-200,2014,Transit,10.222157,1.59,0.29,-0.29,5678.0,0.944,0.18238993710691823
Kepler-438 b,Kepler-438,2015,Transit,35.23319,1.12,0.16,-0.17,3748.0,0.52,0.15178571428571427
Kepler-1266 b,Kepler-1266,2016,Transit,28.474748,2.58,0.13,-0.46,5044.0,0.76,0.17829457364341086
Kepler-1423 b,Kepler-1423,2016,Transit,23.955378,1.06,0.09,-0.07,4939.0,0.75,0.08490566037735849
HD 219134 b,HD 219134,2015,Radial Velocity,3.092926,1.602,0.055,-0.055,4699.0,0.778,0.03433208489388265
Kepler-1223 b,Kepler-1223,2016,Transit,16.301259,1.22,0.06,-0.08,4870.0,0.75,0.06557377049180328
Kepler-307 b,Kepler-307,2013,Transit,10.4208,2.43,0.09,-0.09,5367.0,0.814,0.037037037037037035
Kepler-755 c,Kepler-755,2016,Transit,2.853133644,1.26,0.05,-0.05,5043.0,0.77,0.03968253968253969
Kepler-268 b,Kepler-268,2014,Transit,25.934138,2.55,0.47,-0.47,6081.0,1.274,0.1843137254901961
K2-381 c,K2-381,2022,Transit,16.034656,2.0,0.184,-0.148,4473.0,0.675,0.092
Kepler-907 b,Kepler-907,2016,Transit,15.86621821,1.2,0.06,-0.05,6106.0,1.38,0.05
Kepler-318 c,Kepler-318,2014,Transit,11.815007,3.68,0.65,-0.65,5746.0,1.189,0.1766304347826087
Kepler-823 b,Kepler-823,2016,Transit,4.16809082,1.57,0.31,-0.14,5643.0,0.96,0.19745222929936304
Kepler-225 b,Kepler-225,2014,Transit,6.738975,1.2,0.07,-0.07,3682.0,0.48,0.05833333333333334
TOI-1136 f,TOI-1136,2022,Transit,26.321,3.73591482,0.08619766,-0.07925738,5770.0,0.968,0.02307270485358657
TOI-1468 c,TOI-1468,2022,Transit,15.532477,2.126,0.092,-0.093,3376.0,0.3714,0.04374412041392286
TOI-1438 c,TOI-1438,2025,Transit,9.428089,2.75,0.14,-0.14,5230.0,0.82,0.05090909090909091
HD 109833 c,HD 109833,2022,Transit,13.900148,2.59,0.196,-0.175,5881.0,1.0,0.07567567567567568
GJ 9827 d,GJ 9827,2017,Transit,6.20183,1.98,0.11,-0.1,4236.0,0.58,0.05555555555555556
TOI-2104 b,TOI-2104,2026,Transit,5.904370457,1.52898127,0.13889258,-0.12285756,4856.13,0.723757,0.09083994861493626
K2-158 b,K2-158,2018,Transit,10.06049,2.64,0.16,-0.1,5503.0,0.95,0.06060606060606061
TOI-1669 c,TOI-1669,2024,Transit,2.6800535,2.2963977,0.10169388,-0.09022874,5497.0,1.0561,0.04428408894504641
Kepler-69 b,Kepler-69,2013,Transit,13.722341,2.24,0.44,-0.29,5638.0,0.93,0.19642857142857142
Kepler-120 b,Kepler-120,2014,Transit,6.312501,2.15,0.17,-0.17,4096.0,0.534,0.07906976744186048
TOI-7333 b,TOI-7333,2026,Transit,6.26449803661,2.09469416,0.20576569,-0.17593549,4586.87,0.666066,0.09823185357045154
K2-176 b,K2-176,2018,Transit,5.329439,1.49090097,0.12341971,-0.09253438,5428.0,0.86416,0.08278196371419626
Kepler-737 b,Kepler-737,2016,Transit,28.59915399,1.96,0.11,-0.11,3813.0,0.48,0.05612244897959184
Kepler-1175 b,Kepler-1175,2016,Transit,37.94563,2.99,0.27,-0.23,5453.0,0.86,0.0903010033444816
K2-77 b,K2-77,2016,Transit,8.2000844,2.4996027,0.16813471,-0.12329879,5160.0,0.792,0.06726457368605018
TOI-2453 b,TOI-2453,2026,Transit,4.44143463188,3.24380341,0.29909721,-0.25885686,3720.23,0.502498,0.09220571415577863
Kepler-249 b,Kepler-249,2014,Transit,3.306539,1.09,0.05,-0.05,3568.0,0.482,0.045871559633027525
TOI-4640 b,TOI-4640,2026,Transit,2.68566015238,2.84326517,0.2691204,-0.25931352,5743.01,1.06715,0.09465188222314136
K2-349 b,K2-349,2021,Transit,9.032178,1.38,0.1,-0.07,4385.0,0.49,0.07246376811594205
Kepler-1655 b,Kepler-1655,2018,Transit,11.8728787,2.213,0.082,-0.082,6148.0,1.03,0.03705377315860822
TOI-1453 c,TOI-1453,2025,Transit,6.5886982,2.224,0.095,-0.095,4975.0,0.72,0.042715827338129495
K2-358 b,K2-358,2021,Transit,11.2510285,2.68,0.17,-0.14,5650.0,0.91,0.06343283582089553
K2-336 b,K2-336,2021,Transit,21.194733,1.22,0.09,-0.05,5424.0,0.8,0.07377049180327869
Kepler-1237 b,Kepler-1237,2016,Transit,84.5733226,2.86,0.39,-0.21,5472.0,0.9,0.13636363636363638
Kepler-852 b,Kepler-852,2016,Transit,44.9309804,2.54,0.45,-0.17,6100.0,1.16,0.17716535433070865
K2-357 b,K2-357,2021,Transit,16.3488637,3.72,0.23,-0.21,5794.0,1.0,0.06182795698924731
Kepler-1357 b,Kepler-1357,2016,Transit,3.0091324,1.28,0.2,-0.11,5597.0,0.9,0.15625
TOI-763 b,TOI-763,2020,Transit,5.6057,2.28,0.11,-0.11,5450.0,0.897,0.048245614035087724
K2-277 b,K2-277,2018,Transit,6.326768,2.18575124,0.20176165,-0.12329879,5680.0,0.973,0.09230769097035946
Kepler-1032 b,Kepler-1032,2016,Transit,3.290117953,1.87,0.1,-0.08,4647.0,0.71,0.053475935828877004
TOI-5726.01,TOI-5726,2024,Transit,5.491125215,2.554,0.28,-0.177,5874.0,1.106,0.10963194988253722
Kepler-21 b,Kepler-21,2012,Transit,2.7858212,1.639,0.019,-0.015,6305.0,1.902,0.011592434411226357
Kepler-36 b,Kepler-36,2012,Transit,13.86825,1.498,0.061,-0.049,5979.0,1.634,0.04072096128170895
Kepler-125 b,Kepler-125,2014,Transit,4.164389,2.37,0.1,-0.1,3810.0,0.512,0.04219409282700422
TOI-1246 b,TOI-1246,2022,Transit,4.30744,3.01,0.06,-0.06,5151.0,0.86,0.01993355481727575
Kepler-245 c,Kepler-245,2014,Transit,17.460812,2.18,0.17,-0.17,5100.0,0.795,0.0779816513761468
Kepler-1481 b,Kepler-1481,2016,Transit,5.94220998,1.23,0.08,-0.06,4908.0,0.75,0.06504065040650407
TOI-1266 c,TOI-1266,2020,Transit,18.8027,1.98,0.1,-0.1,3563.0,0.4232,0.05050505050505051
K2-75 c,K2-75,2016,Transit,18.311,2.77,0.38,-0.38,5995.0,1.56,0.1371841155234657
