pl_name,hostname,disc_year,discoverymethod,pl_orbper,pl_rade,pl_radeerr1,pl_radeerr2,st_teff,st_rad
K2-44 b,K2-44,2016,Transit,5.657,2.433,0.089,-0.072,5912.0,1.58
Kepler-1955 b,Kepler-1955,2021,Transit,14.26519966,1.16654878,,,5825.0,1.291
Kepler-537 b,Kepler-537,2016,Transit,3.247555219,1.41,0.06,-0.04,5763.0,0.99
Kepler-1968 b,Kepler-1968,2021,Transit,7.281099796,1.50004034,,,5008.0,0.788
Kepler-322 c,Kepler-322,2014,Transit,4.337234,1.67,0.18,-0.18,5388.0,0.89
OGLE-TR-132 b,OGLE-TR-132,2004,Transit,1.689868,13.45,1.68,-1.23,6210.0,1.32
Kepler-1684 b,Kepler-1684,2020,Transit,47.7055,2.87084792,,,4706.54,0.666755
HATS-66 b,HATS-66,2018,Transit,3.1414391,15.815899,0.941556,-0.941556,6626.0,1.841
Kepler-171 b,Kepler-171,2014,Transit,4.166972,2.34,1.05,-1.05,5642.0,0.839
Kepler-1021 b,Kepler-1021,2016,Transit,13.47469571,2.33,0.25,-0.18,5431.0,0.86
Kepler-1399 b,Kepler-1399,2016,Transit,1.638653058,1.25,0.22,-0.11,5735.0,0.96
TOI-7041 b,TOI-7041,2025,Transit,9.691,11.43316031,0.33626942,-0.33626942,4700.0,4.1
K2-319 b,K2-319,2020,Transit,26.68,2.79,0.11,-0.1,5440.0,0.898
Kepler-414 c,Kepler-414,2014,Transit Timing Variations,7.171,3.01,0.54,-0.25,5536.0,0.946
Kepler-1952 b,Kepler-1952,2021,Transit,27.21080017,1.23923346,,,5973.0,1.305
Kepler-1633 b,Kepler-1633,2016,Transit,186.404271,1.58,0.65,-0.25,6256.0,1.32
Kepler-242 c,Kepler-242,2014,Transit,14.496481,2.0,1.23,-1.23,5020.0,0.85
Qatar-5 b,Qatar-5,2017,Transit,2.8792319,12.408363,0.717376,-0.717376,5747.0,1.076
K2-348 c,K2-348,2021,Transit,12.550171,2.67,0.23,-0.11,5077.0,0.85
K2-132 b,K2-132,2017,Transit,9.1751,14.5717,0.78463,-0.78463,4840.0,3.85
Kepler-399 c,Kepler-399,2014,Transit,26.67569,1.43,0.77,-0.77,5502.0,0.68
WASP-76 b,WASP-76,2016,Transit,1.80988198,20.78145022,0.86309151,-0.85188253,6329.0,1.756
KELT-15 b,KELT-15,2016,Transit,3.32944,19.50366,2.2418,-2.2418,6003.0,1.78
Kepler-1130 b,Kepler-1130,2016,Transit,5.45298175,0.8,0.16,-0.03,5403.0,0.81
K2-290 c,K2-290,2019,Transit,48.36685,11.276254,0.56045,-0.56045,6302.0,1.511
TOI-7008 b,TOI-7008,2026,Transit,0.84069041367,4.94735276,0.36048908,-0.34445624,5116.06,0.95255
Kepler-1367 b,Kepler-1367,2016,Transit,1.574090272,0.92,0.07,-0.08,4106.0,0.6
Kepler-1716 b,Kepler-1716,2021,Transit,35.58100128,2.4247685,,,4894.0,0.684
TOI-1716.01,TOI-1716,2024,Transit,8.082376554,3.143,0.409,-0.298,5879.0,1.24
Kepler-1038 c,Kepler-1038,2021,Transit,7.127659798,1.4162338,,,5159.0,0.821
TOI-5159 b,TOI-5159,2026,Transit,5.83639428843,1.54732112,0.14990024,-0.13545721,5156.16,0.854084
K2-202 b,K2-202,2018,Transit,3.405164,2.30165603,0.18443149,-0.12920215,5491.0,0.910685
HATS-41 b,HATS-41,2018,Transit,4.193649,14.90797,3.25061,-2.2418,6424.0,1.71
Kepler-682 b,Kepler-682,2016,Transit,12.611906672,7.37,0.77,-0.5,5559.0,0.89
HATS-77 b,HATS-77,2021,Transit,3.0876262,13.05846252,0.23538859,-0.23538859,4071.0,0.6428
WASP-142 b,WASP-142,2016,Transit,2.052868,17.14977,0.89672,-0.89672,6010.0,1.64
Kepler-597 b,Kepler-597,2016,Transit,13.02365861,2.37,0.33,-0.13,5683.0,0.95
WASP-53 b,WASP-53,2017,Transit,3.3098443,12.038466,0.414733,-0.414733,4953.0,0.798
Kepler-1857 b,Kepler-1857,2021,Transit,8.94340992,1.96065412,,,6074.0,1.005
Kepler-342 c,Kepler-342,2014,Transit,26.234138,1.96,0.35,-0.35,6175.0,1.472
Kepler-1251 b,Kepler-1251,2016,Transit,45.0904643,1.84,0.26,-0.14,5545.0,0.89
KOI-94 b,KOI-94,2013,Transit,3.743208,1.71,0.16,-0.16,6182.0,1.52
Kepler-242 b,Kepler-242,2014,Transit,8.20395,2.61,1.6,-1.6,5020.0,0.85
TOI-220 b,TOI-220,2021,Transit,10.695264,3.03,0.15,-0.15,5298.0,0.858
Kepler-374 d,Kepler-374,2014,Transit,5.028219,1.31,0.7,-0.7,5977.0,0.911
Kepler-1870 b,Kepler-1870,2021,Transit,3.606940031,2.10143764,,,5508.0,0.84
Kepler-258 b,Kepler-258,2014,Transit,13.19722,4.06,2.71,-2.71,4942.0,0.915
WASP-8 b,WASP-8,2010,Transit,8.15872,12.66617,0.56045,-0.56045,5600.0,1.03
Kepler-1339 b,Kepler-1339,2016,Transit,1.341555127,0.71,0.06,-0.04,5586.0,0.93
K2-128 b,K2-128,2017,Transit,5.675819,1.42,0.16,-0.13,4469.51,0.777569
TOI-139 b,TOI-139,2023,Transit,11.07085,2.4566,0.2122,-0.1245,4570.0,0.7007
Kepler-244 b,Kepler-244,2014,Transit,4.311792,2.76,1.16,-1.16,5554.0,0.803
TOI-4087 b,TOI-4087,2023,Transit,3.1774835,13.04725353,0.28022452,-0.26901554,6060.0,1.112
HAT-P-66 b,HAT-P-66,2016,Transit,2.972086,17.82231,1.79344,-1.1209,6002.0,1.881
TOI-4898 b,TOI-4898,2026,Transit,2.76520470167,3.7197954,0.31107066,-0.28689141,4201.57,0.639344
HD 101581 c,HIP 56998,2025,Transit,6.20401,0.99,0.07,-0.07,4675.0,0.63
HD 20329 b,HD 20329,2022,Transit,0.926118,1.72,0.07,-0.07,5596.0,1.13
Kepler-1292 b,Kepler-1292,2016,Transit,3.27646405,1.82,0.29,-0.14,5556.0,0.93
Kepler-1906 b,Kepler-1906,2021,Transit,7.362689972,2.77615754,,,5868.0,0.894
HAT-P-29 b,HAT-P-29,2011,Transit,5.72319,13.11453,1.45717,-1.45717,6087.0,1.3
Kepler-434 b,Kepler-434,2015,Transit,12.8747099,12.67,2.91,-2.02,5977.0,1.38
Kepler-1471 b,Kepler-1471,2016,Transit,3.63899398,1.41,0.2,-0.14,5660.0,0.93
HAT-P-46 b,HAT-P-46,2014,Transit,4.463129,14.392,3.038,-1.491,6120.0,1.396
TOI-1244 b,TOI-1244,2024,Transit,6.400316483,2.467,0.24,-0.211,4599.0,0.721
Kepler-1442 b,Kepler-1442,2016,Transit,81.4162941,3.93,0.41,-0.29,6394.0,1.44
Kepler-292 d,Kepler-292,2014,Transit,7.055679,2.23,0.21,-0.21,5299.0,0.826
V1298 Tau e,V1298 Tau,2019,Transit,48.677714,10.17,0.75,-0.75,4970.0,1.32
Kepler-692 b,Kepler-692,2016,Transit,21.81293494,3.11,0.37,-0.23,5440.0,0.86
EPIC 206042996 b,EPIC 206042996,2019,Transit,5.2986,1.7,0.2,-0.2,4114.0,0.5
Kepler-1193 b,Kepler-1193,2016,Transit,2.832652134,1.32,0.21,-0.17,5908.0,1.21
Kepler-838 b,Kepler-838,2016,Transit,15.74957994,2.73,0.51,-0.25,5770.0,0.96
Kepler-1058 b,Kepler-1058,2016,Transit,110.96546,2.72,0.11,-0.32,4644.0,0.69
TOI-4214 b,TOI-4214,2025,Transit,3.4913885,10.68215861,0.35868738,-0.33626942,6370.0,1.434
Kepler-391 b,Kepler-391,2014,Transit,7.4175,2.5,0.29,-0.29,5038.0,2.879
Kepler-698 b,Kepler-698,2016,Transit,16.32976218,3.68,0.45,-0.45,5612.0,0.91
TOI-3877 b,TOI-3877,2025,Transit,4.123596,11.67975789,0.49319515,-0.48198617,5731.0,1.445
Kepler-409 b,Kepler-409,2014,Transit,68.9583216,1.199,0.043,-0.043,5421.0,0.897
Kepler-273 b,Kepler-273,2014,Transit,2.936532,1.5,0.86,-0.86,5626.0,0.815
HIP 41378 b,HIP 41378,2016,Transit,15.57209,2.64,0.022,-0.024,6290.0,1.3
Kepler-636 b,Kepler-636,2016,Transit,16.080661147,4.45,0.14,-0.13,5203.0,0.8
Kepler-1914 b,Kepler-1914,2021,Transit,30.82789993,2.9429803,,,5982.0,0.96
pi Men c,HD 39091,2018,Transit,6.2678399,2.0189,0.0465,-0.0448,5998.0,1.17
Kepler-150 c,Kepler-150,2014,Transit,7.381998,3.69,0.59,-0.59,5560.0,0.939
HATS-43 b,HATS-43,2018,Transit,4.3888497,13.22662,0.56045,-0.56045,5099.0,0.812
TOI-1437 b,TOI-1437,2024,Transit,18.840942,2.24,0.23,-0.22,6008.0,1.17
Kepler-685 b,Kepler-685,2016,Transit,1.6255222,10.58,3.06,-1.19,5963.0,1.16
K2-89 b,K2-89,2016,Transit,1.096026,0.615,0.08,-0.08,3691.0,0.318
WASP-49 b,WASP-49,2012,Transit,2.78174,12.44199,1.23299,-1.23299,5600.0,0.97
Kepler-1699 b,Kepler-1699,2020,Transit,3.49082,1.56671124,,,5575.53,0.725
HAT-P-13 b,HAT-P-13,2009,Transit,2.91625,14.258,0.729,-0.729,5653.0,1.756
Kepler-1152 b,Kepler-1152,2016,Transit,1.646801908,0.87,0.05,-0.06,3964.0,0.53
Kepler-1391 b,Kepler-1391,2016,Transit,54.4092333,1.68,0.26,-0.18,5840.0,1.1
TOI-2406 b,TOI-2406,2021,Transit,3.0766891,2.86,0.063,-0.069,3100.0,0.204
Kepler-25 c,Kepler-25,2011,Transit,12.7207,5.217,0.07,-0.065,6354.0,1.316
Kepler-1813 b,Kepler-1813,2021,Transit,2.818160057,1.413,,,5167.0,0.787
Kepler-156 b,Kepler-156,2014,Transit,4.973456,2.3,0.17,-0.17,5094.0,0.807
Kepler-477 b,Kepler-477,2016,Transit,11.11990653,2.07,0.18,-0.12,5240.0,0.79
WASP-66 b,WASP-66,2012,Transit,4.08605,15.6926,3.13852,-3.13852,6600.0,1.76
Kepler-275 b,Kepler-275,2014,Transit,10.300682,2.34,0.45,-0.45,6165.0,1.383
EPIC 206032309 b,EPIC 206032309,2019,Transit,2.87814,1.01,0.24,-0.13,3489.0,0.37344
HATS-64 b,HATS-64,2018,Transit,4.908897,18.819911,0.907929,-0.907929,6554.0,2.113
TOI-2876 b,TOI-2876,2025,Transit,6.2996431,9.6397234,0.33626942,-0.31385146,5271.0,0.873
Kepler-80 f,Kepler-80,2016,Transit,0.9867873,1.21,0.06,-0.05,4540.0,0.678
Kepler-397 b,Kepler-397,2014,Transit,22.250949,2.46,21.32,-21.32,5307.0,0.767
Kepler-967 b,Kepler-967,2016,Transit,13.22713379,2.35,0.08,-0.1,5178.0,0.8
HIP 94235 b,HIP 94235,2022,Transit,7.713057,3.0,0.32,-0.28,5991.0,1.08
KOI-351 c,KOI-351,2013,Transit,8.719375,1.19,0.14,-0.14,6080.0,1.2
Kepler-610 b,Kepler-610,2016,Transit,6.996926554,4.19,1.16,-0.45,5943.0,1.13
K2-278 b,K2-278,2018,Transit,3.334966,2.98,0.23,-0.23,6747.0,1.61
Kepler-33 e,Kepler-33,2011,Transit,31.7844,4.02,0.38,-0.38,5904.0,1.82
Kepler-1932 b,Kepler-1932,2021,Transit,0.524177015,1.51482218,,,5278.0,0.815
K2-384 b,K2-384,2022,Transit,2.231527,1.076,0.232,-0.06,3623.0,0.348
TOI-2068 b,TOI-2068,2024,Transit,7.768915,1.821,0.162,-0.149,3710.0,0.535
Kepler-1382 b,Kepler-1382,2016,Transit,16.3583055,1.88,0.39,-0.34,6161.0,1.72
Kepler-123 b,Kepler-123,2014,Transit,17.232366,2.94,0.57,-0.57,6089.0,1.264
Kepler-1890 b,Kepler-1890,2021,Transit,4.820590019,0.86867375,,,6046.0,1.396
Kepler-1030 b,Kepler-1030,2016,Transit,19.32952416,2.48,0.12,-0.18,4983.0,0.76
Kepler-112 b,Kepler-112,2014,Transit,8.408878,2.36,0.57,-0.57,5544.0,0.841
Kepler-1077 b,Kepler-1077,2016,Transit,34.3511874,2.77,0.7,-0.33,5816.0,1.02
Kepler-1451 b,Kepler-1451,2016,Transit,35.622233,3.35,0.62,-0.66,5782.0,0.99
Kepler-190 c,Kepler-190,2014,Transit,3.763024,1.46,0.1,-0.1,5106.0,0.795
Kepler-1431 b,Kepler-1431,2016,Transit,5.86601526,1.47,0.42,-0.16,5806.0,1.03
Kepler-1132 b,Kepler-1132,2016,Transit,62.8916228,2.35,0.19,-0.17,5298.0,0.83
HD 260655 b,HD 260655,2022,Transit,2.76953,1.24,0.023,-0.023,3803.0,0.439
Kepler-216 c,Kepler-216,2014,Transit,17.406669,3.04,0.59,-0.59,6091.0,1.26
CoRoT-13 b,CoRoT-13,2010,Transit,4.03519,9.92,0.157,-0.157,5945.0,1.01
Kepler-413 b,Kepler-413,2014,Transit,66.262,4.347,0.099,-0.099,4700.0,0.7761
Kepler-1804 b,Kepler-1804,2021,Transit,12.28849983,1.59615726,,,5109.0,1.671
Kepler-267 d,Kepler-267,2014,Transit,28.464515,2.27,0.12,-0.12,4258.0,0.555
Kepler-1704 b,Kepler-1704,2021,Transit,988.88112,11.94877343,0.49319515,-0.47077719,5746.0,1.697
K2-95 b,K2-95,2016,Transit,10.1346454,3.31,0.2,-0.14,3566.0,0.4
Kepler-204 b,Kepler-204,2014,Transit,14.400974,2.53,0.54,-0.54,5812.0,1.238
TOI-5630 b,TOI-5630,2026,Transit,3.22118452536,2.37117553,0.20543259,-0.18790461,5385.64,0.933361
Kepler-1188 b,Kepler-1188,2016,Transit,17.1369543,2.08,0.49,-0.22,5913.0,1.06
Kepler-239 c,Kepler-239,2014,Transit,56.228098,2.51,0.42,-0.42,4914.0,0.763
TOI-201 c,TOI-201,2025,Transit Timing Variations,2890.0,10.4,0.3,-0.3,6423.0,1.31
Kepler-821 b,Kepler-821,2016,Transit,1.92279873,1.31,0.1,-0.08,5191.0,0.8
XO-5 b,XO-5,2008,Transit,4.1877558,12.78,0.34,-0.34,5430.0,1.13
GJ 9827 b,GJ 9827,2017,Transit,1.208974,1.44,0.09,-0.07,4236.0,0.58
GJ 367 b,GJ 367,2021,Transit,0.3219226,0.736,0.035,-0.035,3535.0,0.457
Kepler-122 d,Kepler-122,2014,Transit,21.587475,2.2,0.44,-0.44,6050.0,1.216
NGTS-4 b,NGTS-4,2019,Transit,1.3373508,3.18,0.26,-0.26,5143.0,0.84
Kepler-1825 b,Kepler-1825,2021,Transit,1.025869966,1.42200732,,,5123.0,0.847
K2-186 b,K2-186,2018,Transit,41.474219,3.17207779,0.26358217,-0.1628819,5784.0,0.98083
Kepler-579 b,Kepler-579,2016,Transit,9.66857723,2.0,0.35,-0.18,5636.0,0.96
Kepler-55 e,Kepler-55,2014,Transit,4.617534,1.55,0.23,-0.23,4503.0,0.619
Kepler-1717 b,Kepler-1717,2021,Transit,30.65279961,2.98929758,,,6200.0,1.64
Kepler-1074 b,Kepler-1074,2016,Transit,5.94566534,1.25,0.24,-0.09,4002.0,0.57
TOI-6016 b,TOI-6016,2024,Transit,4.023687,13.67495645,0.33626942,-0.33626942,6110.0,1.51
Kepler-1278 b,Kepler-1278,2016,Transit,3.23941344,1.01,0.31,-0.12,6074.0,1.16
Kepler-1558 b,Kepler-1558,2016,Transit,3.50470358,0.68,0.06,-0.04,5101.0,0.79
TOI-5720 b,TOI-5720,2024,Transit,1.4344555,1.09,0.07,-0.07,3325.0,0.383
Kepler-204 c,Kepler-204,2014,Transit,25.660593,1.79,0.39,-0.39,5812.0,1.238
HAT-P-39 b,HAT-P-39,2012,Transit,3.54387,17.609,1.211,-0.908,6430.0,1.625
TOI-4578 b,TOI-4578,2026,Transit,8.62392630369,2.26974262,0.28541935,-0.22502724,5951.32,0.878735
Kepler-347 c,Kepler-347,2014,Transit,27.320871,1.75,0.84,-0.84,6088.0,1.005
Kepler-203 d,Kepler-203,2014,Transit,11.32972,1.44,0.28,-0.28,5821.0,1.114
Kepler-786 b,Kepler-786,2016,Transit,53.5293487,2.43,0.12,-0.07,4838.0,0.74
WASP-43 b,WASP-43,2011,Transit,0.813475,10.424,0.785,-1.009,4400.0,0.6
TOI-181 b,TOI-181,2023,Transit,4.532,6.9559,0.087,-0.101,4994.0,0.745
Kepler-1905 b,Kepler-1905,2021,Transit,3.42392993,1.4460734,,,5788.0,1.015
Kepler-1513 b,Kepler-1513,2016,Transit,160.8842,8.594,0.036,-0.022,5491.0,0.95
Kepler-230 c,Kepler-230,2014,Transit,91.773242,2.04,1.04,-1.04,5588.0,0.817
HATS-16 b,HATS-16,2016,Transit,2.686502,14.5717,1.68135,-1.68135,5738.0,1.238
Kepler-1091 b,Kepler-1091,2016,Transit,1.434741564,1.46,0.36,-0.19,5851.0,1.03
TOI-251 b,TOI-251,2021,Transit,4.93777,2.74,0.18,-0.18,5875.0,0.881
Kepler-1713 b,Kepler-1713,2021,Transit,18.01160049,1.71673535,,,6477.0,1.459
K2-3 c,K2-3,2015,Transit,24.646729,1.582,0.057,-0.051,3844.0,0.546
Kepler-295 b,Kepler-295,2014,Transit,12.645164,1.22,0.64,-0.64,5603.0,0.898
HATS-3 b,HATS-3,2013,Transit,3.547851,15.48,0.392,-0.392,6351.0,1.404
Kepler-1121 b,Kepler-1121,2016,Transit,13.15141081,1.91,0.48,-0.46,6231.0,1.59
Kepler-466 c,Kepler-466,2016,Transit,3.709213846,1.25,0.1,-0.07,5927.0,1.05
Kepler-197 c,Kepler-197,2014,Transit,10.349695,1.23,0.04,-0.04,6004.0,1.12
TOI-1839 b,TOI-1839,2026,Transit,1.42378440907,2.21895097,0.25768041,-0.2140725,5315.91,0.848099
CoRoT-36 b,CoRoT-36,2022,Transit,5.616531,15.80466279,1.5692573,-1.5692573,6730.0,1.52
Kepler-402 d,Kepler-402,2014,Transit,8.921099,1.38,0.27,-0.27,6090.0,1.264
TOI-1478 b,TOI-1478,2021,Transit,10.1802117,11.99360935,1.79343691,-1.12089807,5597.0,1.048
TOI-1294 b,TOI-1294,2024,Transit,3.915292,10.12369881,0.23643767,-0.22090361,5718.0,1.5566
KOI-351 b,KOI-351,2013,Transit,7.008151,1.31,0.17,-0.17,6080.0,1.2
WASP-151 b,WASP-151,2017,Transit,4.5334775,13.30506009,0.23538859,-0.23538859,5871.0,1.181
Kepler-1629 b,Kepler-1629,2016,Transit,3.87595807,0.77,0.15,-0.08,5776.0,1.01
Kepler-414 b,Kepler-414,2014,Transit Timing Variations,4.7,1.71,0.31,-0.14,5536.0,0.946
K2-289 b,K2-289,2019,Transit,13.156969,9.1,0.3,-0.3,5529.0,1.025
K2-38 b,K2-38,2016,Transit,4.01593,1.54,0.14,-0.14,5731.0,1.06
WASP-96 b,WASP-96,2014,Transit,3.4252602,13.45,0.67,-0.67,5540.0,1.05
Kepler-1680 b,Kepler-1680,2020,Transit,8.77424,1.35954736,,,5021.0,0.723259
K2-378 b,K2-378,2022,Transit,2.060438,2.88,0.27,-0.23,4823.0,0.732
Kepler-379 c,Kepler-379,2014,Transit,62.784697,2.29,0.43,-0.43,6054.0,1.306
Kepler-1321 b,Kepler-1321,2016,Transit,11.12830484,4.92,0.6,-0.61,4094.0,0.53
Kepler-29 b,Kepler-29,2011,Transit,10.33974,2.55,0.12,-0.12,5378.0,0.732
TOI-178 e,TOI-178,2021,Transit,9.96318,2.301,0.038,-0.039,4316.0,0.662
Kepler-1486 b,Kepler-1486,2016,Transit,54.6495759,2.32,0.58,-0.29,5965.0,1.12
Kepler-1718 b,Kepler-1718,2021,Transit,135.1880035,2.5685207,,,5731.0,0.906
Kepler-1599 b,Kepler-1599,2016,Transit,122.363553,1.62,0.33,-0.23,5767.0,0.99
TOI-5108 b,TOI-5108,2025,Transit,6.753581,6.6,0.1,-0.1,5808.0,1.29
TOI-4914 b,TOI-4914,2024,Transit,10.60057,12.87,0.36,-0.36,5805.0,1.0
TOI-4495 b,TOI-4495,2026,Transit,2.56699,2.483,0.138,-0.095,6210.0,1.309
K2-37 c,K2-37,2016,Transit,6.42966,2.41,0.15,-0.06,5352.0,0.809
Kepler-911 b,Kepler-911,2016,Transit,20.310501,2.6,0.1,-0.1,6112.0,1.99
Kepler-1679 b,Kepler-1679,2020,Transit,9.75376,2.0692036,,,5501.0,0.873196
Kepler-238 b,Kepler-238,2014,Transit,2.090876,1.73,0.4,-0.4,5751.0,1.43
Kepler-67 b,Kepler-67,2013,Transit,15.7259,2.94,0.16,-0.16,5331.0,0.778
Kepler-350 c,Kepler-350,2013,Transit,17.849,3.1,1.42,-0.6,6492.3,1.25
Kepler-1327 b,Kepler-1327,2016,Transit,14.88801098,1.8,0.58,-0.2,5885.0,1.03
Kepler-677 b,Kepler-677,2016,Transit,6.57531678,5.38,1.17,-0.42,5723.0,0.99
Kepler-773 b,Kepler-773,2016,Transit,3.749100061,1.43,0.09,-0.07,5850.0,1.01
Kepler-816 b,Kepler-816,2016,Transit,10.506825646,10.24,0.68,-0.54,5286.0,0.85
HD 219134 c,HD 219134,2015,Radial Velocity,6.76458,1.511,0.047,-0.047,4699.0,0.778
K2-239 d,K2-239,2018,Transit,10.115,1.1,0.1,-0.1,3420.0,0.36
Kepler-182 c,Kepler-182,2014,Transit,20.684342,3.43,1.53,-1.53,6250.0,1.146
Kepler-880 c,Kepler-880,2023,Transit,11.8061737,2.87,0.58,-0.94,6900.0,2.599
Kepler-1303 b,Kepler-1303,2016,Transit,7.56127224,1.42,0.35,-0.14,5771.0,1.0
Kepler-110 c,Kepler-110,2014,Transit,31.719775,2.21,0.44,-0.44,5960.0,1.149
Kepler-273 c,Kepler-273,2014,Transit,8.014927,1.98,1.15,-1.15,5626.0,0.815
Kepler-1016 b,Kepler-1016,2016,Transit,1.954524342,2.18,0.37,-0.28,5821.0,1.0
Kepler-34 b,Kepler-34,2011,Transit,288.822,8.564,0.135,-0.157,5913.0,1.1618
HD 108236 e,HD 108236,2020,Transit,19.590025,3.083,0.052,-0.052,5660.0,0.877
Kepler-1232 b,Kepler-1232,2016,Transit,26.7839183,1.93,0.24,-0.16,5471.0,0.89
TOI-375 b,TOI-375,2026,Transit,9.45469,10.77183045,0.49319515,-0.48198617,5259.9,2.9
WASP-64 b,WASP-64,2012,Transit,1.5732918,14.247,0.437,-0.437,5400.0,1.058
Kepler-417 c,Kepler-417,2014,Transit Timing Variations,15.943,2.69,0.19,-0.14,5177.0,0.806
TIC 24750448 c,TIC 24750448,2026,Transit,10.14385270726,3.09028272,0.42332739,-0.31924118,4545.43,0.713599
K2-408 b,K2-408,2022,Transit,20.978959,1.677,0.118,-0.109,5335.0,0.784
WASP-190 b,WASP-190,2019,Transit,5.367753,12.89035,1.00881,-1.00881,6400.0,1.6
Kepler-940 b,Kepler-940,2016,Transit,59.6225257,3.34,0.71,-0.31,5769.0,0.96
Kepler-398 c,Kepler-398,2014,Transit,11.419412,1.01,0.11,-0.11,4493.0,0.613
WASP-74 b,WASP-74,2015,Transit,2.13775,15.24424,1.1209,-1.1209,5990.0,1.42
TRAPPIST-1 d,TRAPPIST-1,2016,Transit,4.049219,0.788,0.011,-0.01,2566.0,0.1192
Kepler-524 c,Kepler-524,2016,Transit,1.88897906,0.96,0.08,-0.07,6014.0,1.1
Kepler-1916 b,Kepler-1916,2021,Transit,31.25429916,2.61757235,,,6246.0,1.092
TOI-1648 b,TOI-1648,2025,Transit,7.331602,2.54,0.14,-0.12,4850.0,0.81
Kepler-399 d,Kepler-399,2014,Transit,58.034616,1.89,1.01,-1.01,5502.0,0.68
Kepler-534 c,Kepler-534,2021,Transit,7.378689766,1.227,,,5936.0,0.965
TOI-5817 b,TOI-5817,2025,Transit,15.61031,3.08,0.14,-0.14,5770.0,1.427
TIC 320419023 b,TIC 320419023,2026,Transit,5.26375651589,2.77280763,0.32201188,-0.2760399,5703.36,0.952319
Kepler-1063 b,Kepler-1063,2016,Transit,14.07971466,1.49,0.4,-0.19,5945.0,1.14
TIC 65612701 b,TIC 65612701,2026,Transit,10.22467974953,5.07802804,0.33441948,-0.32636933,5692.29,1.73709
Kepler-391 c,Kepler-391,2014,Transit,20.501,2.88,0.33,-0.33,5038.0,2.879
TOI-1105 b,TOI-1105,2026,Transit,10.86818410933,3.05823658,0.96295513,-0.43072819,4678.46,0.755833
Kepler-136 c,Kepler-136,2014,Transit,16.399235,1.99,0.37,-0.37,6165.0,1.355
EPIC 249893012 d,EPIC 249893012,2020,Transit,35.747,3.94,0.13,-0.12,5430.0,1.71
Kepler-283 b,Kepler-283,2014,Transit,11.008151,2.13,0.26,-0.26,4351.0,0.566
TOI-5595 b,TOI-5595,2026,Transit,5.99002553853,4.73740402,0.36062543,-0.34675941,4417.3,0.743344
Kepler-1705 b,Kepler-1705,2021,Transit,9.03502,2.03,0.12,-0.14,6312.0,1.259
HAT-P-52 b,HAT-P-52,2015,Transit,2.7535953,11.309881,0.807048,-0.807048,5131.0,0.893
TOI-4438 b,TOI-4438,2024,Transit,7.44628,2.52,0.13,-0.13,3422.0,0.372
K2-38 c,K2-38,2016,Transit,10.56103,2.29,0.26,-0.26,5731.0,1.06
Kepler-1982 b,Kepler-1982,2023,Transit,3.82315697,0.77,0.14,-0.04,6202.0,1.122
TOI-697 b,TOI-697,2026,Transit,8.60788713593,2.35859364,0.20903984,-0.18176315,5681.95,0.968149
TOI-4747 b,TOI-4747,2026,Transit,5.21924158592,3.95803201,0.35272904,-0.32280843,5595.08,0.988751
Kepler-292 f,Kepler-292,2014,Transit,20.834237,2.35,0.22,-0.22,5299.0,0.826
Kepler-184 c,Kepler-184,2014,Transit,20.303005,1.97,1.11,-1.11,5788.0,0.873
XO-6 b,XO-6,2016,Transit,3.7650007,23.20263,2.46598,-2.46598,6720.0,1.93
Kepler-1859 b,Kepler-1859,2021,Transit,2.729599953,1.58313575,,,5887.0,1.235
TOI-3912 b,TOI-3912,2023,Transit,3.4936264,14.28024141,0.45956821,-0.44835923,5725.0,1.392
Kepler-650 b,Kepler-650,2016,Transit,3.032145588,2.96,0.51,-0.45,5849.0,1.35
K2-261 b,K2-261,2018,Transit,11.6334681,9.26982704,0.36989636,-0.33626942,5490.0,1.663
Kepler-128 b,Kepler-128,2013,Transit,15.0,1.421,0.04,-0.04,6072.0,1.659
Lupus-TR-3 b,Lupus-TR-3,2007,Transit,3.91405,9.976,0.785,-0.785,5000.0,0.82
Kepler-1281 b,Kepler-1281,2016,Transit,3.11602791,1.64,0.13,-0.14,5353.0,0.83
HATS-34 b,HATS-34,2016,Transit,2.1061607,16.02887,2.12971,-2.12971,5380.0,0.98
TOI-771 b,TOI-771,2024,Transit,2.3260155,1.36,0.1,-0.1,3370.0,0.232
Kepler-1693 b,Kepler-1693,2020,Transit,12.0999,1.28938413,,,5432.34,0.878295
Kepler-1087 b,Kepler-1087,2016,Transit,0.693842855,0.61,0.17,-0.05,5589.0,0.94
Kepler-104 b,Kepler-104,2014,Transit,11.427548,3.1,0.53,-0.53,5711.0,1.349
HAT-P-51 b,HAT-P-51,2015,Transit,4.21802091,13.50682174,0.19055267,-0.17934369,5453.0,0.995
TOI-1226 b,TOI-1226,2026,Transit,3.92880881576,2.4101112,0.24811318,-0.20160482,5434.91,0.986943
Kepler-491 b,Kepler-491,2016,Transit,4.225384512,8.92,0.8,-0.51,5582.0,1.03
Kepler-1849 b,Kepler-1849,2021,Transit,57.29290009,2.38685349,,,4806.0,0.729
Kepler-316 c,Kepler-316,2014,Transit,6.827766,1.16,0.12,-0.12,4204.0,0.52
Kepler-533 b,Kepler-533,2016,Transit,28.51120525,3.38,0.08,-0.32,4758.0,0.72
TOI-3894 b,TOI-3894,2024,Transit,4.33454,15.27784069,0.61649394,-0.57165802,6000.0,1.502
