source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,bp_rp,ruwe,distance_pc,upmask_prob
573560691604520064,9.034927986157928,84.86788103833874,1.0466347351385294,0.03052698,-4.47762781077641,0.04178263,-0.785428509260817,0.037032824,15.859577,1.126687,0.93110895,955.443161235847,0.73
573561202703302912,9.086040285624795,84.90020674184926,0.4931285842023075,0.11421646,-1.9363065195109683,0.12999165,-0.5443398576748709,0.13381985,18.23826,1.431284,0.9769157,2027.868657456991,0.97
573569277241890816,9.681236437104902,85.03065334813678,0.9392022169278018,0.2088189,-2.768569035759004,0.23896945,-0.7531660146656065,0.25809088,19.143879,2.2593384,1.1283706,1064.7334322432416,0.83
573569964436666112,9.227136374110742,85.07659930831093,0.5041500237576497,0.12853032,-1.1211701627524129,0.13865519,-0.4576243274866722,0.15962929,18.394613,1.4605236,1.1074417,1983.5365523670205,0.97
573571682422459264,7.727520888562293,85.0459390555893,1.014620379861111,0.25760722,-1.9089623811815808,0.33310458,-0.9172911512766252,0.40050608,19.55058,1.8755074,1.0279554,985.5902954924752,0.65
573561928555094016,8.837705646275843,84.89748257080498,0.806543244679485,0.060047872,-6.28993290346445,0.07044053,-2.4332971241339107,0.073460706,16.88007,1.2328072,1.1734824,1239.8591229877493,0.8
573562237792729216,8.190802210993906,84.93295788837125,0.9379861559477036,0.028742433,-0.9941778006598816,0.035512142,-1.0132965330070525,0.03692506,15.582917,1.014143,0.98983973,1066.1138159226243,0.95
573567456175717888,9.510190204861656,84.94366857347967,0.4308251150996599,0.13402341,-2.295790682368982,0.16396227,0.0229596671726947,0.15574613,18.581623,1.6884632,1.0042881,2321.127448126316,0.97
573568246449708032,8.528259401120026,84.9664961012647,0.8947356876042294,0.08072584,-2.367227350987509,0.09159339,0.3475050078370042,0.09609442,17.53868,1.654522,1.0083992,1117.648500952979,0.91
573570381050703872,8.854110469300034,85.07233955148162,0.526826269990167,0.066275984,-0.1140482344968302,0.0805201,-2.010286956627418,0.08240403,17.220037,1.0602837,1.0365043,1898.1589509928283,0.97
573742415962231168,13.652593929085103,85.0209133598613,0.5307591784545115,0.00945638,-2.4529021105280577,0.011495783,-1.0512736099416953,0.0104289455,12.142702,1.3396425,1.0422695,1884.093654134904,0.97
573743962150523008,15.195657160568404,84.95528887082254,0.7336331657075592,0.12812984,-2.660485893127846,0.14720337,-2.149119572673761,0.1477688,18.466951,2.1512165,1.0042889,1363.079051961263,0.97
573556804656853376,11.038338536610642,84.98135597242701,0.477480287537246,0.09743943,-2.845581895712265,0.114441805,-1.1195209300107585,0.11309632,17.935469,1.532629,1.0247854,2094.3272970656294,0.97
573561477581188736,8.69853133324226,84.87027519144053,0.6086102643480109,0.03599443,-1.7301317858187917,0.04141341,-3.24049125595584,0.042554043,16.174723,0.8853178,0.96995336,1643.0876351901084,0.97
573574774799027200,7.328880181289396,85.17164875702413,0.3771795331277037,0.033703495,-0.2362706393839764,0.04053825,-0.0648020318907265,0.050764248,16.308935,0.9421749,1.0157915,2651.2573248809463,0.79
573575599432796416,7.018035958712029,85.2341529631251,0.7492129656868588,0.19747359,-4.81352940104098,0.24028547,0.8133038070231939,0.3120261,19.343966,2.0312843,1.0489314,1334.733975249916,0.55
