galactic_latitude_approx_deg,feh_approx,pixel_x,pixel_y
41.68901098901099,-0.35858895705521476,327,141
43.38241758241758,-0.35858895705521476,394,141
44.620879120879124,-0.35858895705521476,443,141
44.6967032967033,-0.35858895705521476,446,141
45.278021978021975,-0.35858895705521476,469,141
45.353846153846156,-0.35858895705521476,472,141
48.76593406593407,-0.35858895705521476,607,141
52.986813186813194,-0.35858895705521476,774,141
53.06263736263736,-0.35858895705521476,777,141
53.13846153846154,-0.35858895705521476,780,141
53.214285714285715,-0.35858895705521476,783,141
37.72087912087912,-0.3657464212678937,170,142
39.363736263736264,-0.3657464212678937,235,142
39.43956043956044,-0.3657464212678937,238,142
44.646153846153844,-0.3657464212678937,444,142
44.72197802197802,-0.3657464212678937,447,142
45.3032967032967,-0.3657464212678937,470,142
48.715384615384615,-0.3657464212678937,605,142
48.791208791208796,-0.3657464212678937,608,142
51.21758241758242,-0.3657464212678937,704,142
51.293406593406594,-0.3657464212678937,707,142
53.03736263736264,-0.3657464212678937,776,142
53.113186813186815,-0.3657464212678937,779,142
53.189010989010995,-0.3657464212678937,782,142
37.69560439560439,-0.3729038854805726,169,143
37.77142857142857,-0.3729038854805726,172,143
39.41428571428571,-0.3729038854805726,237,143
45.252747252747255,-0.3729038854805726,468,143
45.32857142857143,-0.3729038854805726,471,143
48.74065934065934,-0.3729038854805726,606,143
