bp_rp_approx,absolute_g_approx,pixel_x,pixel_y
0.6074465240641711,3.1620879120879124,249,202
0.7008422459893049,3.1620879120879124,263,202
0.574090909090909,3.1865384615384618,244,203
0.5874331550802139,3.1865384615384618,246,203
0.6007754010695188,3.1865384615384618,248,203
0.6875,3.1865384615384618,261,203
0.7008422459893049,3.1865384615384618,263,203
0.7141844919786098,3.1865384615384618,265,203
0.574090909090909,3.210989010989011,244,204
0.5874331550802139,3.210989010989011,246,204
0.6007754010695188,3.210989010989011,248,204
0.6875,3.210989010989011,261,204
0.7008422459893049,3.210989010989011,263,204
0.7141844919786098,3.210989010989011,265,204
0.574090909090909,3.235439560439561,244,205
0.5874331550802139,3.235439560439561,246,205
0.6007754010695188,3.235439560439561,248,205
0.6875,3.235439560439561,261,205
0.7008422459893049,3.235439560439561,263,205
0.7141844919786098,3.235439560439561,265,205
0.574090909090909,3.25989010989011,244,206
0.5874331550802139,3.25989010989011,246,206
0.6007754010695188,3.25989010989011,248,206
0.6941711229946523,3.25989010989011,262,206
0.7075133689839572,3.25989010989011,264,206
0.5807620320855615,3.2843406593406597,245,207
0.5941042780748664,3.2843406593406597,247,207
0.574090909090909,3.3087912087912086,244,208
0.5874331550802139,3.3087912087912086,246,208
0.6007754010695188,3.3087912087912086,248,208
0.5807620320855615,3.3332417582417584,245,209
0.5941042780748664,3.3332417582417584,247,209
0.6074465240641711,3.3332417582417584,249,209
0.5807620320855615,3.357692307692308,245,210
0.5941042780748664,3.357692307692308,247,210
0.6074465240641711,3.357692307692308,249,210
0.5807620320855615,3.382142857142857,245,211
0.5941042780748664,3.382142857142857,247,211
0.6074465240641711,3.382142857142857,249,211
0.5874331550802139,3.406593406593407,246,212
0.6007754010695188,3.406593406593407,248,212
0.6141176470588234,3.406593406593407,250,212
0.6007754010695188,3.431043956043956,248,213
0.6141176470588234,3.431043956043956,250,213
0.6007754010695188,3.4554945054945057,248,214
0.6141176470588234,3.4554945054945057,250,214
0.5941042780748664,3.4799450549450546,247,215
0.6074465240641711,3.4799450549450546,249,215
0.620788770053476,3.4799450549450546,251,215
0.6007754010695188,3.5043956043956044,248,216
0.6141176470588234,3.5043956043956044,250,216
0.6007754010695188,3.528846153846154,248,217
0.6141176470588234,3.528846153846154,250,217
0.7141844919786098,3.6755494505494504,265,223
0.7008422459893049,3.7,263,224
0.7141844919786098,3.7,265,224
0.7275267379679142,3.7,267,224
0.7075133689839572,3.72445054945055,264,225
0.7208556149732621,3.72445054945055,266,225
0.7008422459893049,3.748901098901099,263,226
0.7141844919786098,3.748901098901099,265,226
0.7275267379679142,3.748901098901099,267,226
0.7675534759358289,3.748901098901099,273,226
0.7075133689839572,3.7733516483516487,264,227
0.7208556149732621,3.7733516483516487,266,227
0.7608823529411766,3.7733516483516487,272,227
0.7742245989304815,3.7733516483516487,274,227
0.754211229946524,3.7978021978021976,271,228
0.7675534759358289,3.7978021978021976,273,228
0.7808957219251338,3.7978021978021976,275,228
0.7608823529411766,3.8222527472527474,272,229
0.7742245989304815,3.8222527472527474,274,229
0.7608823529411766,3.8467032967032972,272,230
0.7742245989304815,3.8467032967032972,274,230
0.6941711229946523,3.920054945054946,262,233
0.6808288770053477,3.9445054945054947,260,234
0.6941711229946523,3.9445054945054947,262,234
0.7075133689839572,3.9445054945054947,264,234
0.6875,3.9689560439560445,261,235
0.7008422459893049,3.9689560439560445,263,235
0.6808288770053477,3.9934065934065934,260,236
0.6941711229946523,3.9934065934065934,262,236
0.7075133689839572,3.9934065934065934,264,236
0.6941711229946523,4.017857142857143,262,237
0.7141844919786098,4.017857142857143,265,237
0.7275267379679142,4.017857142857143,267,237
0.8476069518716578,4.017857142857143,285,237
0.7075133689839572,4.042307692307692,264,238
0.7208556149732621,4.042307692307692,266,238
0.7341978609625668,4.042307692307692,268,238
0.8409358288770055,4.042307692307692,284,238
0.8542780748663104,4.042307692307692,286,238
0.7075133689839572,4.066758241758242,264,239
0.7208556149732621,4.066758241758242,266,239
0.7341978609625668,4.066758241758242,268,239
0.7942379679144385,4.066758241758242,277,239
0.8342647058823529,4.066758241758242,283,239
0.8476069518716578,4.066758241758242,285,239
0.8609491978609625,4.066758241758242,287,239
0.7141844919786098,4.091208791208791,265,240
0.7275267379679142,4.091208791208791,267,240
0.7808957219251338,4.091208791208791,275,240
0.7942379679144385,4.091208791208791,277,240
0.8075802139037433,4.091208791208791,279,240
0.8409358288770055,4.091208791208791,284,240
0.8542780748663104,4.091208791208791,286,240
0.7141844919786098,4.115659340659341,265,241
0.7275267379679142,4.115659340659341,267,241
0.7875668449197861,4.115659340659341,276,241
0.8009090909090908,4.115659340659341,278,241
0.8409358288770055,4.115659340659341,284,241
0.8542780748663104,4.115659340659341,286,241
0.7875668449197861,4.1401098901098905,276,242
0.8009090909090908,4.1401098901098905,278,242
0.7008422459893049,4.16456043956044,263,243
