wavelength_approx_A,flux_approx,pixel_x,pixel_y
6345.828295042322,8.350515463917526,543,279.0
6351.874244256349,8.45360824742268,544,278.0
6357.920193470375,8.247422680412372,545,280.0
6363.966142684401,7.577319587628867,546,286.5
6370.0120918984285,7.5257731958762895,547,287.0
6376.058041112455,7.731958762886599,548,285.0
6382.103990326481,8.09278350515464,549,281.5
6388.149939540508,8.762886597938145,550,275.0
6394.195888754535,8.09278350515464,551,281.5
6400.241837968561,7.9896907216494855,552,282.5
6406.287787182588,7.938144329896907,553,283.0
6412.333736396615,7.9896907216494855,554,282.5
6418.379685610641,8.144329896907218,555,281.0
6424.425634824667,7.938144329896907,556,283.0
6430.471584038694,7.422680412371134,557,288.0
6436.5175332527215,7.422680412371134,558,288.0
6442.563482466747,7.577319587628867,559,286.5
6448.609431680774,7.628865979381444,560,286.0
6454.655380894801,7.577319587628867,561,286.5
6460.701330108827,7.5257731958762895,562,287.0
6466.7472793228535,7.31958762886598,563,289.0
6472.793228536881,6.855670103092784,564,293.5
6478.839177750907,7.010309278350516,565,292.0
6484.885126964933,6.804123711340207,566,294.0
6490.93107617896,6.701030927835052,567,295.0
6496.977025392987,6.855670103092784,568,293.5
6503.022974607014,6.5979381443298974,569,296.0
6509.06892382104,6.75257731958763,570,294.5
6515.114873035067,6.134020618556701,571,300.5
6521.160822249093,6.340206185567011,572,298.5
6527.206771463119,6.340206185567011,573,298.5
6533.2527206771465,5.670103092783505,574,305.0
6539.298669891174,5.670103092783505,575,305.0
6545.3446191052,5.360824742268042,576,308.0
6551.390568319226,4.948453608247423,577,312.0
6557.436517533253,4.3298969072164954,578,318.0
6563.482466747279,3.814432989690722,579,323.0
6569.528415961306,4.948453608247423,580,312.0
6575.574365175333,4.896907216494846,581,312.5
6581.62031438936,5.463917525773196,582,307.0
6587.666263603385,5.515463917525774,583,306.5
6593.712212817412,5.927835051546392,584,302.5
6599.7581620314395,5.773195876288661,585,304.0
6605.804111245466,5.927835051546392,586,302.5
6611.850060459492,6.082474226804124,587,301.0
6617.896009673519,6.030927835051547,588,301.5
6623.941958887545,6.494845360824743,589,297.0
6629.9879081015715,6.54639175257732,590,296.5
6636.033857315599,6.649484536082475,591,295.5
6642.079806529626,7.010309278350516,592,292.0
6648.125755743652,6.855670103092784,593,293.5
6654.171704957678,6.288659793814434,594,299.0
6660.217654171705,6.649484536082475,595,295.5
6666.263603385732,6.958762886597938,596,292.5
6672.309552599758,6.5979381443298974,597,296.0
6678.355501813785,6.804123711340207,598,294.0
6684.401451027812,6.5979381443298974,599,296.0
6690.447400241838,6.855670103092784,600,293.5
6696.4933494558645,6.649484536082475,601,295.5
6702.539298669892,6.855670103092784,602,293.5
6708.585247883918,6.701030927835052,603,295.0
6714.631197097944,7.31958762886598,604,289.0
6720.677146311971,7.0618556701030935,605,291.5
6726.723095525998,6.855670103092784,606,293.5
6732.769044740024,6.907216494845361,607,293.0
6738.814993954051,6.958762886597938,608,292.5
6744.860943168078,7.0618556701030935,609,291.5
6750.906892382104,6.5979381443298974,610,296.0
6756.95284159613,6.54639175257732,611,296.5
6762.9987908101575,6.649484536082475,612,295.5
6769.044740024184,6.494845360824743,613,297.0
6775.09068923821,6.855670103092784,614,293.5
6781.136638452237,6.75257731958763,615,294.5
6787.182587666264,6.54639175257732,616,296.5
6793.22853688029,6.855670103092784,617,293.5
6799.274486094317,6.701030927835052,618,295.0
6805.320435308344,6.391752577319588,619,298.0
6811.36638452237,6.443298969072165,620,297.5
6817.412333736396,6.804123711340207,621,294.0
6823.458282950423,6.391752577319588,622,298.0
6829.5042321644505,6.082474226804124,623,301.0
6835.550181378477,6.494845360824743,624,297.0
6841.596130592503,6.701030927835052,625,295.0
