u_g_approx,g_r_approx,pixel_x,pixel_y,class
1.8622177419354844,1.1499056603773585,609,159,GALAXY
1.8866935483870972,1.1499056603773585,612,159,GALAXY
1.91116935483871,1.1499056603773585,615,159,GALAXY
1.935645161290323,1.1499056603773585,618,159,GALAXY
1.9601209677419358,1.1499056603773585,621,159,GALAXY
1.9845967741935486,1.1499056603773585,624,159,GALAXY
2.0090725806451615,1.1499056603773585,627,159,GALAXY
2.0335483870967743,1.1499056603773585,630,159,GALAXY
2.058024193548387,1.1499056603773585,633,159,GALAXY
2.0825,1.1499056603773585,636,159,GALAXY
2.106975806451613,1.1499056603773585,639,159,GALAXY
2.1314516129032257,1.1499056603773585,642,159,GALAXY
2.1559274193548386,1.1499056603773585,645,159,GALAXY
2.1804032258064514,1.1499056603773585,648,159,GALAXY
2.2048790322580643,1.1499056603773585,651,159,GALAXY
2.229354838709677,1.1499056603773585,654,159,GALAXY
2.25383064516129,1.1499056603773585,657,159,GALAXY
2.278306451612903,1.1499056603773585,660,159,GALAXY
2.3027822580645156,1.1499056603773585,663,159,GALAXY
2.3354166666666667,1.1499056603773585,667,159,GALAXY
2.3598924731182795,1.1499056603773585,670,159,GALAXY
2.612809139784946,1.1499056603773585,701,159,GALAXY
0.23049731182795696,1.140503144654088,409,160,GALAXY
0.2549731182795698,1.140503144654088,412,160,GALAXY
0.27944892473118266,1.140503144654088,415,160,GALAXY
0.3039247311827955,1.140503144654088,418,160,GALAXY
0.7200134408602148,1.140503144654088,469,160,GALAXY
0.8342338709677417,1.140503144654088,483,160,GALAXY
0.8587096774193546,1.140503144654088,486,160,GALAXY
1.0055645161290325,1.140503144654088,504,160,GALAXY
1.0953091397849466,1.140503144654088,515,160,GALAXY
1.1197849462365594,1.140503144654088,518,160,GALAXY
1.2911155913978494,1.140503144654088,539,160,GALAXY
1.4624462365591397,1.140503144654088,560,160,GALAXY
1.4869220430107526,1.140503144654088,563,160,GALAXY
1.5929838709677413,1.140503144654088,576,160,GALAXY
1.6174596774193541,1.140503144654088,579,160,GALAXY
1.6582526881720425,1.140503144654088,584,160,GALAXY
1.6827284946236554,1.140503144654088,587,160,GALAXY
1.731680107526882,1.140503144654088,593,160,GALAXY
1.7561559139784948,1.140503144654088,596,160,GALAXY
1.7806317204301076,1.140503144654088,599,160,GALAXY
1.8051075268817205,1.140503144654088,602,160,GALAXY
1.8295833333333333,1.140503144654088,605,160,GALAXY
1.8540591397849462,1.140503144654088,608,160,GALAXY
1.878534946236559,1.140503144654088,611,160,GALAXY
1.9030107526881719,1.140503144654088,614,160,GALAXY
1.9274865591397847,1.140503144654088,617,160,GALAXY
1.9519623655913976,1.140503144654088,620,160,GALAXY
1.9764381720430104,1.140503144654088,623,160,GALAXY
2.000913978494624,1.140503144654088,626,160,GALAXY
2.025389784946237,1.140503144654088,629,160,GALAXY
2.04986559139785,1.140503144654088,632,160,GALAXY
2.0743413978494627,1.140503144654088,635,160,GALAXY
2.0988172043010755,1.140503144654088,638,160,GALAXY
2.1232930107526884,1.140503144654088,641,160,GALAXY
2.1477688172043012,1.140503144654088,644,160,GALAXY
2.172244623655914,1.140503144654088,647,160,GALAXY
2.196720430107527,1.140503144654088,650,160,GALAXY
2.22119623655914,1.140503144654088,653,160,GALAXY
2.2456720430107526,1.140503144654088,656,160,GALAXY
2.2701478494623655,1.140503144654088,659,160,GALAXY
2.2946236559139783,1.140503144654088,662,160,GALAXY
2.3272580645161285,1.140503144654088,666,160,GALAXY
2.3517338709677413,1.140503144654088,669,160,GALAXY
2.612809139784946,1.140503144654088,701,160,GALAXY
0.24681451612903205,1.1311006289308176,411,161,GALAXY
0.2876075268817204,1.1311006289308176,416,161,GALAXY
0.6873790322580642,1.1311006289308176,465,161,GALAXY
0.711854838709677,1.1311006289308176,468,161,GALAXY
0.7363306451612903,1.1311006289308176,471,161,GALAXY
0.8587096774193546,1.1311006289308176,486,161,GALAXY
1.0055645161290325,1.1311006289308176,504,161,GALAXY
1.0953091397849466,1.1311006289308176,515,161,GALAXY
1.282956989247312,1.1311006289308176,538,161,GALAXY
1.307432795698925,1.1311006289308176,541,161,GALAXY
1.470604838709677,1.1311006289308176,561,161,GALAXY
1.4950806451612904,1.1311006289308176,564,161,GALAXY
1.6011424731182795,1.1311006289308176,577,161,GALAXY
1.6500940860215052,1.1311006289308176,583,161,GALAXY
1.674569892473118,1.1311006289308176,586,161,GALAXY
1.699045698924731,1.1311006289308176,589,161,GALAXY
1.7479973118279575,1.1311006289308176,595,161,GALAXY
1.7724731182795703,1.1311006289308176,598,161,GALAXY
1.7969489247311832,1.1311006289308176,601,161,GALAXY
1.821424731182796,1.1311006289308176,604,161,GALAXY
1.8459005376344089,1.1311006289308176,607,161,GALAXY
1.8703763440860217,1.1311006289308176,610,161,GALAXY
1.8948521505376346,1.1311006289308176,613,161,GALAXY
1.9193279569892474,1.1311006289308176,616,161,GALAXY
1.9438037634408603,1.1311006289308176,619,161,GALAXY
1.968279569892473,1.1311006289308176,622,161,GALAXY
1.992755376344086,1.1311006289308176,625,161,GALAXY
2.017231182795699,1.1311006289308176,628,161,GALAXY
2.0417069892473116,1.1311006289308176,631,161,GALAXY
2.0661827956989245,1.1311006289308176,634,161,GALAXY
2.0906586021505373,1.1311006289308176,637,161,GALAXY
2.11513440860215,1.1311006289308176,640,161,GALAXY
2.139610215053763,1.1311006289308176,643,161,GALAXY
2.164086021505376,1.1311006289308176,646,161,GALAXY
2.1885618279569896,1.1311006289308176,649,161,GALAXY
2.2130376344086025,1.1311006289308176,652,161,GALAXY
2.2375134408602153,1.1311006289308176,655,161,GALAXY
2.261989247311828,1.1311006289308176,658,161,GALAXY
2.286465053763441,1.1311006289308176,661,161,GALAXY
2.310940860215054,1.1311006289308176,664,161,GALAXY
2.3517338709677413,1.1311006289308176,669,161,GALAXY
0.6873790322580642,1.121698113207547,465,162,GALAXY
0.711854838709677,1.121698113207547,468,162,GALAXY
0.7363306451612903,1.121698113207547,471,162,GALAXY
0.785282258064516,1.121698113207547,477,162,GALAXY
0.8913440860215052,1.121698113207547,490,162,GALAXY
0.9974059139784948,1.121698113207547,503,162,GALAXY
1.0218817204301076,1.121698113207547,506,162,GALAXY
1.0708333333333337,1.121698113207547,512,162,GALAXY
1.2992741935483871,1.121698113207547,540,162,GALAXY
1.3808602150537634,1.121698113207547,550,162,GALAXY
1.4624462365591397,1.121698113207547,560,162,GALAXY
1.4869220430107526,1.121698113207547,563,162,GALAXY
1.5521908602150538,1.121698113207547,571,162,GALAXY
1.5766666666666667,1.121698113207547,574,162,GALAXY
1.6011424731182795,1.121698113207547,577,162,GALAXY
1.6256182795698924,1.121698113207547,580,162,GALAXY
1.6908870967741936,1.121698113207547,588,162,GALAXY
1.7398387096774193,1.121698113207547,594,162,GALAXY
1.7643145161290321,1.121698113207547,597,162,GALAXY
1.7887903225806459,1.121698113207547,600,162,GALAXY
1.8132661290322587,1.121698113207547,603,162,GALAXY
1.8377419354838715,1.121698113207547,606,162,GALAXY
1.8622177419354844,1.121698113207547,609,162,GALAXY
1.8866935483870972,1.121698113207547,612,162,GALAXY
1.91116935483871,1.121698113207547,615,162,GALAXY
1.935645161290323,1.121698113207547,618,162,GALAXY
1.9601209677419358,1.121698113207547,621,162,GALAXY
1.9845967741935486,1.121698113207547,624,162,GALAXY
2.0090725806451615,1.121698113207547,627,162,GALAXY
2.0335483870967743,1.121698113207547,630,162,GALAXY
2.058024193548387,1.121698113207547,633,162,GALAXY
2.0825,1.121698113207547,636,162,GALAXY
2.106975806451613,1.121698113207547,639,162,GALAXY
2.1314516129032257,1.121698113207547,642,162,GALAXY
2.1559274193548386,1.121698113207547,645,162,GALAXY
2.1804032258064514,1.121698113207547,648,162,GALAXY
2.2048790322580643,1.121698113207547,651,162,GALAXY
2.229354838709677,1.121698113207547,654,162,GALAXY
2.25383064516129,1.121698113207547,657,162,GALAXY
2.2946236559139783,1.121698113207547,662,162,GALAXY
0.654744623655914,1.1122955974842765,461,163,GALAXY
0.6792204301075269,1.1122955974842765,464,163,GALAXY
0.7036962365591397,1.1122955974842765,467,163,GALAXY
0.7281720430107526,1.1122955974842765,470,163,GALAXY
0.7689650537634405,1.1122955974842765,475,163,GALAXY
0.7934408602150533,1.1122955974842765,478,163,GALAXY
0.8831854838709674,1.1122955974842765,489,163,GALAXY
0.9729301075268819,1.1122955974842765,500,163,GALAXY
0.9974059139784948,1.1122955974842765,503,163,GALAXY
1.0218817204301076,1.1122955974842765,506,163,GALAXY
1.062674731182796,1.1122955974842765,511,163,GALAXY
1.282956989247312,1.1122955974842765,538,163,GALAXY
1.307432795698925,1.1122955974842765,541,163,GALAXY
1.3808602150537634,1.1122955974842765,550,163,GALAXY
1.4053360215053763,1.1122955974842765,553,163,GALAXY
1.4624462365591397,1.1122955974842765,560,163,GALAXY
1.4869220430107526,1.1122955974842765,563,163,GALAXY
1.5521908602150538,1.1122955974842765,571,163,GALAXY
1.5766666666666667,1.1122955974842765,574,163,GALAXY
1.6011424731182795,1.1122955974842765,577,163,GALAXY
1.6256182795698924,1.1122955974842765,580,163,GALAXY
1.6908870967741936,1.1122955974842765,588,163,GALAXY
1.7153629032258064,1.1122955974842765,591,163,GALAXY
1.7561559139784948,1.1122955974842765,596,163,GALAXY
1.7806317204301076,1.1122955974842765,599,163,GALAXY
1.8051075268817205,1.1122955974842765,602,163,GALAXY
1.8295833333333333,1.1122955974842765,605,163,GALAXY
1.8540591397849462,1.1122955974842765,608,163,GALAXY
1.878534946236559,1.1122955974842765,611,163,GALAXY
1.9030107526881719,1.1122955974842765,614,163,GALAXY
1.9274865591397847,1.1122955974842765,617,163,GALAXY
1.9519623655913976,1.1122955974842765,620,163,GALAXY
1.9764381720430104,1.1122955974842765,623,163,GALAXY
2.000913978494624,1.1122955974842765,626,163,GALAXY
2.025389784946237,1.1122955974842765,629,163,GALAXY
2.04986559139785,1.1122955974842765,632,163,GALAXY
2.0743413978494627,1.1122955974842765,635,163,GALAXY
2.0988172043010755,1.1122955974842765,638,163,GALAXY
2.1232930107526884,1.1122955974842765,641,163,GALAXY
2.1477688172043012,1.1122955974842765,644,163,GALAXY
2.172244623655914,1.1122955974842765,647,163,GALAXY
2.196720430107527,1.1122955974842765,650,163,GALAXY
2.22119623655914,1.1122955974842765,653,163,GALAXY
0.6139516129032256,1.102893081761006,456,164,GALAXY
0.6465860215053763,1.102893081761006,460,164,GALAXY
0.6710618279569891,1.102893081761006,463,164,GALAXY
0.695537634408602,1.102893081761006,466,164,GALAXY
0.7281720430107526,1.102893081761006,470,164,GALAXY
0.7608064516129032,1.102893081761006,474,164,GALAXY
0.785282258064516,1.102893081761006,477,164,GALAXY
0.8750268817204296,1.102893081761006,488,164,GALAXY
0.8995026881720425,1.102893081761006,491,164,GALAXY
0.9892473118279574,1.102893081761006,502,164,GALAXY
1.0137231182795703,1.102893081761006,505,164,GALAXY
1.062674731182796,1.102893081761006,511,164,GALAXY
1.1524193548387096,1.102893081761006,522,164,GALAXY
1.2747983870967743,1.102893081761006,537,164,GALAXY
1.2992741935483871,1.102893081761006,540,164,GALAXY
1.3808602150537634,1.102893081761006,550,164,GALAXY
1.4053360215053763,1.102893081761006,553,164,GALAXY
1.454287634408602,1.102893081761006,559,164,GALAXY
1.4787634408602148,1.102893081761006,562,164,GALAXY
1.5113978494623654,1.102893081761006,566,164,GALAXY
1.5521908602150538,1.102893081761006,571,164,GALAXY
1.5766666666666667,1.102893081761006,574,164,GALAXY
1.6011424731182795,1.102893081761006,577,164,GALAXY
1.6256182795698924,1.102893081761006,580,164,GALAXY
1.6500940860215052,1.102893081761006,583,164,GALAXY
1.699045698924731,1.102893081761006,589,164,GALAXY
1.7235215053763446,1.102893081761006,592,164,GALAXY
1.7724731182795703,1.102893081761006,598,164,GALAXY
1.7969489247311832,1.102893081761006,601,164,GALAXY
1.821424731182796,1.102893081761006,604,164,GALAXY
1.8459005376344089,1.102893081761006,607,164,GALAXY
1.8703763440860217,1.102893081761006,610,164,GALAXY
1.8948521505376346,1.102893081761006,613,164,GALAXY
1.9193279569892474,1.102893081761006,616,164,GALAXY
1.9438037634408603,1.102893081761006,619,164,GALAXY
1.968279569892473,1.102893081761006,622,164,GALAXY
1.992755376344086,1.102893081761006,625,164,GALAXY
2.017231182795699,1.102893081761006,628,164,GALAXY
2.0417069892473116,1.102893081761006,631,164,GALAXY
2.0661827956989245,1.102893081761006,634,164,GALAXY
2.0906586021505373,1.102893081761006,637,164,GALAXY
2.11513440860215,1.102893081761006,640,164,GALAXY
2.139610215053763,1.102893081761006,643,164,GALAXY
2.164086021505376,1.102893081761006,646,164,GALAXY
2.1885618279569896,1.102893081761006,649,164,GALAXY
2.2130376344086025,1.102893081761006,652,164,GALAXY
2.2375134408602153,1.102893081761006,655,164,GALAXY
0.6139516129032256,1.0934905660377356,456,165,GALAXY
0.6384274193548385,1.0934905660377356,459,165,GALAXY
0.6629032258064513,1.0934905660377356,462,165,GALAXY
0.6873790322580642,1.0934905660377356,465,165,GALAXY
0.7200134408602148,1.0934905660377356,469,165,GALAXY
0.7444892473118276,1.0934905660377356,472,165,GALAXY
0.7689650537634405,1.0934905660377356,475,165,GALAXY
0.7934408602150533,1.0934905660377356,478,165,GALAXY
0.8831854838709674,1.0934905660377356,489,165,GALAXY
0.9729301075268819,1.0934905660377356,500,165,GALAXY
0.9974059139784948,1.0934905660377356,503,165,GALAXY
1.0545161290322582,1.0934905660377356,510,165,GALAXY
1.078991935483871,1.0934905660377356,513,165,GALAXY
1.1605779569892474,1.0934905660377356,523,165,GALAXY
1.1850537634408602,1.0934905660377356,526,165,GALAXY
1.282956989247312,1.0934905660377356,538,165,GALAXY
1.307432795698925,1.0934905660377356,541,165,GALAXY
1.3890188172043012,1.0934905660377356,551,165,GALAXY
1.437970430107527,1.0934905660377356,557,165,GALAXY
1.4624462365591397,1.0934905660377356,560,165,GALAXY
1.4869220430107526,1.0934905660377356,563,165,GALAXY
1.5113978494623654,1.0934905660377356,566,165,GALAXY
1.5440322580645156,1.0934905660377356,570,165,GALAXY
1.5685080645161285,1.0934905660377356,573,165,GALAXY
1.5929838709677413,1.0934905660377356,576,165,GALAXY
1.6174596774193541,1.0934905660377356,579,165,GALAXY
1.6419354838709679,1.0934905660377356,582,165,GALAXY
1.6908870967741936,1.0934905660377356,588,165,GALAXY
1.7153629032258064,1.0934905660377356,591,165,GALAXY
1.7643145161290321,1.0934905660377356,597,165,GALAXY
1.7887903225806459,1.0934905660377356,600,165,GALAXY
1.8132661290322587,1.0934905660377356,603,165,GALAXY
1.8377419354838715,1.0934905660377356,606,165,GALAXY
1.8622177419354844,1.0934905660377356,609,165,GALAXY
1.8866935483870972,1.0934905660377356,612,165,GALAXY
1.91116935483871,1.0934905660377356,615,165,GALAXY
1.935645161290323,1.0934905660377356,618,165,GALAXY
1.9601209677419358,1.0934905660377356,621,165,GALAXY
1.9845967741935486,1.0934905660377356,624,165,GALAXY
2.0090725806451615,1.0934905660377356,627,165,GALAXY
2.0335483870967743,1.0934905660377356,630,165,GALAXY
2.058024193548387,1.0934905660377356,633,165,GALAXY
2.0825,1.0934905660377356,636,165,GALAXY
2.106975806451613,1.0934905660377356,639,165,GALAXY
2.1314516129032257,1.0934905660377356,642,165,GALAXY
2.1559274193548386,1.0934905660377356,645,165,GALAXY
2.1804032258064514,1.0934905660377356,648,165,GALAXY
2.2048790322580643,1.0934905660377356,651,165,GALAXY
2.229354838709677,1.0934905660377356,654,165,GALAXY
0.3773521505376345,1.0840880503144652,427,166,GALAXY
0.5976344086021506,1.0840880503144652,454,166,GALAXY
0.6221102150537634,1.0840880503144652,457,166,GALAXY
0.6465860215053763,1.0840880503144652,460,166,GALAXY
0.6710618279569891,1.0840880503144652,463,166,GALAXY
0.7281720430107526,1.0840880503144652,470,166,GALAXY
0.7526478494623654,1.0840880503144652,473,166,GALAXY
0.785282258064516,1.0840880503144652,477,166,GALAXY
0.8750268817204296,1.0840880503144652,488,166,GALAXY
0.9810887096774197,1.0840880503144652,501,166,GALAXY
1.0545161290322582,1.0840880503144652,510,166,GALAXY
1.1442607526881723,1.0840880503144652,521,166,GALAXY
1.1687365591397851,1.0840880503144652,524,166,GALAXY
1.193212365591398,1.0840880503144652,527,166,GALAXY
1.282956989247312,1.0840880503144652,538,166,GALAXY
1.307432795698925,1.0840880503144652,541,166,GALAXY
1.3890188172043012,1.0840880503144652,551,166,GALAXY
1.437970430107527,1.0840880503144652,557,166,GALAXY
1.4624462365591397,1.0840880503144652,560,166,GALAXY
1.4869220430107526,1.0840880503144652,563,166,GALAXY
1.5113978494623654,1.0840880503144652,566,166,GALAXY
1.5521908602150538,1.0840880503144652,571,166,GALAXY
1.5766666666666667,1.0840880503144652,574,166,GALAXY
1.6011424731182795,1.0840880503144652,577,166,GALAXY
1.6256182795698924,1.0840880503144652,580,166,GALAXY
1.6500940860215052,1.0840880503144652,583,166,GALAXY
1.699045698924731,1.0840880503144652,589,166,GALAXY
1.7235215053763446,1.0840880503144652,592,166,GALAXY
1.7806317204301076,1.0840880503144652,599,166,GALAXY
1.8051075268817205,1.0840880503144652,602,166,GALAXY
1.8295833333333333,1.0840880503144652,605,166,GALAXY
1.8540591397849462,1.0840880503144652,608,166,GALAXY
1.878534946236559,1.0840880503144652,611,166,GALAXY
1.9030107526881719,1.0840880503144652,614,166,GALAXY
1.9274865591397847,1.0840880503144652,617,166,GALAXY
1.9519623655913976,1.0840880503144652,620,166,GALAXY
1.9764381720430104,1.0840880503144652,623,166,GALAXY
2.000913978494624,1.0840880503144652,626,166,GALAXY
2.025389784946237,1.0840880503144652,629,166,GALAXY
2.04986559139785,1.0840880503144652,632,166,GALAXY
2.0743413978494627,1.0840880503144652,635,166,GALAXY
2.0988172043010755,1.0840880503144652,638,166,GALAXY
2.1232930107526884,1.0840880503144652,641,166,GALAXY
2.1477688172043012,1.0840880503144652,644,166,GALAXY
2.172244623655914,1.0840880503144652,647,166,GALAXY
2.196720430107527,1.0840880503144652,650,166,GALAXY
2.22119623655914,1.0840880503144652,653,166,GALAXY
2.2456720430107526,1.0840880503144652,656,166,GALAXY
2.637284946236559,1.0840880503144652,704,166,GALAXY
0.1407526881720429,1.0746855345911948,398,167,GALAXY
0.38551075268817225,1.0746855345911948,428,167,GALAXY
0.5976344086021506,1.0746855345911948,454,167,GALAXY
0.6221102150537634,1.0746855345911948,457,167,GALAXY
0.654744623655914,1.0746855345911948,461,167,GALAXY
0.7200134408602148,1.0746855345911948,469,167,GALAXY
0.7444892473118276,1.0746855345911948,472,167,GALAXY
0.8668682795698923,1.0746855345911948,487,167,GALAXY
0.8913440860215052,1.0746855345911948,490,167,GALAXY
0.9729301075268819,1.0746855345911948,500,167,GALAXY
1.1605779569892474,1.0746855345911948,523,167,GALAXY
1.1850537634408602,1.0746855345911948,526,167,GALAXY
1.282956989247312,1.0746855345911948,538,167,GALAXY
1.3727016129032257,1.0746855345911948,549,167,GALAXY
1.3971774193548385,1.0746855345911948,552,167,GALAXY
1.4461290322580642,1.0746855345911948,558,167,GALAXY
1.470604838709677,1.0746855345911948,561,167,GALAXY
1.4950806451612904,1.0746855345911948,564,167,GALAXY
1.5195564516129032,1.0746855345911948,567,167,GALAXY
1.5685080645161285,1.0746855345911948,573,167,GALAXY
1.5929838709677413,1.0746855345911948,576,167,GALAXY
1.6174596774193541,1.0746855345911948,579,167,GALAXY
1.6419354838709679,1.0746855345911948,582,167,GALAXY
1.699045698924731,1.0746855345911948,589,167,GALAXY
1.7235215053763446,1.0746855345911948,592,167,GALAXY
1.7479973118279575,1.0746855345911948,595,167,GALAXY
1.7969489247311832,1.0746855345911948,601,167,GALAXY
1.821424731182796,1.0746855345911948,604,167,GALAXY
1.8459005376344089,1.0746855345911948,607,167,GALAXY
1.8703763440860217,1.0746855345911948,610,167,GALAXY
1.8948521505376346,1.0746855345911948,613,167,GALAXY
1.9193279569892474,1.0746855345911948,616,167,GALAXY
1.9438037634408603,1.0746855345911948,619,167,GALAXY
1.968279569892473,1.0746855345911948,622,167,GALAXY
1.992755376344086,1.0746855345911948,625,167,GALAXY
2.017231182795699,1.0746855345911948,628,167,GALAXY
2.0417069892473116,1.0746855345911948,631,167,GALAXY
2.0661827956989245,1.0746855345911948,634,167,GALAXY
2.0906586021505373,1.0746855345911948,637,167,GALAXY
2.11513440860215,1.0746855345911948,640,167,GALAXY
2.139610215053763,1.0746855345911948,643,167,GALAXY
2.164086021505376,1.0746855345911948,646,167,GALAXY
2.2048790322580643,1.0746855345911948,651,167,GALAXY
2.229354838709677,1.0746855345911948,654,167,GALAXY
2.612809139784946,1.0746855345911948,701,167,GALAXY
2.637284946236559,1.0746855345911948,704,167,GALAXY
0.12443548387096781,1.0652830188679243,396,168,GALAXY
0.14891129032258066,1.0652830188679243,399,168,GALAXY
0.3773521505376345,1.0652830188679243,427,168,GALAXY
0.40182795698924734,1.0652830188679243,430,168,GALAXY
0.6221102150537634,1.0652830188679243,457,168,GALAXY
0.7363306451612903,1.0652830188679243,471,168,GALAXY
0.8668682795698923,1.0652830188679243,487,168,GALAXY
0.8913440860215052,1.0652830188679243,490,168,GALAXY
0.9647715053763442,1.0652830188679243,499,168,GALAXY
1.1442607526881723,1.0652830188679243,521,168,GALAXY
1.1687365591397851,1.0652830188679243,524,168,GALAXY
1.193212365591398,1.0652830188679243,527,168,GALAXY
1.3808602150537634,1.0652830188679243,550,168,GALAXY
1.4053360215053763,1.0652830188679243,553,168,GALAXY
1.4461290322580642,1.0652830188679243,558,168,GALAXY
1.470604838709677,1.0652830188679243,561,168,GALAXY
1.4950806451612904,1.0652830188679243,564,168,GALAXY
1.5195564516129032,1.0652830188679243,567,168,GALAXY
1.5603494623655911,1.0652830188679243,572,168,GALAXY
1.584825268817204,1.0652830188679243,575,168,GALAXY
1.6093010752688168,1.0652830188679243,578,168,GALAXY
1.6337768817204297,1.0652830188679243,581,168,GALAXY
1.6827284946236554,1.0652830188679243,587,168,GALAXY
1.707204301075269,1.0652830188679243,590,168,GALAXY
1.731680107526882,1.0652830188679243,593,168,GALAXY
1.7561559139784948,1.0652830188679243,596,168,GALAXY
1.7806317204301076,1.0652830188679243,599,168,GALAXY
1.8051075268817205,1.0652830188679243,602,168,GALAXY
1.8295833333333333,1.0652830188679243,605,168,GALAXY
1.8540591397849462,1.0652830188679243,608,168,GALAXY
1.878534946236559,1.0652830188679243,611,168,GALAXY
1.9030107526881719,1.0652830188679243,614,168,GALAXY
1.9274865591397847,1.0652830188679243,617,168,GALAXY
1.9519623655913976,1.0652830188679243,620,168,GALAXY
1.9764381720430104,1.0652830188679243,623,168,GALAXY
2.000913978494624,1.0652830188679243,626,168,GALAXY
2.025389784946237,1.0652830188679243,629,168,GALAXY
2.04986559139785,1.0652830188679243,632,168,GALAXY
2.0743413978494627,1.0652830188679243,635,168,GALAXY
2.0988172043010755,1.0652830188679243,638,168,GALAXY
2.1232930107526884,1.0652830188679243,641,168,GALAXY
2.1477688172043012,1.0652830188679243,644,168,GALAXY
2.172244623655914,1.0652830188679243,647,168,GALAXY
2.2375134408602153,1.0652830188679243,655,168,GALAXY
2.6291263440860217,1.0652830188679243,703,168,GALAXY
0.11627688172043005,1.0558805031446539,395,169,GALAXY
0.1407526881720429,1.0558805031446539,398,169,GALAXY
0.36103494623655896,1.0558805031446539,425,169,GALAXY
0.38551075268817225,1.0558805031446539,428,169,GALAXY
0.8668682795698923,1.0558805031446539,487,169,GALAXY
0.9484543010752691,1.0558805031446539,497,169,GALAXY
0.9729301075268819,1.0558805031446539,500,169,GALAXY
1.1605779569892474,1.0558805031446539,523,169,GALAXY
1.1850537634408602,1.0558805031446539,526,169,GALAXY
1.3890188172043012,1.0558805031446539,551,169,GALAXY
1.413494623655914,1.0558805031446539,554,169,GALAXY
1.4461290322580642,1.0558805031446539,558,169,GALAXY
1.470604838709677,1.0558805031446539,561,169,GALAXY
1.4950806451612904,1.0558805031446539,564,169,GALAXY
1.5195564516129032,1.0558805031446539,567,169,GALAXY
1.5521908602150538,1.0558805031446539,571,169,GALAXY
1.5766666666666667,1.0558805031446539,574,169,GALAXY
1.6174596774193541,1.0558805031446539,579,169,GALAXY
1.6419354838709679,1.0558805031446539,582,169,GALAXY
1.674569892473118,1.0558805031446539,586,169,GALAXY
1.699045698924731,1.0558805031446539,589,169,GALAXY
1.7235215053763446,1.0558805031446539,592,169,GALAXY
1.7479973118279575,1.0558805031446539,595,169,GALAXY
1.7724731182795703,1.0558805031446539,598,169,GALAXY
1.7969489247311832,1.0558805031446539,601,169,GALAXY
1.821424731182796,1.0558805031446539,604,169,GALAXY
1.8459005376344089,1.0558805031446539,607,169,GALAXY
1.8703763440860217,1.0558805031446539,610,169,GALAXY
1.8948521505376346,1.0558805031446539,613,169,GALAXY
1.9193279569892474,1.0558805031446539,616,169,GALAXY
1.9438037634408603,1.0558805031446539,619,169,GALAXY
1.968279569892473,1.0558805031446539,622,169,GALAXY
1.992755376344086,1.0558805031446539,625,169,GALAXY
2.017231182795699,1.0558805031446539,628,169,GALAXY
2.0417069892473116,1.0558805031446539,631,169,GALAXY
2.0661827956989245,1.0558805031446539,634,169,GALAXY
2.0906586021505373,1.0558805031446539,637,169,GALAXY
2.11513440860215,1.0558805031446539,640,169,GALAXY
2.139610215053763,1.0558805031446539,643,169,GALAXY
2.164086021505376,1.0558805031446539,646,169,GALAXY
2.6209677419354844,1.0558805031446539,702,169,GALAXY
2.6454435483870973,1.0558805031446539,705,169,GALAXY
0.10811827956989228,1.0464779874213834,394,170,GALAXY
0.13259408602150513,1.0464779874213834,397,170,GALAXY
0.3528763440860212,1.0464779874213834,424,170,GALAXY
0.3773521505376345,1.0464779874213834,427,170,GALAXY
0.9484543010752691,1.0464779874213834,497,170,GALAXY
0.9729301075268819,1.0464779874213834,500,170,GALAXY
1.1687365591397851,1.0464779874213834,524,170,GALAXY
1.193212365591398,1.0464779874213834,527,170,GALAXY
1.2258467741935486,1.0464779874213834,531,170,GALAXY
1.3155913978494622,1.0464779874213834,542,170,GALAXY
1.340067204301075,1.0464779874213834,545,170,GALAXY
1.3971774193548385,1.0464779874213834,552,170,GALAXY
1.4216532258064514,1.0464779874213834,555,170,GALAXY
1.4461290322580642,1.0464779874213834,558,170,GALAXY
1.470604838709677,1.0464779874213834,561,170,GALAXY
1.4950806451612904,1.0464779874213834,564,170,GALAXY
1.5195564516129032,1.0464779874213834,567,170,GALAXY
1.5521908602150538,1.0464779874213834,571,170,GALAXY
1.5766666666666667,1.0464779874213834,574,170,GALAXY
1.6337768817204297,1.0464779874213834,581,170,GALAXY
1.6582526881720425,1.0464779874213834,584,170,GALAXY
1.6908870967741936,1.0464779874213834,588,170,GALAXY
1.7153629032258064,1.0464779874213834,591,170,GALAXY
1.7398387096774193,1.0464779874213834,594,170,GALAXY
1.7643145161290321,1.0464779874213834,597,170,GALAXY
1.7887903225806459,1.0464779874213834,600,170,GALAXY
1.8132661290322587,1.0464779874213834,603,170,GALAXY
1.8377419354838715,1.0464779874213834,606,170,GALAXY
1.8622177419354844,1.0464779874213834,609,170,GALAXY
1.8866935483870972,1.0464779874213834,612,170,GALAXY
1.91116935483871,1.0464779874213834,615,170,GALAXY
1.935645161290323,1.0464779874213834,618,170,GALAXY
1.9601209677419358,1.0464779874213834,621,170,GALAXY
1.9845967741935486,1.0464779874213834,624,170,GALAXY
2.0090725806451615,1.0464779874213834,627,170,GALAXY
2.0335483870967743,1.0464779874213834,630,170,GALAXY
2.058024193548387,1.0464779874213834,633,170,GALAXY
2.0825,1.0464779874213834,636,170,GALAXY
2.106975806451613,1.0464779874213834,639,170,GALAXY
2.1314516129032257,1.0464779874213834,642,170,GALAXY
