wavelength_A,flux,error
9115.384321870262,9.421840477946697e-13,2.504208651085845e-15
9120.265211296613,9.724652723711036e-13,2.5432200240210626e-15
9125.14607110392,9.80487392665541e-13,2.5520628362321607e-15
9130.026901178531,9.765726638813477e-13,2.5498279398008302e-15
9144.66921186973,8.869491512769612e-13,2.4325716866047597e-15
9149.549921877135,8.462569295493438e-13,2.384283397072976e-15
9154.430601583666,8.206942070376755e-13,2.3444597195413416e-15
9169.072457761926,7.879872427306311e-13,2.302950446444671e-15
9173.953015128904,7.912116057814944e-13,2.306587605920181e-15
9178.83354162701,8.069194726463558e-13,2.333009316402121e-15
9183.714037142667,8.292055193523384e-13,2.370532452449013e-15
9188.594501562304,8.503628573866551e-13,2.397452853578649e-15
9193.47493477236,8.705309693587959e-13,2.426239903565797e-15
9198.355336659275,9.110100911494112e-13,2.4868188529204773e-15
9203.235707109501,9.371095479465685e-13,2.5223290151682193e-15
9208.116046009498,9.436953172028972e-13,2.5310091970534446e-15
9217.876628704671,9.092016419257054e-13,2.4875833001553743e-15
9222.756872272797,8.581560483923723e-13,2.4282977701111513e-15
9232.51726328258,7.395001494839293e-13,2.252788520033561e-15
9237.397410497231,7.146805391412825e-13,2.2171932309746198e-15
9242.277525367068,7.11971009492024e-13,2.213399158645631e-15
9252.037657618372,7.60279317800483e-13,2.2936716240239737e-15
9261.797659128733,8.181268162932298e-13,2.3890301697093892e-15
9266.677610572411,8.423588974786067e-13,2.4169327055413668e-15
9271.557528990495,8.96164436062219e-13,2.501755008395886e-15
9281.31726629615,9.50094820525993e-13,2.5757119961195007e-15
9286.197084956866,9.555203850375449e-13,2.5932006853814603e-15
9291.07687013829,9.284140296828003e-13,2.5579516210397094e-15
9300.836339609645,8.287052684699536e-13,2.4254657154520066e-15
9305.71602367279,7.568556241802082e-13,2.3143305458492693e-15
9310.595673803067,7.252213152925124e-13,2.273423089661623e-15
9325.234419463,7.390191974002147e-13,2.2994373772959337e-15
9334.993411493648,7.75665772931311e-13,2.3665837966071503e-15
9339.872855646152,7.890954599812372e-13,2.3902369799009898e-15
9354.510979292505,8.544021610004671e-13,2.4984253218802294e-15
9364.269553247701,9.152894371242115e-13,2.5941565620624368e-15
9369.148787342705,9.286120049994961e-13,2.6144790000494356e-15
9388.66536852908,8.198384462629327e-13,2.4741747686003387e-15
9398.423444420523,7.587171451002572e-13,2.388594371258027e-15
9403.302428294477,7.28439281550558e-13,2.347048887502861e-15
9413.060287332757,6.856148136204221e-13,2.2843345680881528e-15
9432.575567401222,7.202643971700173e-13,2.356760967276079e-15
9437.454295506419,7.380880845744842e-13,2.38849780950204e-15
9442.33298662052,7.739168464068746e-13,2.456159224845187e-15
9452.090257422831,8.642889464012538e-13,2.6070945668152726e-15
9466.72588336458,8.837619221505055e-13,2.6442325146294006e-15
9471.60435015623,8.359891555051457e-13,2.5783784558374573e-15
9486.239523381028,6.644607281926229e-13,2.3192501132069223e-15
9491.117838362305,6.561767188634215e-13,2.312922565332696e-15
9495.996115108306,6.555097176869085e-13,2.313526499824088e-15
9500.87435350598,6.665277054243579e-13,2.3420060768513827e-15
9505.752553442284,6.771283837456177e-13,2.3623274560471974e-15
9510.630714804176,6.903289788764977e-13,2.3930315533522185e-15
9520.386921352636,7.192672022218738e-13,2.4614506396666846e-15
9525.264966313176,7.380423312428053e-13,2.4970959036695137e-15
9530.142972247255,7.665711056377422e-13,2.5542846036528087e-15
9535.020939041875,7.810984931772014e-13,2.5787462798948025e-15
9539.898866584062,8.008334121713256e-13,2.621525467137644e-15
9544.77675476084,8.000321867658589e-13,2.6317070149218776e-15
9549.654603459245,7.752157748196209e-13,2.5952085769829266e-15
9554.532412566323,7.464100409797225e-13,2.5494209404696745e-15
9559.410181969128,7.038316869427408e-13,2.4868730630291016e-15
9564.287911554726,6.643946460702099e-13,2.4198922386590733e-15
9569.165601210188,6.337048399050749e-13,2.3698357678498963e-15
9578.92086027905,6.315959040492647e-13,2.3819688795446037e-15
9593.553446583697,6.740960871096102e-13,2.48341610981312e-15
9598.43089428741,7.05199299563114e-13,2.5475356568873233e-15
9613.062992624993,8.261367393132268e-13,2.7837708165359427e-15
9622.817519743685,8.488976665707582e-13,2.8377225801113053e-15
9627.694721432652,8.212964271343826e-13,2.8021463492936775e-15
9632.57188172429,7.406414349007961e-13,2.6660006260991256e-15
9647.203113087344,6.265390224864664e-13,2.4932681617808716e-15
9652.080106661822,6.412644937628387e-13,2.5222377473681527e-15
9661.833967814426,6.892827779901578e-13,2.6309946602132367e-15
9666.710835167069,7.388534228880417e-13,2.7376788834363895e-15
9671.5876602203,7.904163976980849e-13,2.836222273003481e-15
9676.464442861403,8.301031845410478e-13,2.920584001692931e-15
9681.34118297767,8.427890004804317e-13,2.996023932348951e-15
9686.217880456406,8.217030571591732e-13,2.925058241478565e-15
9695.971147050546,7.165152802676711e-13,2.753914599211123e-15
9700.847715940607,6.654714756679225e-13,2.66717927244523e-15
9705.72424174245,6.403122932048533e-13,2.628966651579273e-15
9710.600724343421,6.151019906093513e-13,2.5854206877609295e-15
9725.22991181483,6.297656623618919e-13,2.6476687155381744e-15
9734.982485393355,6.519684423410277e-13,2.713154526756299e-15
9749.611016405706,6.868975332106897e-13,2.8222023954187648e-15
9759.363149530373,7.202598977310015e-13,2.9130392674735e-15
9764.23914949,7.359967127938682e-13,2.969457802749504e-15
9773.991015641215,7.828026963620227e-13,3.0818044412250518e-15
9778.86688160779,8.001076472370638e-13,3.1194444678186647e-15
9783.742702685005,8.131102128411394e-13,3.1609192243227347e-15
9793.494209721452,7.547799733310934e-13,3.0782983600981294e-15
9798.369895455748,7.220433560946315e-13,3.0245060504750874e-15
9808.121130794223,6.165455515919072e-13,2.827947608141754e-15
9817.872183876316,5.918765369310186e-13,2.795954961965722e-15
9827.62305380271,5.998718774317957e-13,2.8409144120147964e-15
9832.498419801528,6.155660291391751e-13,2.893819878142063e-15
9837.373739674253,6.353996105309956e-13,2.9523725129286743e-15
9851.999421412242,7.596173581640719e-13,3.2761313752588438e-15
9856.874555657023,7.739949631734022e-13,3.317308399681954e-15
9861.749643213985,7.917073030147548e-13,3.3781086363941044e-15
9866.624683970811,7.802127542123893e-13,3.3655992303125793e-15
9871.499677815198,7.503913939874152e-13,3.3171578395755795e-15
9881.249524317496,6.284844606546658e-13,3.0805470208148528e-15
9895.87393942072,5.822557063231426e-13,3.0141599665408497e-15
9900.748649432735,5.730120154409657e-13,3.0070631009922796e-15
9905.623311746496,5.813449222881462e-13,3.0445227095681274e-15
9910.497926249789,5.84562996966409e-13,3.073921317343193e-15
9925.121481774902,5.942957172384855e-13,3.1476167836443428e-15
9934.870277682545,6.057427779856961e-13,3.2119245837910733e-15
9939.744602967157,6.325532003574608e-13,3.3025776496962544e-15
9944.618879656111,6.37866333103726e-13,3.335093973991926e-15
9949.493107637285,6.711993699552721e-13,3.4320440945852324e-15
9959.241417027832,6.966925951076841e-13,3.554486942275578e-15
9964.11549821301,7.204052350322232e-13,3.6259938871992595e-15
9973.863513002781,7.280419214543421e-13,3.683673019259015e-15
9978.737446383248,7.40315090046878e-13,3.733699208640327e-15
9983.61133027137,7.396721039484855e-13,3.755826250321451e-15
9993.358949122447,7.376711004189462e-13,3.802019615616438e-15
