SOURCE_ID,ra,dec,l,b,parallax,parallax_error,pmra,pmdec,radial_velocity,radial_velocity_error,phot_g_mean_mag,bp_rp,ruwe
4321170827084022912,289.68766161357325,16.48642928521722,50.67030491826832,1.6010716102506746,27.376976004542644,0.016174138,-19.957254167874655,-13.66890634262207,-2.9743795,1.0316721,12.362372,2.3241148,1.167259
5733849170579848448,134.59374449854698,-14.375171986906647,241.7512154407841,19.892275037650137,20.350926537347082,0.015731076,10.912857651356546,-245.9169604896375,41.445133,0.13234213,8.832873,0.99868774,0.859609
5553958176239495040,95.47781578054462,-47.42537152363985,255.47568222924113,-24.402518761741057,40.2724665765023,0.023894569,-24.002192396659073,-0.30862934878287424,78.610916,3.1676602,14.794422,3.2914734,1.2306857
2117279002732678656,281.1456793793539,43.833266539954586,73.00245168379935,19.5723794529052,36.98645728556653,0.018629093,-105.53522363587646,-1.904533710789788,-45.62108,0.12591237,7.327226,0.97002554,1.1452545
3871910272859979136,164.34542675161939,12.60661225231741,235.82972181959116,59.62112009609756,20.091542214267495,0.017164042,-71.95330291084372,-113.41700522235628,1.7429962,4.2302284,13.416378,2.4625177,1.0872669
4177703384465690752,271.88231098510096,-2.9202858677824968,25.260766869752793,8.396275740669925,28.005093119899094,0.014404162,-58.70659697933087,-35.522455138916975,2.0859349,1.5464817,13.3227215,2.5664473,1.1429697
6242096388998444288,241.86830707180044,-23.86066784655951,350.3865464117891,20.45274708805501,20.06298138696123,0.017682672,-19.415089124316495,-77.73561640872765,-8.696011,0.50032485,11.737676,1.8102379,1.1184615
6168707015798163328,204.23387809624958,-32.2072657815228,314.00607340725384,29.684234227618486,41.746736191402775,0.020292396,186.84427897787504,-274.0975309729587,41.943916,1.3832396,13.5511055,2.9954777,1.1427741
192092863288510208,88.45450264346613,41.4405034145324,170.0591403870152,7.80567564239276,28.218484135851927,0.017696355,-18.539284594909514,83.03805989449748,-32.994755,1.5590411,13.6754465,2.7104664,1.1701947
5250413836504584576,141.52118850879808,-63.33025785405963,282.14246625792407,-9.085872253898092,46.23366342655344,0.014261549,-196.01290633380623,-186.62534119299772,33.158424,0.16260387,10.882445,2.3077698,0.9926071
3341624061123288448,83.71660430393523,13.87787924781139,191.57460989564714,-10.018186831953823,83.9705585287,0.022582054,-118.62048700293226,-396.57122865295133,37.675594,0.16562197,10.6154585,2.6484213,1.0299894
6328672145023976960,217.69310643288094,-8.647390665378762,340.3393043051405,46.88235162576617,63.362539250540664,0.017119363,-1270.9909276841292,-238.51708557763698,-22.48592,0.13468933,8.720943,1.8221636,1.0979886
5126103361096079744,40.667487994584825,-21.65750069649927,206.82409091241294,-64.14768282624003,20.04611955996034,0.023107877,121.8210871748665,-130.0315869285855,-3.7195706,2.4579442,14.421434,2.7622461,1.1925607
939072613334579328,103.70012922713916,33.266408018167255,182.9367281502412,15.131768291489415,179.06293491259635,0.027963677,-726.6720778359679,-398.10237894601846,22.296476,0.19352789,8.863551,2.5611715,1.1459758
5677639078151170560,144.21700018183873,-19.863045041997907,252.61631786558777,23.46246035090259,25.603379193933215,0.019835498,-91.8029084907819,-76.90827180817507,-2.3511853,1.3371131,12.830668,2.5114317,1.1973752
2831490694929214464,346.63421156748313,19.91087587516367,91.79244527649305,-36.53850234270429,34.07722063693287,0.018970406,286.8902678365608,5.056834699215168,-0.91676986,0.122160606,6.314315,0.700222,0.89711213
2619938606134863872,333.18241503535126,-6.468837969058919,54.31866223643947,-47.05392559535272,28.350923184624232,0.027557122,224.0486956648152,19.137173273126756,57.39258,0.12927072,7.3027425,0.7255378,0.89115775
2157684440143134592,276.48275364756927,59.47079204680549,88.66156979300044,26.294352201674272,24.316357128939735,0.014171896,-591.5960947603672,-18.304646784247375,-47.503815,1.7161088,14.071611,2.5500708,1.1727749
6863536001631204608,298.5853870969822,-23.946408599564357,17.17140712791772,-23.92443095349078,70.69322170119487,0.027219284,-126.8833291069842,-407.456278029701,-4.7327547,0.7728401,13.226322,3.4028444,1.3237895
3652884979627254912,216.9256475045776,-0.647694509532746,346.6534317526604,53.84457571067949,23.75555244243381,0.02722671,-27.49546356321811,-40.04614256913969,44.230556,3.0265648,14.404414,2.9637537,1.1802212
1329124913043769216,246.08317147881317,34.24335715904217,55.49599381707227,44.190968836682686,20.696971828158194,0.018418564,-58.54860812810695,17.056089027076403,-27.225376,3.8669078,14.535448,2.9801264,1.1564654
3305633918809117824,61.93392578204109,14.2227986370362,178.17517530083416,-26.943313949584134,32.12918438096954,0.019701017,173.56917322826422,-156.6706281602181,-18.231045,0.18833606,10.118548,1.8136501,1.2743802
1561056995318526848,206.16949674163217,54.128958627786,106.62708611451251,61.28169672889912,22.901517829713086,0.014907048,-152.7801494540021,72.25598942416198,-11.212187,0.41848403,11.968471,2.2070074,1.2825862
1826196665236326272,295.0516622602484,21.661022974422483,57.641289654396864,-0.3652477851523791,39.1802973094476,0.024598377,49.99779125376215,-132.9562850884633,23.964493,3.1863298,14.5226,3.2580414,1.0824356
3073508528645520000,128.60888691505394,-1.1461842748957634,226.41161629716925,22.17546247887503,74.41435177741494,0.028224645,231.90976642060934,-419.39427880853594,60.388897,0.2887561,11.516895,2.5959349,1.178456
2947402035366837248,100.24662880402494,-15.81372093326753,225.9676538079307,-9.398308729871433,24.26411904721859,0.016992502,-41.83340020465429,2.624215883622293,-3.3608925,0.19782777,9.731255,1.293602,1.1162261
5531293358947847808,117.73224107673221,-45.27560922239449,259.3518595178259,-9.3942254882545,26.962123290243788,0.016652737,188.62172798646031,-155.63969408836422,62.292843,2.4820185,14.644869,2.9822302,1.086825
3369744964358573824,97.26481492729795,17.744509171109204,194.6265038202874,3.229425087912258,21.548571858926977,0.020442806,-125.28992925337135,-163.2853419515725,-14.277345,0.13320085,7.473825,0.76436853,0.9379216
583683792079476224,135.44874414874005,6.497281540768186,222.64644957034332,31.86216471174289,31.505861446102365,0.02169725,132.8994028302091,-104.11546817671591,-0.88188004,0.12616242,7.8285017,0.9644928,0.9547149
