wavelength_A,flux,error
5253.439418035832,1.4751074541268904e-15,3.888013245923002e-17
5258.9259344539505,1.5353148736550813e-15,3.997864154759024e-17
5261.669149058513,1.3523827562233462e-15,3.801109650768181e-17
5264.412334509451,1.4478437928953794e-15,3.8537193303432886e-17
5267.155490743803,1.5314830024808213e-15,3.933250430134547e-17
5269.898617698614,1.453238545736442e-15,3.850016539049256e-17
5275.384783517827,1.4225563654089311e-15,3.831658092534254e-17
5278.127822256353,1.5492222017369313e-15,3.963041505331767e-17
5280.870831463588,1.5730088985990817e-15,4.044845366574076e-17
5283.613811076609,1.478026117904892e-15,3.886434985314251e-17
5286.356761032503,1.6059593272802213e-15,4.0278031298497685e-17
5291.842571721287,1.6604412276014467e-15,4.084201627502614e-17
5294.585432328383,1.7547761339701054e-15,4.196201882442294e-17
5297.328263026765,1.7396549017957216e-15,4.1815968506748126e-17
5300.071063753553,1.7467603435528827e-15,4.183928838257722e-17
5302.813834445874,1.931269001057695e-15,4.3731510355906575e-17
5305.556575040862,2.0026827723571786e-15,4.440110644432335e-17
5308.299285475659,2.107406961340385e-15,4.5350541042689266e-17
5311.041965687414,2.319792426051402e-15,4.743809013714444e-17
5313.784615613279,2.387630024247578e-15,4.799357169697585e-17
5316.5272351904205,2.5487198089475848e-15,4.9315316980329434e-17
5319.269824356004,2.5105914678598797e-15,4.906129312293685e-17
5322.012383047208,2.1405242555121336e-15,4.5679034316268774e-17
5327.497408755215,1.9062552710923282e-15,4.369241118271242e-17
5330.2398756464045,1.8426270031275324e-15,4.300435573174591e-17
5332.982311811989,1.82588349110092e-15,4.291311771018131e-17
5335.724717189181,1.8037340030466935e-15,4.276570419885701e-17
5338.467091715198,1.6938419601731703e-15,4.167768045194151e-17
5341.209435327266,1.5315636823690472e-15,3.9957002502765855e-17
5349.436280052139,1.5458030473662209e-15,4.026903157343311e-17
5354.92068748177,1.6322433949082327e-15,4.110218112128632e-17
5357.662844292285,1.5499966016089585e-15,4.285472537637997e-17
5360.404969749631,1.6420614596789757e-15,4.374919878612541e-17
5368.631157375529,1.4457873027785644e-15,3.935493413083546e-17
5371.373156793107,1.502766362107414e-15,3.9833623551319895e-17
5374.115124544007,1.4285022190613011e-15,3.9089706939226455e-17
5376.857060565545,1.5518820969495466e-15,4.04186586200766e-17
5379.598964795051,1.500110490301298e-15,3.9913472950210864e-17
5382.340837169859,1.4920893000490367e-15,3.9795728753097616e-17
5387.824486104751,1.4219348549838833e-15,3.9171898913612174e-17
5390.566262539541,1.3900137830918946e-15,3.888984025089894e-17
5396.049719030629,1.4589995344480738e-15,3.955356997441149e-17
5398.7913989616745,1.4509492274382505e-15,3.95349749542413e-17
5401.5330465995685,1.4378391691180037e-15,3.9389186025640054e-17
5412.4993129676,1.3513025774573601e-15,3.852543410384483e-17
5415.240798200781,1.3114548653658472e-15,3.8240943530130694e-17
5420.723670598543,1.3677811799297189e-15,3.8884235275068283e-17
5423.465057638007,1.4566503944479824e-15,3.987517448784966e-17
5431.689021368196,1.4042343016059918e-15,3.926436116248335e-17
5434.430276607087,1.5701152222930242e-15,4.12609997988965e-17
5437.171498739524,1.5916431999222027e-15,4.147535207411104e-17
5442.653843435014,1.579186204004289e-15,4.1253280549420154e-17
5453.618132798694,1.6545765832328948e-15,4.21439191498458e-17
5456.3591214361495,1.5296364706558069e-15,4.07968952269726e-17
5464.581885460892,1.5338722706667888e-15,4.0884185942654093e-17
5470.063559279993,1.352961597363676e-15,3.8926586922431e-17
5472.804345343055,1.399119599033115e-15,3.942698487091128e-17
5475.545097425243,1.2279128528111028e-15,3.7636499495481045e-17
5481.026499397404,1.3432446471510115e-15,3.887168529081463e-17
5483.7671491626,1.414089635826414e-15,3.971548561623507e-17
5486.507764697369,1.3221156220399898e-15,3.8683501701458815e-17
5489.24834593934,1.3828154853478907e-15,3.934572926497897e-17
5491.988892826153,1.3663128483156536e-15,3.913860654831814e-17
5494.729405295455,1.2852514776260618e-15,3.8223966475238656e-17
5497.4698832849,1.2874880681232868e-15,3.8354512119511775e-17
5500.210326732149,1.290579208985173e-15,3.848482284449093e-17
5505.691109750757,1.3956767277398816e-15,3.9529148294006476e-17
5508.431449197479,1.4561322220424996e-15,4.015285240203881e-17
5511.171753852737,1.4267174147623179e-15,3.9902097562427035e-17
5516.652258539679,1.4058137004152658e-15,3.966899806580959e-17
5522.132623313294,1.3530129487361034e-15,3.9251768164837844e-17
5530.352907046554,1.3356409382626281e-15,3.8912488456070644e-17
5533.092931128058,1.3320098138968673e-15,3.888539001920341e-17
5535.832919857708,1.3311184175990006e-15,3.898463514909752e-17
5538.572873173279,1.4184348089667101e-15,3.982984499028175e-17
5541.312791012557,1.5755118809582182e-15,4.167126483911055e-17
5544.052673313331,1.5695484513721927e-15,4.162963780196443e-17
5546.7925200134,1.53690591916738e-15,4.1255805104649666e-17
5549.532331050571,1.5420949488813783e-15,4.153665608366857e-17
5552.272106362661,1.5682295151941993e-15,4.153430358200647e-17
5555.011845887495,1.4652313675992605e-15,4.0365421275852687e-17
5557.751549562903,1.4430864323471257e-15,4.0215655262866286e-17
5563.230849116816,1.4833174268472711e-15,4.065205921043701e-17
5565.970444871023,1.4027314533993258e-15,3.982014712478018e-17
5568.710004527219,1.3520589778792582e-15,3.938883530106033e-17
5571.449528023272,1.3315571806656783e-15,3.893069966443661e-17
5574.189015297067,1.3668335618199782e-15,3.9349577309188565e-17
5582.407259163843,1.3504630619275127e-15,3.9240372924719314e-17
5587.885906158608,1.2647753031591363e-15,3.8265464472209216e-17
5593.364406774206,1.312830129234833e-15,3.878327953566741e-17
5596.103602034675,1.2326080623168518e-15,3.789518203408353e-17
5601.581882150733,1.284598732861084e-15,3.852778660550693e-17
5604.320966882263,1.300202879694521e-15,3.865405407165193e-17
5607.060014646767,1.254904828224782e-15,3.822370839488754e-17
5609.799025382235,1.2457659779986185e-15,3.8155800175319386e-17
5612.537999026669,1.281607330128737e-15,3.849983782696999e-17
5615.276935518074,1.1754932659582048e-15,3.746790685175294e-17
5618.015834794467,1.2817143739174463e-15,3.859167472729808e-17
5620.754696793873,1.2308111877983702e-15,3.8027077637116334e-17
5626.232308713867,1.2873206732370857e-15,3.8602219625746904e-17
5628.971058510546,1.3558329331757497e-15,3.941239009618339e-17
5631.709770782424,1.431194301525912e-15,4.0345274464853345e-17
5634.448445467565,1.3332272120003086e-15,3.92229491922965e-17
5637.1870825040505,1.2687672635604275e-15,3.8567471422574777e-17
5642.664243383393,1.3310429257875765e-15,3.924262285598546e-17
5645.402767102446,1.3312989414958841e-15,3.926652837568824e-17
5648.141252925233,1.3210014560769952e-15,3.913442763186352e-17
5650.879700789871,1.3196560501194002e-15,3.9168772170896724e-17
5659.094816016227,1.3182716806462314e-15,3.9059905276117395e-17
5661.833111429643,1.3719163947782144e-15,3.965710651732353e-17
5667.309587392392,1.2357763890560565e-15,3.809236865722637e-17
5670.047767818074,1.3344846324105076e-15,3.9256509564109e-17
5675.5240132490035,1.3164744884903946e-15,3.904794424445988e-17
5681.00010437405,1.2395228157817623e-15,3.8162503647003516e-17
5686.476040698976,1.270838470874701e-15,3.856623726910085e-17
5689.213950656984,1.2291910255285096e-15,3.8006788551051633e-17
5691.951821729686,1.2927079086607414e-15,3.889093543802996e-17
5694.689653855341,1.4096393247215399e-15,4.0293023119919596e-17
5697.42744697222,1.3176279356063181e-15,3.91099199246748e-17
5702.902915932769,1.4488014695213688e-15,4.072910612141265e-17
5708.378228117664,1.3377557677736853e-15,3.9294348114049624e-17
5721.2918303874285,1.5312707148484156e-15,3.264974852847651e-17
5731.040554154202,1.6915243721503641e-15,3.400465713694857e-17
5735.914990249198,1.8639758332883666e-15,3.548171716083756e-17
5755.4132267582945,1.8359453954813537e-15,3.4962691104962587e-17
5770.037417736965,1.4124455448757934e-15,3.1058673237675664e-17
5774.9122452931715,1.435557897632811e-15,3.117517997259253e-17
5779.787121277455,1.3873316532644138e-15,3.0626123951759434e-17
5789.537018081586,1.3154198265919446e-15,2.983460805849724e-17
5799.287107251905,1.248467060188294e-15,2.8949872218922776e-17
5804.162223693882,1.160127876536775e-15,2.808481996920462e-17
5809.0373878907785,1.1970355372683682e-15,2.853050819197064e-17
5813.912599730365,1.1890416638286557e-15,2.83442602052482e-17
5818.787859100398,1.245904044369021e-15,2.8896998834168386e-17
5823.663165888624,1.259523804765278e-15,2.8857383500271997e-17
5833.413921270581,1.2528321386028507e-15,2.875850232984741e-17
5838.289369639751,1.214285892634794e-15,2.8268980152060976e-17
5848.040407172989,1.2951374109117036e-15,2.903073408688351e-17
5857.791631683976,1.2890385619332358e-15,2.88698838536889e-17
5867.54304227403,1.2706468296703848e-15,2.866543127604539e-17
5877.294638044293,1.2802240194467523e-15,2.8797280556963894e-17
5882.170505091062,1.3412344262089403e-15,2.935922736046302e-17
5887.046418095736,1.3298138809811105e-15,2.9235788852012955e-17
5891.922376945909,1.3254822603679705e-15,2.914323726763562e-17
5896.798381529161,1.4114419167124154e-15,2.997855071997127e-17
5911.4266685530965,1.1303172931119887e-15,2.7299845420226498e-17
5916.302854944309,1.0825310823596901e-15,2.686148105460402e-17
5930.9316846930815,1.1934002836169895e-15,2.806642678110389e-17
5935.808051092754,1.2590160085133991e-15,2.864530431738075e-17
5940.684462213289,1.2303443667653147e-15,2.8360823669833964e-17
5955.313962774832,1.2439064230420401e-15,2.847289009922265e-17
5960.190551653518,1.206185398922846e-15,2.8113288217166245e-17
5965.067184690362,1.1960448263574359e-15,2.8051954429106663e-17
5974.820582788224,1.1540773084363007e-15,2.7649555876517992e-17
5979.697347624067,1.144299160093197e-15,2.7465101217363567e-17
5984.574156167719,1.2002826380716675e-15,2.8007376011534956e-17
5994.3279039279805,1.1772061783357898e-15,2.7860141171222967e-17
5999.2048429193355,1.1861447052699276e-15,2.7832787962727063e-17
6004.081825167986,1.216672407963683e-15,2.8146342354443864e-17
6008.958850561278,1.1607709863019778e-15,2.759421583917697e-17
6013.835918986548,1.1815220229602873e-15,2.7731175441919824e-17
6033.344620753796,1.1480479161595078e-15,2.7249066456783093e-17
6038.221902648657,1.195561276423672e-15,2.7577402566046216e-17
6043.0992268993095,1.1555712627970205e-15,2.7147220671043114e-17
6047.9765933930175,1.179292632243114e-15,2.724439950376707e-17
6052.85400201704,1.1611878323911453e-15,2.7053051121387627e-17
6057.731452658625,1.2076886706459855e-15,2.7516727213754227e-17
6062.608945205008,1.2585574460515793e-15,2.787890493623812e-17
6067.48647954342,1.2498170189479806e-15,2.776834728428673e-17
6072.364055561076,1.3042471443803052e-15,2.824018103185433e-17
6077.2416731451885,1.3194771144092927e-15,2.8296389608838533e-17
6082.119332182956,1.4751702404441056e-15,2.961987197147848e-17
6091.874774168198,1.678372597457465e-15,3.122505565480703e-17
6111.386150618227,2.46861759719164e-15,3.695615336782353e-17
6121.1420832773565,2.201089228823184e-15,3.494357661536771e-17
6126.020110320388,1.7449375286503915e-15,3.1439771889491095e-17
6135.776285268905,1.3470758830505612e-15,2.803050729018439e-17
6145.532620614609,1.1763144644005678e-15,2.640025672557303e-17
6155.289115454072,1.1490082397634573e-15,2.6073641151984016e-17
6165.045768883715,1.2037630964519355e-15,2.646174271486532e-17
6169.9241547874435,1.1774963929993428e-15,2.6326998301802882e-17
6174.802579999811,1.1988351646439284e-15,2.6480695077060135e-17
6184.55954789849,1.082664066532409e-15,2.533144342120346e-17
6199.195291736268,1.1572543172632148e-15,2.6103302194388942e-17
6208.952647636003,1.1387443180251033e-15,2.5884991032762722e-17
6213.8313832491085,1.1534469041653067e-15,2.593197323719451e-17
6218.710157153624,1.1123516184216066e-15,2.5565783688739734e-17
6223.5889692364835,1.105805641926107e-15,2.6363023671840792e-17
6243.104597089644,1.105339773805117e-15,2.5509336883739115e-17
6247.983598367861,1.0971537297654963e-15,2.548695006764098e-17
6252.862637145818,1.1045446216258821e-15,2.556875657586125e-17
6262.62082674841,1.118187463669952e-15,2.5701615017127066e-17
6389.490488274248,2.3466363824575483e-15,3.460915741987987e-17
6394.37056529785,2.0830246944371963e-15,3.272643147998263e-17
6399.25067642357,1.8089419851228866e-15,3.067331956878926e-17
6409.011000527827,1.4055303678944093e-15,2.7339766810949532e-17
6413.891213279577,1.255643229196551e-15,2.6060963781916028e-17
6418.771459679875,1.2216293506501336e-15,2.5665721995987165e-17
6423.651739615303,1.213717427648068e-15,2.5579647235806122e-17
6428.532052972442,1.214772089546518e-15,2.560973675776835e-17
6448.053638349437,1.2504533524496054e-15,2.58846270732932e-17
6462.695172751398,1.2586238322588204e-15,2.5974769907726777e-17
6467.575749398163,1.2659323501650857e-15,2.6010408157238012e-17
6472.45635844551,1.282969888503514e-15,2.618399366314349e-17
6482.217673287943,1.2301388553964871e-15,2.566519260039513e-17
6487.098378856013,1.1812711953287816e-15,2.5216336275883032e-17
6501.740686785385,1.2384776830039689e-15,2.5771988234920628e-17
6526.145163939011,1.2533137827124832e-15,2.5950346572960537e-17
6531.026152938393,1.3005043175446252e-15,2.6373485852228363e-17
6535.907172862313,1.344569089043162e-15,2.6767116290323972e-17
6545.669305029377,1.6340971265132987e-15,2.929357568960591e-17
6550.550417045315,1.8985515064370503e-15,3.1305467536514535e-17
6555.431559531376,2.3552640483000438e-15,3.454221203854473e-17
6565.193935459361,4.1559184513087575e-15,4.5218238466795084e-17
6574.956431904276,7.422135517678227e-15,5.995852419059613e-17
6584.719047956951,8.029668205030479e-15,6.237455994118592e-17
6599.363194311425,9.147570430355443e-15,6.652923669513356e-17
6604.244635248336,9.575399148717065e-15,6.820288115467945e-17
6609.126105405144,9.792918056604916e-15,6.881759546381456e-17
6614.007604668151,7.49443316785817e-15,6.036395518731042e-17
6623.7706900579315,2.8537905833624826e-15,3.794841606958499e-17
6628.652275957277,2.2323337331485536e-15,3.378611601911206e-17
6633.53389050796,1.9014125719746386e-15,3.1438054662539434e-17
6638.41553359625,1.6936421662767367e-15,2.989106478966521e-17
6643.297205108407,1.5900088498504755e-15,2.9090539245171093e-17
6648.178904930688,1.5103342838537759e-15,2.835876564446993e-17
6653.060632949339,1.3637859372757572e-15,2.716005024234381e-17
6657.942389050603,1.2917956541765485e-15,2.648617266707646e-17
6662.824173120713,1.2731124367007236e-15,2.6337256995759765e-17
6667.705985045901,1.2636729956574033e-15,2.629347928902101e-17
6672.587824712386,1.2502742049812611e-15,2.6088790137722312e-17
6677.469692006385,1.1882042658811764e-15,2.5508465035373484e-17
6687.233509021754,1.1896875264509371e-15,2.5560483115374494e-17
6696.9974351816045,1.1909359471360716e-15,2.5469041607379207e-17
6701.879438906181,1.239900168959764e-15,2.594680293121636e-17
6726.289859422473,1.2891157478105543e-15,2.635544835179103e-17
6731.172023107523,1.372032650050225e-15,2.7045513851646044e-17
6736.054213054177,1.5014538845556434e-15,2.822470944567714e-17
6740.936429148571,1.6948237772381565e-15,2.967119687412617e-17
6745.81867127683,1.7805564287527373e-15,3.039500637988967e-17
6750.700939325076,1.7826803638679774e-15,3.040076024823059e-17
6755.583233179426,1.8406764980082426e-15,3.084509189479202e-17
6765.347897850866,1.3657664061855561e-15,2.6961928905108786e-17
6784.877531855396,1.123524300633246e-15,2.477578319035974e-17
6789.760003163197,1.0562981543458692e-15,2.413044996367037e-17
6794.64249936581,1.0652381635876647e-15,2.424505914626204e-17
6882.531558108888,1.07984757610367e-15,2.4345179433244235e-17
6892.297475822621,1.075225740826977e-15,2.4337212029584124e-17
6897.180468487917,1.0648756334862399e-15,2.4263487075948498e-17
6902.063483540092,1.0746920041910884e-15,2.434673949587951e-17
6906.946520865094,1.045342630206082e-15,2.554949815683979e-17
6916.7126618773,1.1093196639869098e-15,2.4660474212969847e-17
6926.478890611958,1.126140361890841e-15,2.5327199984661064e-17
6931.362037590005,1.1269056561586852e-15,2.4877862241032458e-17
6936.245206156409,1.099113022851614e-15,2.4554884607777453e-17
6941.128396197079,1.0811615359630983e-15,2.441467583958849e-17
6950.894840244808,1.0785533097602655e-15,2.441280310268167e-17
6955.77809402365,1.009668461203928e-15,2.3703348489268414e-17
6965.544664520718,1.0541258324735171e-15,2.415361929262798e-17
6989.961452583846,1.0058896354679897e-15,2.3670802240886903e-17
6994.844871309732,1.0696579815064377e-15,2.4305357304194707e-17
6999.728310140357,9.605713610866349e-16,2.3185817975940937e-17
7004.611768961564,1.0791789494709312e-15,2.4366595139303233e-17
7009.495247659187,1.080832993058682e-15,2.4423748356546972e-17
7014.378746119062,1.124635925497399e-15,2.4748477958339364e-17
7019.262264227015,1.1639175019427907e-15,2.513665727619825e-17
7029.029358930443,1.2128757945358525e-15,2.562373265373275e-17
7033.912935297549,1.2117229826946394e-15,2.5619409807851546e-17
7038.796530856,1.1983411326774423e-15,2.6907124880804697e-17
7043.680145491598,1.1837391316997254e-15,2.7121056948268062e-17
7048.563779090147,1.195124525060244e-15,2.724549138217564e-17
7053.447431537439,1.106512596799709e-15,2.5338798711210282e-17
7072.982227529828,1.0981976978729872e-15,2.4508473157968328e-17
7087.633516839302,1.1185593111337966e-15,2.478935226112806e-17
7092.517315964691,1.1671047810441902e-15,2.5187064008366005e-17
7097.401132910793,1.1682156647545142e-15,2.5143537764533465e-17
7112.052689530904,1.0371839029790103e-15,2.3971692497425517e-17
7116.936576617355,1.0531683676057646e-15,2.4141772411894995e-17
7121.820480953246,1.0543045564253878e-15,2.4164008681121646e-17
7126.70440242431,1.0377632735149322e-15,2.3991106426402136e-17
7136.472296314864,1.0861125494189181e-15,2.458665496074439e-17
7141.3562685058,1.1916352787131484e-15,2.555518088764803e-17
7146.2402573748,1.2304414579168937e-15,2.5851726791609514e-17
7151.124262807574,1.417169024106157e-15,2.7525766643488206e-17
7156.008284689836,1.5416770440010268e-15,2.8598092156738674e-17
7160.892322907286,1.710461064235655e-15,2.997990398745341e-17
7165.776377345628,1.6734465714735892e-15,2.9721062630173314e-17
7175.544534427773,1.3547970118812577e-15,2.7162801445061163e-17
7180.428636842961,1.2790843366162217e-15,2.6497830950629784e-17
7195.081038213206,1.1737287904499557e-15,2.5586031415773807e-17
7199.965202997113,1.1158949689982081e-15,2.5100193500435686e-17
7204.849383087387,9.823945296979315e-16,2.3845248014629436e-17
7209.733578369698,1.0413612577166317e-15,2.4450912967863213e-17
7224.386254225476,9.923198500156206e-16,2.4090237405371716e-17
7229.2705091325415,9.775119141526025e-16,2.396072573686429e-17
7234.154778659933,9.686280208435626e-16,2.3917589922280874e-17
7243.923361118271,1.0027114619707731e-15,2.4374479824902088e-17
7248.807673820502,1.0260871360952685e-15,2.4616296150814615e-17
7253.692000685627,1.0172289714120014e-15,2.452776797293674e-17
7258.57634159928,1.0902893747609475e-15,2.5282189778809603e-17
7268.3450651146795,1.01378662951436e-15,2.5383186877241103e-17
7273.229447487679,1.065093532711921e-15,2.520267290652488e-17
7282.998252892383,1.0357078421893012e-15,2.498140705575062e-17
7287.882675695319,1.0655473306134125e-15,2.530180057677201e-17
7292.767111746128,1.004726765110528e-15,2.4700986210650244e-17
7312.304986140197,1.1143710508469793e-15,2.593597844572049e-17
7317.189486714427,1.0311225352084585e-15,2.5190771431871468e-17
7322.073999850132,1.0337722660257067e-15,2.524803880003974e-17
7326.958525432904,1.1059246500551962e-15,2.6034475804340855e-17
7331.843063348327,1.2073872327958814e-15,2.7030116711723982e-17
7336.727613481988,1.3494315875559938e-15,2.836976383789444e-17
7341.612175719466,1.4692777498674127e-15,2.9518886453575553e-17
7346.496749946344,1.5114375442675746e-15,2.9922451330827924e-17
7351.381336048193,1.4651153240854867e-15,2.9514419678267767e-17
7361.1505434191,1.3754860033761808e-15,2.885726107754134e-17
7366.035164459295,1.2386101377810958e-15,2.757923063519996e-17
7370.91979691674,1.217946451395472e-15,2.7481029407238888e-17
7375.804440676995,1.2020366315471944e-15,2.7373285823731406e-17
7380.689095625619,1.1145424691396798e-15,2.6466101956693475e-17
7385.573761648172,1.0905032505801292e-15,2.631565103815988e-17
7400.227825014923,1.1298345902111722e-15,2.6831242640131533e-17
7405.112534188702,1.1387422004427352e-15,2.6878504431610363e-17
7414.88198392682,1.0455445416848838e-15,2.6077674484650824e-17
7419.766724262239,1.0644480936061133e-15,2.6230492794097546e-17
7424.651474755951,1.028016994786469e-15,2.5789875188486474e-17
7429.53623529349,1.044231217100166e-15,2.6007064693202073e-17
7434.421005760385,1.1167497311211061e-15,2.6767346246534262e-17
7439.305786042167,1.0036922202445752e-15,2.5661713478738733e-17
7449.0753755925025,1.0135053086967531e-15,2.5774937960984992e-17
7453.960184632104,1.0555033198039895e-15,2.624825567057151e-17
7463.729830667775,1.0528596240964904e-15,2.623666356146719e-17
7473.499513215521,1.0659861995592087e-15,2.7542513742169955e-17
7478.384367895206,1.052359768778492e-15,2.741232213119901e-17
7488.154103493751,9.82437093103531e-16,2.5636267748735377e-17
7493.038984183625,1.075207000223019e-15,2.652164382610396e-17
7497.923873314571,1.0330868046131412e-15,2.6255946795907028e-17
7507.6936764416905,1.0144281510927867e-15,2.5948174396671972e-17
7512.578590208862,1.033397771583902e-15,2.6208493098526085e-17
7527.233378950769,1.0281944481889188e-15,2.6193210109528556e-17
7532.118323963178,1.0461829927688768e-15,2.639097410473896e-17
7537.0032765006235,1.0408344032234395e-15,2.635987707679064e-17
7541.888236448593,1.125520651410806e-15,2.7226120466590872e-17
7546.77320369257,1.0775777395632654e-15,2.6787153913482456e-17
7576.083153959584,1.0326363948434387e-15,2.654392145436124e-17
7585.853190558395,1.1580873741668394e-15,2.7814087063438464e-17
7590.7382183130185,1.1022618678330318e-15,2.7311697264043158e-17
7595.6232522184155,1.1290809426463527e-15,2.7597686689027242e-17
7600.508292160053,1.1006609755627212e-15,2.732235465905529e-17
7605.393338023399,1.150323364293188e-15,2.7894872830782843e-17
7610.278389693918,1.2224276792029208e-15,2.861452658114888e-17
7615.163447057073,1.3194055401252497e-15,2.9574449829681965e-17
7620.048509998329,1.4493997924194856e-15,3.083808732936492e-17
7624.933578403144,1.7696038692282656e-15,3.363745181070158e-17
7629.818652156979,1.814958248388997e-15,3.4072413155284014e-17
7634.703731145294,1.671913971234651e-15,3.301861483339351e-17
7639.588815253546,1.30805476923645e-15,2.971946451722986e-17
7668.899421007195,1.0040959373230603e-15,2.700277342939543e-17
7678.669658691791,9.680298038245642e-16,2.7352124889301075e-17
7683.554783724869,9.884279453812239e-16,2.6982011196020348e-17
7688.439912732397,1.0172380770161844e-15,2.7335541572380612e-17
7693.325045599821,1.0590213652712918e-15,2.7916085050411153e-17
7698.210182212585,9.909129282902312e-16,2.7256661629167555e-17
7703.095322456134,1.022601595517317e-15,2.7557844707643013e-17
7707.98046621591,9.588294378306064e-16,2.6977941467406587e-17
7712.865613377357,9.593771505101247e-16,2.715667038236092e-17
7717.750763825913,9.929416780780236e-16,2.7524249594244784e-17
7722.635917447022,9.636857953545705e-16,2.723422021914899e-17
7737.2913962000575,1.0774016625893549e-15,2.870312755092066e-17
7742.176561365767,1.0747526729259355e-15,2.9163251729736955e-17
7747.061729131222,1.1707821745846948e-15,3.0264553379845155e-17
7756.832072003111,1.1193206878742598e-15,2.947924464989956e-17
7771.487602944932,1.0768264213390508e-15,2.9779441729084857e-17
7776.372783903005,1.1795068256996509e-15,3.0456753758255527e-17
7781.257966658871,1.1499722691365511e-15,3.02005064393764e-17
7786.143151097959,1.2449826842806451e-15,3.122212081799369e-17
7791.028337105705,1.1698596498260164e-15,3.045683647631678e-17
7795.913524567537,1.134702594438161e-15,3.022752546690483e-17
7800.798713368889,1.1510120020793058e-15,3.0473284135616786e-17
7805.683903395196,1.0788278543142943e-15,2.982210439635789e-17
7815.454286664389,9.833762408837992e-16,2.8869837531574595e-17
7820.339479678139,1.0238195230163503e-15,2.9404599871422777e-17
7825.224673458567,9.667513134698023e-16,2.891424720430134e-17
7830.109867891099,1.028358984338923e-15,2.968508027352726e-17
7834.9950628611705,1.0462404851301716e-15,2.993395906750976e-17
7839.88025825421,1.0605388247962979e-15,3.0192638297389795e-17
7854.535845825435,1.058148709577383e-15,3.0388276438425937e-17
7859.421041764647,1.064701779973816e-15,3.0545824566615237e-17
7864.306237553977,1.0812656151364922e-15,3.2082782393020416e-17
7874.076628224712,1.0577539922239625e-15,3.282616630079937e-17
7888.732210242454,1.1308240305726836e-15,3.1958116348541324e-17
7893.617402726529,1.2794288672675173e-15,3.36799159546276e-17
7913.158161998449,2.017062850702715e-15,4.1034438337840675e-17
7918.043348577492,1.7958578671866494e-15,3.905315217359651e-17
7922.928533631824,1.4249851265060644e-15,3.567528073289742e-17
7937.584078500885,1.0741383622809393e-15,3.202758628510598e-17
7957.124776696641,9.4754092386343e-16,3.0968679295752344e-17
7962.009945428896,9.429101947407907e-16,3.1550829158532464e-17
7966.895111605351,9.3930564603375e-16,3.1914778701888446e-17
7971.780275111441,9.252544282299852e-16,3.094681525780134e-17
7981.550593654281,1.0175556084922864e-15,3.218562410421791e-17
7986.435748461908,9.876746154537596e-16,3.192487030536159e-17
7991.320900140926,1.0819716170980286e-15,3.316544600956657e-17
8001.091193654894,1.0149126539386161e-15,3.274892748392162e-17
8005.976335260727,9.525431828125586e-16,3.199953493617308e-17
8015.74660759731,9.375730401401413e-16,3.186911502335307e-17
8020.631738098947,9.408166469325333e-16,3.2017392111236874e-17
8025.516864670073,9.731784935944495e-16,3.2618782195064977e-17
8030.401987196136,9.956220079604915e-16,3.2846822655056046e-17
8035.287105562586,9.396248715757465e-16,3.231980603446381e-17
8049.942434558719,1.0503437244849083e-15,3.392760029980558e-17
8059.7126309913065,1.0060926057379755e-15,3.3534279227259066e-17
8064.597721994508,9.86127086259126e-16,3.340920951864105e-17
8074.367889001996,1.0566053096683673e-15,3.461100037828464e-17
8084.138035247312,1.0779280935660734e-15,3.4963303218615876e-17
8098.793213681746,9.81774925097015e-16,3.3996004827741266e-17
8103.678261786126,9.834297098385947e-16,3.430964193751932e-17
8108.563304012735,9.207959644329938e-16,3.335665377124188e-17
8118.333370374488,9.585621989357477e-16,3.4156653228866414e-17
8123.218394280573,9.355165500233263e-16,3.4035636705249906e-17
8128.103411850755,9.190384769465596e-16,3.3653932557226087e-17
8132.9884229705085,9.943533643637413e-16,3.484453662626551e-17
8142.758425400616,9.59810301983527e-16,3.4558977335199956e-17
8147.643416481925,1.0709872938380349e-15,3.5976467120095326e-17
8157.41337780444,1.0373906848972587e-15,3.5834049779670846e-17
8172.068265970177,1.0216962231758206e-15,3.580182282300578e-17
8176.953213882551,9.773651656944907e-16,3.5387918188096496e-17
8181.838154199301,9.833572885216044e-16,3.5622480140036933e-17
8186.723086805918,9.726432746509032e-16,3.54682903651346e-17
8191.608011587892,1.0457843578880752e-15,3.6560142303924994e-17
8196.492928430718,9.919241797501344e-16,3.588730366750701e-17
8201.377837219892,1.0331879191712197e-15,3.653715660906337e-17
8225.802256353443,9.547305395197245e-16,3.5935564693165804e-17
8235.571963623852,9.754575416181556e-16,3.611429526248136e-17
8240.456803861875,1.0585274391839241e-15,3.7244002294824634e-17
8250.226456971115,9.66038852882043e-16,3.6236195214992077e-17
8264.880866500745,1.0060106553003286e-15,3.709125512291059e-17
8274.6504247621,1.0839655326558653e-15,3.7966127660860977e-17
8284.419943481658,9.868577580552512e-16,3.6983996267242065e-17
8289.304687727094,1.0186539984666384e-15,3.74852743358941e-17
8299.074145416955,1.034505796558029e-15,3.777963482867722e-17
8303.958858632459,1.054429282026871e-15,3.801777020086389e-17
8318.612934387798,1.003463627227935e-15,3.760831579765014e-17
8323.49760462768,1.0203408645810953e-15,3.796146567092863e-17
8338.151548709382,9.945118654039963e-16,3.755232559634765e-17
8352.805390430918,1.0170969401513482e-15,3.799258089685042e-17
8357.689981057365,1.0726175146241442e-15,3.8970314998333e-17
8367.459126702588,9.616192467215069e-16,3.733188527182472e-17
