source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,bp_rp,ruwe
65270450496044416,56.31729783783005,24.12099472373946,7.52998049381524,0.038131975,19.870546455968466,0.041409034,-44.98035671662727,0.034556367,15.178773,2.4735107,1.1365216
65280071222749824,56.51448084262988,24.349022127316783,6.737441502552408,0.061634224,18.42012756713565,0.08547819,-41.82671249431167,0.05318094,16.561602,2.9492044,1.1101922
65287458566524928,56.20099235353907,24.28926774500748,7.385246890845397,0.0723769,19.84914439143686,0.07948993,-44.96559622643841,0.058427114,5.4413247,-0.021222115,0.9633128
66471220274934272,57.9870267667612,23.90175276491097,7.565372597348317,0.016987473,20.569032402298205,0.020630557,-45.934426876990045,0.01255043,9.926686,0.75233746,1.0842375
66490977124308480,57.97516818467287,24.047351087783664,6.887879632289195,0.1420145,19.47797759662927,0.14618996,-43.62855553230289,0.10846182,17.176317,,1.3645028
66501181966524800,57.38809269499062,23.795195713242105,7.263685576556919,0.016816406,19.92369547226627,0.022005746,-43.75212075508752,0.013236567,10.746968,0.8867178,1.1350733
66511970924353792,57.38564080574477,23.928295867174427,7.528337727096914,0.06445256,18.37844770925153,0.086953,-45.35225791109156,0.04600542,16.304827,2.9060163,1.0333118
66529975427235712,57.29683077454828,24.13649842048313,7.241378315608465,0.1255347,19.49605376673818,0.14859454,-47.64989929604236,0.098402485,5.203287,-0.033113003,1.3034941
66541142342159232,57.6768887678008,24.21524450768627,7.334389583114657,0.09518787,19.76106528764419,0.10046192,-44.78950070037432,0.071073964,17.168797,3.0609894,1.0646722
66567427541958784,57.72916554734498,24.55084531392353,6.968903348659405,0.0823591,17.490161314711415,0.10079457,-42.371268198107416,0.06641263,16.955412,3.0626907,1.0843304
66642641008348544,58.07357603668415,24.454939903620197,7.748776837538154,0.25267538,20.17101363408414,0.32042563,-45.23815529065795,0.19121525,18.914658,,0.95487344
66658996243552000,57.913750384057074,24.548696125636305,7.479410227862506,0.014954205,21.2311257075505,0.01963291,-46.05927353044224,0.012135752,12.009029,1.2227964,1.1484572
66745617143891968,57.340716620829006,24.38075238779045,7.189385624305486,0.036079854,18.566769795996997,0.04530931,-45.34756663616908,0.028274706,6.604883,-0.032555103,0.9828397
66751114702020224,57.2026566550561,24.50413825124732,3.514660357403334,0.09641915,20.78887933379561,0.10473107,-43.22258735326539,0.07124923,17.344902,2.5845547,1.0962728
66774513683782912,57.33590317007083,24.776462360298343,7.349364198624109,0.015047797,19.201379543302817,0.017449709,-44.489666559611294,0.011706895,12.459594,1.3729849,1.1289179
66782897460055424,56.74397999975443,24.46092173710442,7.467139144883223,0.048534807,19.301604877866893,0.068548776,-46.139399761153214,0.04347155,16.011278,2.8537579,1.0880636
66788253282520192,56.589064965453765,24.56438443480984,7.178588553994465,0.10578913,19.246538812863587,0.16182542,-44.22326675288659,0.09158542,17.185026,3.2691002,1.0056987
66788291938818304,56.59455349459927,24.569949769064657,7.393670835522528,0.015775258,19.683164514250493,0.022914998,-44.9936072177932,0.014031689,10.296593,0.8218441,0.8482524
66862027938814720,57.98805662793468,24.95165175392829,3.913000380346269,0.16687392,17.881116074026636,0.20611276,-37.195346020677775,0.13657463,18.118328,2.5808334,1.0385236
66940299422471296,57.108594247341806,25.244490489581228,7.51025816775081,0.024871431,19.747984466432342,0.030093858,-48.32004863058663,0.01948922,14.485869,2.2242432,1.0950806
68162028637205888,55.33071458119611,23.86146815087619,7.411967132291862,0.08500949,20.085951759718974,0.10494491,-43.36242692609376,0.06894423,16.882187,3.1227102,0.9455469
68277236840374912,55.352785331252704,24.253725565807937,4.370142098911984,0.15724242,28.99307936031541,0.20223527,-41.87041800048516,0.1407543,18.374327,3.059393,0.973809
68296650092601088,55.93219893605275,24.487532595140085,7.324938514001506,0.038560495,19.112839839652107,0.04018363,-46.1780430803015,0.026716541,15.147523,2.505106,1.1733079
69877988331531904,55.930098933897625,25.08049424832434,8.126112789370953,0.02809445,22.197434403671693,0.035435993,-52.654042306816265,0.025331816,7.512999,0.18276978,0.947698
64798038452412928,56.301887263098536,22.69730741222624,7.290828186403347,0.05517477,19.38374477088532,0.06313525,-46.04101016663466,0.053323645,16.174246,2.8594418,1.0635617
64905618794174720,56.703355129215566,23.06855140288392,7.2387256119114145,0.042743936,20.84081773712675,0.054025363,-45.29591983791391,0.034456056,15.04029,2.477891,1.2245486
64928674178659968,57.38409775234471,23.271498869578785,7.354278323471858,0.09994091,20.4549652303075,0.113565266,-44.87002052000801,0.083096094,17.513542,3.1948757,0.9231417
64940906245415808,57.0868319876062,23.421039463726608,7.690936370750085,0.09853769,19.695020996577448,0.11235742,-47.112981495474266,0.07671501,5.428299,-0.067106724,1.0705914
64959662365552384,56.78069149429426,23.226156744121543,7.309612988988913,0.015793763,19.295192861656584,0.018829763,-45.43850995081102,0.013172669,13.143335,1.596879,1.0686795
64990586130069504,56.9084671444444,23.46784903102607,7.272149432844637,0.016218245,21.22160226198077,0.018200055,-44.86687402523243,0.014294092,13.113663,1.5855236,1.1117022
65084358152509440,55.90259101572706,23.453753860057788,7.234753689152002,0.019799236,20.104480832584933,0.026372368,-44.02245494436507,0.015942927,13.831366,1.8890305,1.1825956
65153833543386624,55.49459139514297,23.70713528477168,7.327419894069631,0.02070901,19.953576720669552,0.025127687,-45.7529298125275,0.014962327,13.935524,1.9494696,0.98458207
65201073889760896,56.53153932856103,23.745000459325425,7.252890164615501,0.23640643,18.566546132668236,0.24514052,-45.36074605147149,0.19187981,18.66479,2.9544659,1.0232905
65216363971331072,56.41253094148423,23.950117908380683,7.626957463557727,0.09724306,19.581562775963143,0.10634163,-46.711820349595975,0.07927585,17.420778,3.1692924,0.98140705
65254576296865152,55.68530669041346,23.97076612580788,7.302248027937386,0.09385504,19.709346367300665,0.122951694,-45.0715512315112,0.08167303,17.378773,3.1482334,0.99530447
65282716920396160,56.40823276849738,24.33413541577177,7.330863741628539,0.10462205,20.369488637927727,0.2015522,-46.5537849045442,0.11434624,15.445732,1.479619,1.0293899
65292234570088064,56.10725957131531,24.394496851857834,8.02785908082978,0.024394251,21.95042265441983,0.028079616,-49.20267411149293,0.020327898,8.121808,0.38341618,0.9579118
65297594689312768,56.300399163319184,24.504891296734822,7.821509420582805,0.05496826,21.22062429230634,0.07109062,-47.34283131249642,0.044647057,15.664892,2.7038784,1.0649242
65680499614460800,57.989007972376015,23.3392212985117,7.484240264221193,0.014865068,20.844310650459583,0.018879486,-46.48490377044484,0.011128478,12.713165,1.4652519,1.0727754
66452734735432192,57.493149308189984,23.70921379286682,7.272111078001381,0.028765585,17.403520565966943,0.038068987,-44.87475329916796,0.022438964,15.160209,2.4875717,1.0517503
66483795939004416,57.9931707213807,23.97188582540666,7.323122391078233,0.07445583,17.542877824267492,0.072093345,-45.79189088058622,0.05193153,16.654318,2.9777431,1.00307
66521381194879232,57.055515054741626,23.97951838435878,7.547372277549449,0.055892754,19.656892472424325,0.0707115,-45.83816214998953,0.047198564,16.340902,2.9869118,1.0021007
66532174450470656,57.38806152316218,24.21779891823825,7.3912177169253,0.14878781,20.981535848879425,0.17892471,-47.47700332571162,0.1403077,17.994638,3.4822655,1.0023088
66553885506789504,57.57983415846098,24.27596355160887,7.846879238903435,0.27017242,19.28257420623533,0.288504,-47.24339457773194,0.21987249,18.80982,3.6531143,1.0563852
66592265333776512,58.02432721972179,24.291805481551897,7.059793962472235,0.24500886,17.709327998495265,0.29560533,-44.58102477608528,0.19037801,18.812235,3.116396,0.97710097
66715105696289024,56.8377600202136,24.116067483641807,7.199902345703015,0.059760366,20.344160878448307,0.06873804,-45.07643568357508,0.039935954,6.29883,0.009374142,1.157944
66763965244167808,57.08979895346553,24.57858677808368,7.302744961813066,0.08917098,18.457817188300933,0.09854259,-45.79389190581427,0.07515998,16.977882,2.969945,1.0157425
66783584654831872,56.61261347529189,24.45374227557123,7.203917977597592,0.043916557,20.29794758999426,0.06656982,-44.70787539997106,0.038316905,15.896999,2.8038416,0.98888147
66838452861270272,56.66165931699253,24.9594368870878,7.4069576100515615,0.019041356,20.610307326877862,0.01891045,-46.954463131057246,0.013955429,10.10806,0.8023014,0.9594057
68168419548529920,55.38009303304036,24.056737099413954,7.859621346068521,0.09089395,21.791897434074126,0.116042465,-47.60378586437923,0.07808543,17.14373,3.1697445,0.95180583
68294309333614720,55.81715644574963,24.37432163229728,7.483773659832443,0.2904191,21.073110411687992,0.29144245,-44.858785366823525,0.21164085,18.979607,3.0377693,0.9795217
68322454256073344,56.04572406548333,24.812595170028413,7.343438733418157,0.09575198,19.086552281373905,0.14110725,-44.398418532675215,0.08260158,17.02367,2.9750729,1.0472443
68364643718417280,55.49866938603349,24.704939212730547,6.991136939740228,0.2179943,18.18583008144205,0.24282342,-41.17714789161355,0.16402468,18.442696,3.4308605,0.99622685
68385057699293056,55.44626583439135,25.005925970991548,7.513350192405816,0.10472093,21.94049449150483,0.142432,-45.30677967389685,0.091301635,17.05122,3.1405087,1.0248156
68390417818463872,55.61508149875522,25.046828247599056,7.132319559813701,0.015758917,19.37116282424195,0.020264031,-43.26684972856321,0.011951237,12.376555,1.3086843,1.0151106
69806039039416832,56.27740714247925,24.678409040272616,7.528401426921119,0.11225359,20.24411977407674,0.15253994,-44.80748682496666,0.09292266,17.622309,3.4046497,1.0478622
64157023175179776,57.83246207983878,23.067645295503368,7.370749551185829,0.1310374,19.23268388146952,0.13327566,-43.413694043478245,0.08674997,17.615984,3.3113117,1.0775449
64874454510493440,56.39167613726048,23.18501072439178,7.391450378010349,0.087295204,19.86742591583044,0.1131215,-45.28080644654048,0.068591125,17.110922,3.2421627,1.0255045
64953481907702016,56.70238253867374,23.165858638751683,7.32274074739589,0.32367066,17.839279852092304,0.40486422,-48.73641369043296,0.2648702,18.942669,3.7116203,0.93143755
64993579724240896,56.87476663930159,23.554023397560623,7.072160110962179,0.1836088,18.650779454047864,0.18508673,-45.24529951599756,0.15195341,18.28803,3.437399,0.99587977
64999588381514496,57.07052147815302,23.63658449525568,7.19439797679517,0.020810504,18.291523231258868,0.022341633,-44.75731337240399,0.016583046,9.99203,0.7404547,0.9410188
65005846150835200,56.86159637689897,23.633878170833444,7.203188984556041,0.072295666,19.562190919181592,0.07971796,-43.405458911462645,0.061979424,16.335794,3.1281033,1.2707179
65037731987586304,55.68490896589497,23.10432423094935,7.645945267923222,0.085692264,20.17786927703748,0.09334466,-46.43088378877516,0.070301965,17.058886,3.2424612,1.0118152
65089336018173440,55.90730074032356,23.535787848747557,7.524981265385147,0.015248472,19.527245020995085,0.020671353,-45.2924067830061,0.013281016,10.5763235,0.8666191,0.98257875
65150947325369600,55.36604390474277,23.70813709776343,7.45004084678047,0.018220881,20.259840824477635,0.019559624,-45.71660093350053,0.013898344,10.972593,0.96062183,0.9286118
65155856471318912,55.690274609902666,23.82282265577828,7.091215455128368,0.11792392,21.15571222969549,0.15271682,-45.69060347606563,0.103246644,17.686852,3.4975414,0.98347014
65178190301724544,56.40739057191468,23.730431205960933,7.788025357251645,0.21378079,20.5359427551615,0.25544292,-46.69823385785528,0.18341456,18.69312,3.3896255,0.958523
65189739470654464,56.27089546399231,23.768291787187916,7.502788343313917,0.08588642,20.57710525757045,0.098461375,-46.42513221012004,0.074474424,17.109238,3.3934975,1.0821106
65199222758514048,56.66684126540061,23.78274102188195,7.423995688819728,0.05679077,18.573060512208645,0.056434568,-43.7319165447048,0.04324707,16.09085,2.8712997,0.9855092
65199978672758272,56.65709673682824,23.78750955142278,7.471863203927212,0.020728955,20.01127262219112,0.022356384,-47.26742342923304,0.01750329,10.045166,0.90088654,1.1117623
65207709611941376,56.85182143112869,23.9144778917631,7.220987406121659,0.03438313,20.049108040161617,0.041598886,-44.13258985442616,0.02927154,7.286501,0.04229927,1.0006701
65212206443054464,56.80496181318934,24.01239279682747,7.212780258086302,0.24958037,19.83439266826357,0.2771445,-44.44416377495759,0.18704528,18.298912,3.0289288,1.0311942
65215058301202816,56.4454986711973,23.883287579238782,7.459231640799746,0.16592665,20.74256010277341,0.1708353,-46.273210967016354,0.12438994,18.009977,3.0619373,0.9373706
65216643145862144,56.51799855172368,23.927842380057047,7.012785824941394,0.052610826,18.57884758828444,0.051190708,-43.37462125979527,0.038293865,15.73245,2.7161846,1.1348923
65237911823760640,55.81925319484357,23.83358475980971,7.267268144617627,0.06575415,20.10977196670377,0.088590875,-45.41689926668445,0.059215397,16.364956,2.9643745,1.0550666
65269935099961600,56.41378202777228,24.138865613858307,7.258451579517981,0.09427919,19.60135679255054,0.10216059,-45.7889373460749,0.070053175,17.16973,3.07967,1.0806322
65275089060719104,56.1833687967795,24.231003278419283,7.465089779730926,0.026360298,21.46729347046291,0.026485916,-46.4541970849661,0.020605858,11.193486,1.007863,1.2194091
65276703968959488,56.435155513167,24.22010548147908,7.563215718435812,0.01921521,20.57486069829536,0.023561612,-47.20036506838736,0.015601278,10.392956,0.92116547,1.2293495
65282098447322752,56.3533599731994,24.34576961904864,6.975272360665578,0.058904808,19.66739856424365,0.070701,-43.51382742212487,0.049011815,16.211872,2.842578,1.0265061
66431775295228288,57.67568656986667,23.49238902121514,7.616449684837002,0.120770775,21.06591688176668,0.15928382,-45.9521760437176,0.09169897,17.713388,3.3472881,0.96974486
66507469798631936,57.491183690526064,23.847947494502325,7.361154060952656,0.033577144,21.026665618554475,0.0386648,-48.1328432589328,0.0253434,10.005213,,1.1162924
66533170882790784,57.2976457525844,24.24000605913577,7.18561969642408,0.074049294,19.355334746538567,0.087651394,-45.80423043004015,0.05440301,16.850975,3.0043945,1.0136846
66593437863017984,58.18540466189003,24.349683324365028,7.340703499896584,0.08461292,18.2859172670935,0.10573325,-44.60077798837206,0.06949783,17.161787,3.155282,0.95261717
66655560269868544,58.22291567603581,24.71553110367964,7.35145204021169,0.019859549,18.175993661279783,0.026811171,-45.04084563842572,0.017145196,9.341612,0.63813114,1.0172889
66717987616472704,56.986050095884856,24.258670981441917,7.434611530096157,0.12178454,20.50994817693033,0.16383578,-44.71688224010662,0.0925519,17.494467,3.2398014,1.0295058
66757746131459200,57.53599531467368,24.67145692585336,7.308001091922433,0.1052049,19.46188347990571,0.13262573,-46.864166573104114,0.08303857,17.477245,3.1725063,0.92295635
66792999222948992,56.868516896867085,24.675696492327,7.372727624081626,0.067076884,19.22354218151959,0.0721297,-47.19616446940896,0.056612805,16.739185,2.9624004,1.0551442
66799763794633856,56.527189243760176,24.56722164752902,7.359134122682988,0.014687185,19.74939422977356,0.020438882,-46.62428769429713,0.012173225,12.414279,1.3388824,0.9501909
68183331674900864,55.10681451622317,24.09987966023466,7.743583699122783,0.08009221,21.32276568267739,0.10642422,-47.15749935643863,0.0686537,16.861164,3.0651522,1.0323466
68185221460637824,55.19303268694527,24.15698842702024,7.313755069457189,0.06649628,21.15180231663557,0.09194762,-45.716889789305,0.066816084,16.584269,2.970541,1.0239469
68265279651517056,55.6096175581733,24.23535016563705,7.57228714125954,0.055348236,19.868715221579592,0.05988802,-46.09518805063374,0.045445357,16.258966,2.8948317,0.98980755
68284104491279872,55.556263419518594,24.31367196396033,7.2306568674940594,0.12936121,18.714216042268447,0.15375024,-45.28656130692565,0.11986016,17.849161,3.4577827,1.0448145
68295481861500928,55.98213353783259,24.426204297170187,7.600980175545772,0.019378394,21.385866915384423,0.021792267,-47.7359223755479,0.0134506505,13.767338,1.9089832,1.0858728
68298093201624960,55.83579617937772,24.44291608796756,7.584572766317957,0.10867055,21.33759087827145,0.11073546,-45.45382690982051,0.07809203,17.32333,3.2672653,1.0291365
68378563708730624,55.61946862852414,25.016595598106125,7.45337654581492,0.047156304,20.52420211977235,0.06733053,-46.80795882578826,0.033280198,15.265487,2.5299559,1.1158209
69819027020489088,56.35062955613471,24.88577921413498,7.384165584979173,0.0156025095,20.54340289805776,0.02033306,-45.56968459352292,0.012904941,9.570481,0.6845684,1.0151197
69863454162150656,56.32088462821245,25.26308312257617,7.324419380236703,0.03601355,19.925733136652973,0.034718927,-43.96283417147319,0.025325984,14.92041,2.6992493,1.1241428
69912309413652864,56.28775495284984,25.37478296656745,7.41271227501754,0.13048989,20.69781486737717,0.13493805,-47.17136322751894,0.10360407,17.451437,3.733448,1.0181135
69947635521777152,56.90569654898536,25.33384802905008,7.208952742799342,0.06527383,18.452672337497223,0.09248493,-45.72217892673376,0.054383565,16.461193,3.0447903,1.006535
64871740091177600,56.2951245214628,23.049309323098104,7.3307637033988735,0.060016222,19.70437457927786,0.06740147,-45.59557687910834,0.043497443,16.29566,2.979025,1.0224223
64915754917051520,57.35676779986823,23.047107208330427,7.539613373579104,0.089505695,21.638262819005256,0.10374957,-46.67035897159861,0.072997026,17.31056,3.1744938,0.97940594
64951111087777536,56.650363065254425,23.071293292300773,7.834199597535483,0.053876076,20.97089199836786,0.06998189,-46.8799865625298,0.047297996,15.922808,2.8799028,1.0419477
64952829074688896,56.66674719150831,23.11012408117072,7.391158486799486,0.020554867,19.26270138389062,0.026191497,-46.76202027354881,0.018054469,9.295629,0.6416569,1.1259955
65011962184337664,56.96658486416223,23.66317575454774,7.809189651429023,0.10996326,20.613921327030734,0.1104931,-47.069554481239216,0.09280457,17.058777,3.1215677,1.0405909
65014985841292032,57.07240387537332,23.806397361704857,7.160999926269235,0.08132009,19.83631448999236,0.08828972,-43.42927721984319,0.06338292,16.735138,2.995575,1.0162568
65017627244152064,56.8374628864436,23.803141100251725,7.312944753255134,0.039188825,19.09568001950756,0.04289787,-45.519794998351045,0.02832335,6.997606,0.04240656,1.0218508
65017906418989312,56.80702207600254,23.83129346815246,7.390669390750133,0.031746693,20.66186880960353,0.03670297,-45.95186620571028,0.023719914,14.748187,2.6375847,1.0817058
65053915424355584,55.564114916711006,23.191815889549066,7.248243663666067,0.099340156,19.927100246483946,0.105095245,-45.17265679717415,0.084126055,17.104906,3.2087088,1.0374994
65062917675789184,55.90246275018929,23.209320604597163,8.026309032888227,0.060288087,24.935121720088013,0.06340953,-46.60350583759989,0.045002107,16.419624,3.081997,0.9302586
65161976802151680,56.245746416315335,23.38872896889856,7.547018989298301,0.017958445,19.88903301880096,0.022016658,-46.94423051275082,0.015588151,13.3745775,1.7224798,0.94657576
65170016980919808,56.23629783447908,23.60638236898229,7.500034623921711,0.06425519,21.21935363059592,0.08703651,-46.27851751485042,0.054645967,16.171886,2.8697624,1.154042
65204342359530112,56.55978465218358,23.85061303268248,7.265131798859592,0.1739288,18.41856868541688,0.17283165,-44.31076620690117,0.13001862,18.059776,3.8449116,0.92849815
65213172812266240,56.74722551551796,24.02839263224941,7.107755349819152,0.06474641,19.231314049232395,0.075657845,-43.90906851628049,0.057895012,16.13903,3.0877132,1.1177913
65228772133391488,56.49137215999245,24.14454409490353,7.56224918935397,0.13930252,20.64192353731954,0.1616776,-47.49822521472331,0.10878331,17.9169,3.3296375,1.0240954
65280552259109760,56.30484671502358,24.25640873706117,7.830308376105879,0.124682255,22.395162862478266,0.13268028,-46.54478166747177,0.09256206,17.197369,3.1227045,1.1298686
65281239453865856,56.37602962223804,24.312444915657963,7.338781422028091,0.026541505,18.946319933632715,0.03180253,-47.250448256608685,0.022565119,14.607255,2.2880154,1.0718954
65673593307063552,57.81600521946067,23.282072324477088,7.39121408595741,0.019582776,20.266120356445317,0.023781037,-45.198913858633816,0.014768439,14.110739,2.0543022,1.0752883
65720734868130816,58.35055879613578,23.799400414244115,7.312227582298997,0.063898586,20.125369913789854,0.06820663,-44.91480158209932,0.04533708,16.478794,2.9820576,1.0887698
66453181412027392,57.49021652557216,23.724321434845983,7.226296204120492,0.11827104,19.09542860220549,0.1511218,-45.25225591642536,0.08595796,17.699118,3.4090595,1.0172051
66522107047046656,57.038448290869866,23.97778621777134,7.268901985724207,0.06341707,18.50190436130725,0.089545846,-46.78460799602044,0.055103526,16.513573,2.8769464,1.1327714
66522137109124096,57.042454617718754,23.9887810553353,7.155010040680028,0.118429884,20.40412533095061,0.16085918,-46.03483853838782,0.09881076,17.764944,3.351225,0.99524105
66531178017967872,57.19179572682798,24.169978738090546,7.266633947167958,0.083195254,19.04569974764892,0.10180718,-45.24692745584717,0.057470348,16.580677,2.925684,1.0282629
66532621126978304,57.256307043181,24.193801656627617,7.2574319959588145,0.06472408,17.890950946641645,0.08319025,-46.60387444536087,0.049731836,16.443531,2.939495,1.0527023
66640712564777856,57.97253958739888,24.386761624747308,7.348432689535009,0.016493533,20.07659425306009,0.022170236,-46.265278945627536,0.013323563,12.341359,1.330162,1.3256525
66665902550940800,57.99722936044795,24.666178384513103,7.254904557109769,0.0421137,17.577519038694266,0.054643475,-44.62503895358003,0.032951154,15.811114,2.7524567,1.0751644
66714177981308800,56.87471148663865,24.096925873956412,7.3060498316672735,0.15838942,19.5491746569062,0.21262258,-44.04487051734967,0.14868098,17.279522,1.6539793,0.86351204
66734725106867968,56.81444649566894,24.39176364290305,6.954858021476296,0.12478726,20.30549775898888,0.14786366,-45.215230361288285,0.10230049,16.997358,3.3263502,1.0453055
66804406656115328,56.40309754227572,24.651676322824763,7.201061397315414,0.05701036,21.417715899391748,0.07044845,-46.24268128789557,0.04664872,15.301958,2.9065533,1.2912995
66878932929927936,57.75971818177649,25.05529120051468,6.276176566753496,0.01878342,16.34409640990836,0.02474263,-38.26526200990468,0.01203059,12.8764305,1.4149704,0.9955936
66950435545271680,57.3346673052609,25.42830173268897,6.971480338793958,0.04854271,18.90808551277509,0.061910648,-43.69680503977185,0.035125203,16.213099,2.864563,1.0176995
68317609532996480,55.76236248275604,24.6695581256056,7.42177512010508,0.016919572,19.448560594792347,0.020463498,-46.251957092365615,0.013668462,11.684883,1.1234035,0.9533442
68340630557623680,55.40895222163675,24.644698660399275,3.64949855637492,0.091755174,28.90367474190737,0.08103551,-41.48482476644803,0.060969505,16.808834,2.3146772,1.0028499
69917635172718720,56.1832111805621,25.4990904084966,7.186533778949462,0.015603356,20.32485977606972,0.017403273,-43.83160913236325,0.013020939,11.862408,1.1800013,1.022739
64894829836313472,57.042465463770014,23.00096497860457,6.163170081737377,0.018946266,16.1138574744346,0.025088305,-38.17711206978512,0.0148117775,13.922133,1.7705593,1.079173
64929391436043264,57.42060476339698,23.341369648361887,7.3159120319680895,0.04082006,18.7330771968439,0.040723853,-45.13349681432525,0.038173627,8.094326,0.27309132,1.2130493
64956127609464320,56.45349543711508,23.14694333291917,7.421139697665509,0.041989394,20.513910371784853,0.05286644,-45.699760208111584,0.033643007,6.895188,0.024568558,1.0942224
64979732749686016,56.75601002050891,23.494741451278703,7.386528543828836,0.01865727,19.0718927796905,0.022934148,-45.02343783582327,0.015802365,11.273634,1.0054016,0.9098149
65004712279475712,56.72404434206554,23.58335393181007,7.497436461447746,0.015502698,20.79610781492648,0.018105298,-45.153767216869234,0.01301925,10.388345,0.8150959,0.99693227
65135176205557888,55.72227588592608,23.518556750116925,7.764517612049255,0.059579995,21.313117784499426,0.06423478,-47.16556106923917,0.04548424,16.075401,2.8521223,1.041539
65190048708380160,56.3383718087484,23.7272709540596,7.277032576643956,0.013647615,19.69124947738876,0.01705619,-44.56064014037388,0.012664601,12.071662,1.5379562,1.0951537
65222518661019520,56.43373928124347,24.073923595288683,7.32594365757548,0.01919131,19.954843057789,0.022238605,-43.35273923240335,0.015212085,13.691072,1.8298388,1.1184418
65222759179728640,56.39758231507854,24.08301110684446,7.29980221203513,0.021675875,18.42957215998396,0.021544913,-45.20699962860034,0.015381121,9.984646,0.8261423,1.0200727
65225611037551360,56.663989544588695,24.10299456629025,7.360921813307845,0.020525496,20.529234552319263,0.024284527,-46.94187273360423,0.019191343,9.199545,0.6225796,1.0005049
65230764996027776,56.56677710161743,24.189728475046618,7.399226753718945,0.032742243,19.60554501391406,0.039749216,-43.75937028293768,0.027051663,8.228746,0.44409132,1.2529333
65231486552803328,56.61376023966258,24.25480032903545,7.345983258822864,0.029391356,20.45035056432713,0.040488202,-44.64674558353142,0.027193671,7.352819,0.13436317,1.0897243
65232757863112192,55.91274812352996,23.73464542725762,7.388158879058593,0.07691624,20.46724171049212,0.09745511,-45.16644419655399,0.06779065,16.385273,3.1662235,1.1453283
65245539685760640,55.98757249612545,23.95144798030736,7.402115833370591,0.05644979,20.851458975858712,0.06302881,-45.58232051561048,0.046870254,16.285315,2.9554882,0.9595332
65260589251151360,56.02189070442231,24.097420870504383,5.197256267450401,0.14134806,16.77361128076478,0.14792113,-35.39109791184848,0.13475859,17.671818,2.9579277,1.0639156
65263612908043392,55.86979742846104,24.15158636442973,7.596763629614335,0.09692694,20.970523789670622,0.10009282,-45.9841385820174,0.07849598,17.377176,3.257244,1.0018568
65264673762670080,55.8061497087518,24.183469947967478,7.841224461094723,0.12864085,20.25163895267666,0.13259494,-45.90457503095468,0.10255171,17.92541,3.2961884,1.003561
65267388182879104,56.221816244942886,24.018344601810703,7.574034930346783,0.10042205,20.616762386374205,0.110973984,-44.13114421068058,0.09759641,17.134035,2.97758,0.9704903
65281166437426176,56.387342327527634,24.303034287977688,7.522663209747789,0.017934922,20.256423623849187,0.022203077,-45.16538946574379,0.015791336,12.989489,1.5923738,1.2143942
65284327535890176,56.39881817324253,24.40936411789581,7.692705798464872,0.28706083,21.144104200744707,0.37521443,-43.748066659007065,0.23320091,18.835724,2.99794,0.8939188
65674383581036800,57.96320232011635,23.294606604742206,7.35529316322418,0.034577947,18.71857105545529,0.042373694,-46.02887604433456,0.024966475,15.41097,2.6311836,0.9858418
65677372878285312,57.71444143460519,23.32886877946897,7.333804587650971,0.016009878,18.888363146076816,0.017318599,-46.33222420229264,0.01137872,12.194483,1.2622709,1.130002
66441323003146112,57.76373831664205,23.583228242863537,7.255212370705698,0.12233252,17.978631826672903,0.15400997,-44.82521311083765,0.08692829,17.535738,3.2467766,1.0513706
66506331628024832,57.3008750959372,23.886587601561303,7.417763214315631,0.032488454,19.620728847184104,0.04096634,-45.17323902020466,0.024343917,8.101668,0.29633617,1.0928063
66556535504957568,57.40227687241278,24.30373739744004,7.176475690564863,0.056926314,18.7101485350458,0.060767554,-45.75714788234882,0.043965187,16.240494,2.8010054,1.0286475
66658240329321088,57.76509213509881,24.542956563812567,7.468706765589364,0.055209234,19.24737560473578,0.06840699,-46.16751787518278,0.045110535,16.36067,2.9431114,0.9989945
66716136489019008,56.87290125295112,24.2053413548071,7.38930585590348,0.1452486,19.19732918641361,0.2011062,-44.76750253968112,0.118518285,17.665154,3.0472088,0.82112074
66719228864863360,57.16636349176905,24.211712564846707,7.3876554613403265,0.039408434,18.46508333799995,0.057177395,-46.53302131792629,0.033825204,15.501962,2.6146746,1.1296408
66728128037119616,56.82561830737341,24.23078024254708,7.529039931598729,0.12805286,18.02322029390012,0.19778548,-46.54776548308693,0.11947671,17.030983,3.3391886,0.89206386
66737405166459264,56.87755475112934,24.37033465290409,7.390213974601189,0.04050967,19.619007237982416,0.05616278,-46.59133783173657,0.030329663,14.798532,2.3478098,1.0457706
66741116018188416,56.91405558689937,24.45873245787969,7.179641625812423,0.07574236,19.09158069716053,0.086618975,-45.39827478952388,0.061184756,16.133425,2.9671144,1.0969669
66746441777612416,57.32010689706659,24.39593347467187,7.012849082916408,0.026206704,19.735690455662137,0.030568521,-44.08144897182997,0.019084377,7.525846,0.13290787,0.880397
66781316909399424,56.531386444741095,24.3741778959859,7.432728772573676,0.021524457,18.93156538453851,0.031248005,-47.08706292205727,0.018392202,14.0124,1.9702711,1.227079
66788669895935616,56.59603705450085,24.6048505016741,7.307118521203142,0.06813792,18.97836540820686,0.09096464,-43.60990886676683,0.061052777,16.643583,2.911234,0.95860523
66824472743376768,57.16384864961428,24.838699631188536,7.101768935389729,0.14082067,18.346797724319053,0.15184578,-44.767943829631776,0.12487909,17.582697,3.2788582,1.0412737
