id_msa,ra,dec,z_spec,z_spec16,z_spec50,z_spec84,flag_zspec_qual,flag_successful_spectrum,flag_potential_local_background_issue,flag_emission_lines,flag_line_and_break,flag_break_strong_abs_features_only,flag_break_only,flag_stellar_bump_only,method_best_zfit,method_zuncert,texp_tot,masks,id_DR3,sep_DR3
35492,3.594310427913879,-30.36251657068431,5.670385,5.65920835404624,5.670532808223947,5.6805480763244445,3,1,1,1.0,0.0,0.0,0.0,0.0,manual/spl+lines,manual/spl+lines,7.002664999999999,"2,4",47841.0,0.0006226788174156
35516,3.600600453820034,-30.36271684333974,2.496652,2.4915664143736342,2.4953524785024297,2.499138542631225,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,14.094689999999998,"3,5,6,7",47891.0,0.0062255891130238
35542,3.534151290710487,-30.36247994760748,0.285281,0.279689273543085,0.2858450671988289,0.300075207534354,2,1,0,0.0,0.0,0.0,0.0,1.0,templ,templ,4.376664999999999,4,47896.0,0.0012424941144511
35585,3.558938591647417,-30.36242712493549,4.281477,4.274408101680007,4.280127382067225,4.2858466624544445,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,7.294441666666666,"5,7",47943.0,0.0123854483068066
35738,3.613165668447987,-30.36217977922291,5.842176,5.831076451254234,5.83848373665449,5.845890983314145,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,11.671106666666663,"5,6,7",48078.0,0.0019308632989404
35796,3.591943712196029,-30.36207078797736,2.301926,2.316644123085517,2.320995756779011,2.3259886646260424,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,48188.0,0.0087598533408653
35849,3.609666988873312,-30.36202553339319,1.997497,1.9907139690210505,1.9970727290203312,2.006571744799581,2,1,0,0.0,0.0,0.0,1.0,0.0,templ,templ,4.376664999999999,6,48233.0,0.0071445127664579
35973,3.549187536849705,-30.36186053855397,2.589834,2.586993220212913,2.5908827599637174,2.594792775140622,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,11.671106666666663,"5,6,7",48327.0,0.003521330629536
35992,3.586629326408839,-30.36181441666599,1.41688,1.3791947758894398,1.4157536192211455,1.4218165776944724,2,1,0,0.0,0.0,0.0,1.0,0.0,templ,templ,4.376664999999999,4,48347.0,0.0048984897251102
36282,3.601415002455688,-30.36146626572321,0.314659,0.3099705563740711,0.3157182338646099,0.3206248490221393,2,1,1,0.0,0.0,0.0,0.0,1.0,templ,templ,7.294441666666666,"5,7",48647.0,0.0025927186471619
36334,3.599456230148821,-30.36124972234967,0.259957,0.2505541223892436,0.2551767045952062,0.260502371163153,2,1,0,0.0,0.0,0.0,0.0,1.0,templ,templ,4.376664999999999,4,48698.0,0.0057894118183239
36678,3.59479913773713,-30.36072884931821,3.004048,2.995723060510969,3.000163984961279,3.004496846229465,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.423583333333333,3,49070.0,0.0028968657016732
36689,3.54777932025955,-30.36282392787126,1.859669,1.8543731729062207,1.8574682994476064,1.860563425988992,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,7.294441666666666,"5,7",49023.0,0.0007713130531733
36691,3.546526020858145,-30.36106014304124,2.013727,2.012533587203775,2.015800214269596,2.019098091545468,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,spl+lines,7.294441666666666,"5,7",49024.0,0.0090185479590645
36755,3.600330212871877,-30.36068623407005,6.252933,6.244093628094072,6.25194872800512,6.259803827916167,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,11.176913333333331,"3,4,6",49139.0,0.0105316105467434
36857,3.582829450604097,-30.36029629501599,6.764063,6.755562011452439,6.763971719773991,6.772381428095543,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,49245.0,0.0009026772585117
37005,3.602208000625025,-30.35999730062787,3.895449,3.895401349299812,3.900709655444519,3.9060179634196697,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,7.002664999999999,"2,6",49401.0,0.001110573350874
37056,3.52712034914978,-30.36017815272822,5.033975,5.026346136125027,5.032880966724772,5.039415607898129,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,49457.0,0.0096188599213389
37126,3.590110771951833,-30.35974219091935,10.119248,10.11816269479749,10.130493029365049,10.14274996681338,2,1,0,0.0,0.0,0.0,1.0,0.0,templ,templ,4.376664999999999,4,49514.0,0.0018915303883926
37169,3.604592241705081,-30.35965346383699,3.592874,3.5874018979172178,3.5929307504042662,3.5979056897395734,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,9.920441666666663,"2,5,7",49557.0,0.0018298208767876
37187,3.531233474859032,-30.36078648729006,0.23971,0.2389951210840986,0.2403386197970405,0.2416821185099823,2,1,1,0.0,0.0,0.0,0.0,1.0,templ,templ,4.376664999999999,4,50999.0,0.0204080831826338
37206,3.602916724913664,-30.35961392787175,2.689186,2.6850896910902944,2.6890856013022253,2.693081511514156,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,8.753329999999998,"4,6",49587.0,0.0043359726836332
37504,3.610603503506573,-30.35896482285579,6.561018,6.549174844868001,6.557364005354941,6.565549922210224,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,11.671106666666663,"5,6,7",49872.0,0.0008412069795592
37753,3.524153427672907,-30.35877050165959,4.699656,4.69178134389332,4.6979532010535765,4.704125058213833,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,50127.0,0.1500108835632796
37775,3.538197099484689,-30.35855118695167,3.156635,3.1490984694895574,3.1538858811449346,3.159549386370943,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.423583333333333,3,50146.0,0.0103065337676093
37844,3.570830536235141,-30.35860582412118,0.254927,0.2526066334216877,0.2540566795225659,0.2555067799207512,2,1,0,0.0,0.0,0.0,0.0,1.0,templ,templ,4.376664999999999,4,50215.0,0.0017061925412667
38054,3.538483091675639,-30.35795380394177,3.898386,3.8952760051980673,3.900584230692289,3.905977601464336,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,50430.0,0.0052661850155543
38059,3.605254866904467,-30.35794114836597,7.589203,7.584452032568439,7.593760544013676,7.603069061403555,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,5.0495833333333335,"2,3",50437.0,0.0027747769688952
38108,3.530008614510292,-30.35801311552825,4.961999,4.959786539132062,4.966249006504356,4.972711473876649,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,50494.0,0.0024292134165512
38163,3.599024167062871,-30.35971994492639,1.360104,1.3557841980803178,1.3583386819391436,1.3608931657979697,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.6259999999999994,2,49932.0,0.015394200633267
38248,3.610133367539723,-30.35760707985218,6.554216,6.549173332287842,6.557359243985748,6.565545155683655,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,7.294441666666666,"5,7",50617.0,0.0040298202323004
38335,3.541383112541549,-30.35743501482807,6.231206,6.221143105409992,6.228973324729987,6.236803538352536,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.423583333333333,3,50740.0,0.0006602369427269
38369,3.536258302196468,-30.36038064827926,1.891395,1.888629145709692,1.8914682503118372,1.893839521235038,3,1,1,1.0,0.0,0.0,0.0,0.0,manual/spl+lines,manual/spl+lines,2.423583333333333,3,50714.0,0.0193495322940089
38458,3.55219065634526,-30.35762574731501,1.861672,1.8634009994331333,1.8665384480493927,1.8696828141245443,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,7.294441666666666,"5,7",50836.0,0.0039371849683398
38475,3.606601050373981,-30.35734610005801,2.403409,2.3947568674841606,2.401251272545175,2.407377222743825,2,1,1,0.0,0.0,0.0,1.0,0.0,templ,templ,5.0495833333333335,"2,3",50849.0,0.0077115668799173
38607,3.532560160480609,-30.35872536211338,2.493506,2.491566397945651,2.4953524620696825,2.4991385374171564,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,50996.0,0.0066036175469835
38669,3.598059836625809,-30.35699585994587,5.207796,5.200932381478943,5.207656334246376,5.214380287013809,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,51076.0,0.0042201582541768
38693,3.60531993720437,-30.35698043069766,2.353839,2.350464070847625,2.3540971312933423,2.357730191739007,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,16.047771666666662,"4,5,6,7",51102.0,0.0068833672131951
38744,3.575084460319732,-30.35707722978458,0.310852,0.3075344697284167,0.3095256605721486,0.3110692580065071,2,1,1,0.0,0.0,0.0,0.0,1.0,templ,templ,8.753329999999998,"4,6",51165.0,0.0128205181655844
38766,3.513563315910684,-30.35679962823883,12.190246,12.181993032422188,12.206281445706225,12.402632655294507,2,1,1,0.0,0.0,0.0,1.0,0.0,templ,templ,4.376664999999999,4,51183.0,0.0085201621297592
38987,3.609138843342225,-30.35684000950778,1.062268,1.0585779312311172,1.0608222274711945,1.063054450650424,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,7.002664999999999,"2,6",51405.0,0.0073563226917935
39243,3.513892074566507,-30.35602383838864,0.0,,,,3,1,0,0.0,0.0,0.0,0.0,0.0,fixed,fixed,4.376664999999999,4,51651.0,0.004960396408152
39369,3.571513657343051,-30.35610390949944,2.436336,2.4311587855140666,2.434880655257953,2.4386012180668684,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,8.753329999999998,"4,6",51789.0,0.0003910517811295
39408,3.538710548689325,-30.35570719805588,2.319804,2.3124455395286048,2.316072773728548,2.320306305682366,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,51829.0,0.0032034083896291
39646,3.589375407700017,-30.35540328112234,2.690189,2.6923824268308043,2.700239437755894,2.711909653438662,2,1,0,0.0,0.0,0.0,1.0,0.0,templ,templ,4.376664999999999,4,52056.0,0.0055426682421552
39744,3.547242081951557,-30.35640978195318,2.186445,2.179554411658985,2.183002146996317,2.18644988233195,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.423583333333333,3,52140.0,0.0055031304783999
39855,3.544342540547786,-30.35586861411156,2.186126,2.184603096750525,2.188056306604825,2.1915095164591256,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.423583333333333,3,52257.0,0.0194624529918169
40074,3.541322786854551,-30.35454971943085,5.021919,5.016792228248502,5.023316509479988,5.029840790711475,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,52481.0,0.0107807152202159
40242,3.57088584337454,-30.35437330357962,3.896917,3.89540135197907,3.900709658124554,3.906017964270045,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,52632.0,0.003950387454182
40362,3.599279796577219,-30.3540501374427,5.666572,5.659848021559761,5.66706959741082,5.674291173933853,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.423583333333333,3,52791.0,0.0032404021903852
40411,3.579907628503514,-30.35699315178414,3.21608,3.21052009862099,3.2152314654335408,3.2197972835319124,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,,
40777,3.567145723626258,-30.35333581707079,2.411587,2.397205187593256,2.4090946321240843,2.4202481295569918,2,1,0,0.0,0.0,0.0,1.0,0.0,templ,templ,4.376664999999999,6,53191.0,0.0015317194839577
41033,3.528986932192909,-30.35275803659545,3.994343,3.989497715270657,3.994908491539058,4.000319715491623,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,53459.0,0.0040027608208579
41216,3.533301413683919,-30.35498934942069,0.254927,0.25283234555848,0.25419084876566,0.2555493519728401,2,1,1,0.0,0.0,0.0,0.0,1.0,templ,templ,4.376664999999999,4,54243.0,0.0144381956676032
41225,3.533996360109116,-30.35330846833722,6.768724,6.7678767528386095,6.776299814593862,6.784722876350631,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,53157.0,0.0062486050226146
41274,3.56819094109948,-30.35228808252373,5.620732,5.617715798371098,5.624891688337224,5.632067578349802,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,6.800248333333332,"3,6",53669.0,0.0028335962262745
41455,3.575750637062835,-30.35222561191614,0.23612,0.2294965062637214,0.2351191885578147,0.2410311530982333,2,1,1,0.0,0.0,0.0,0.0,1.0,templ,templ,4.376664999999999,4,53839.0,0.017147599475615
41657,3.578394124191803,-30.3528961507991,0.30771,0.2919063909925998,0.3020536439954066,0.3096720062097647,2,1,1,0.0,0.0,0.0,0.0,1.0,templ,templ,7.294441666666666,"5,7",54060.0,0.1280056868118831
41744,3.517614726162668,-30.35145109747492,3.974903,3.973691221042307,3.979084420450508,3.984477619858709,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,54151.0,0.0001217320103205
41851,3.578862543780475,-30.35132377775824,0.208135,0.2060505434560036,0.2080729020638833,0.2097900762323791,2,1,0,0.0,0.0,0.0,0.0,1.0,templ,templ,4.376664999999999,6,54259.0,0.0117330480920745
41913,3.597077644611595,-30.3510926399905,1.680507,1.6788566994788574,1.681772881426289,1.6846779616198069,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,54352.0,0.0140400573945561
41916,3.519390286892957,-30.35115013105053,5.021316,5.016792228248502,5.023316509479988,5.029840790711475,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,54355.0,0.0012107626217891
41964,3.575268563070321,-30.35105368196042,3.69222,3.6901195055099296,3.695205215227462,3.700290930717369,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,54381.0,0.0077516645740873
42041,3.581923147516579,-30.35180436128502,2.246267,2.2406705389378363,2.244184545267548,2.247698551597259,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,,
42156,3.538101683954999,-30.35070945910832,3.477236,3.472139367385961,3.4770530831034243,3.481902496770545,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,54571.0,0.0037438424023187
42203,3.563828462671671,-30.36763464399957,1.324502,1.322384047781152,1.3249023143392202,1.3274205808972883,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,11.671106666666663,"5,6,7",54614.0,0.0658822916747373
42213,3.563478822759592,-30.3701042902041,1.860813,1.8589055159393104,1.8620055571062075,1.8651055982731048,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,11.671106666666663,"4,5,7",54625.0,0.0157238599039375
42238,3.562698647843957,-30.36562486736085,1.327759,1.326071666926059,1.328593932137141,1.3311161973482228,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,6,54643.0,0.0137284560327035
42244,3.560916329460413,-30.36665397601377,2.319473,2.3134590199054905,2.317051954092811,2.3206448882801305,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,7.294441666666666,"5,7",54664.0,0.0154429844151595
42280,3.562646954813941,-30.36874215524301,2.996847,2.995670680947004,3.000003368301227,3.0043361092679604,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,6,,
42328,3.581659016432357,-30.35060069520608,5.666573,5.659848022543355,5.667069598394693,5.674291174246031,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,54761.0,0.0044436955505733
42360,3.571637384537469,-30.35075373171117,1.529461,1.5261188273805235,1.528858012819029,1.5315971987990342,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,8.753329999999998,"4,6",54804.0,0.0014104590481678
42422,3.561702883346216,-30.3504618859921,3.782224,3.7802711214047298,3.785454586609391,3.790638051814052,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.423583333333333,3,54864.0,0.0055322355813802
42489,3.523296852564072,-30.35023272502571,3.681908,3.682249719623353,3.68732689576772,3.692692937995096,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,54974.0,0.0074341084520103
42644,3.588418495868178,-30.34991720319647,5.013494,5.007253554729967,5.013767492744573,5.020281430758902,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,55118.0,0.0049844736458385
43078,3.568650772812348,-30.34918530975187,1.347864,1.3445977801303166,1.3471401340484124,1.3496824879659162,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,6,55574.0,0.0060227299001915
43158,3.579180079255826,-30.34916325173185,0.2458,0.2409724082188131,0.2511724595116037,0.2532324584995983,2,1,1,0.0,0.0,0.0,0.0,1.0,templ,templ,7.294441666666666,"5,7",55661.0,0.0048686608671715
43197,3.593125936253167,-30.3488530200051,3.79084,3.787788635635653,3.792980255445442,3.798221558103236,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,55712.0,0.0049655400906473
43239,3.576038833016646,-30.34966522656748,0.172194,0.1702100251481249,0.1714793812750137,0.1727487374018278,2,1,1,0.0,0.0,0.0,0.0,1.0,templ,templ,7.294441666666666,"5,7",56010.0,0.0988144981204791
43311,3.563818351595278,-30.34873405359645,3.290511,3.2845771400171166,3.28922310242733,3.2938690685998826,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,7.294441666666666,"5,7",55788.0,0.0022491446978259
43388,3.566053322346358,-30.34854295118942,3.801391,3.795487245812157,3.8007365093562058,3.8059365275254873,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,7.294441666666666,"5,7",55908.0,0.006245212713252
43497,3.574647123264998,-30.34853652628033,1.026637,1.0261687240907822,1.0283658646537222,1.0305629315917373,2,1,1,0.0,1.0,0.0,0.0,0.0,manual/templ,manual/templ,4.376664999999999,6,56018.0,0.0039448154220787
43514,3.583505989235473,-30.34836066302626,3.973908,3.9658062193777206,3.9711908687220663,3.97657551806465,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,56038.0,0.0034819483460778
43709,3.575939430037462,-30.34802820207057,6.726886,6.718734801994929,6.727104576899744,6.735474351804558,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,8.753329999999998,"4,5",56223.0,0.0129815115158511
43842,3.564845462577069,-30.3476294183227,4.312199,4.3079880484359165,4.313743741085362,4.319499433734806,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.423583333333333,3,56364.0,0.0053279235631008
44387,3.563346090589764,-30.34651683482088,2.580053,2.574728535382739,2.579466353620921,2.584256961204921,2,1,0,0.0,0.0,0.0,1.0,0.0,templ,templ,4.376664999999999,6,56896.0,0.0051321763586655
44394,3.573319873590545,-30.34652003820094,1.379232,1.3363499814129656,1.3435437906982697,1.379006693176016,2,1,0,0.0,0.0,0.0,1.0,0.0,templ,templ,2.9177766666666662,7,56904.0,0.0008953709018494
44472,3.583433825682449,-30.34651255690972,2.443905,2.323989964602754,2.3275943179901906,2.331198687133196,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,7.294441666666666,"5,7",56988.0,0.0115950295058727
44493,3.593160882975037,-30.34647500036664,5.681066,5.670593161087615,5.679598286877197,5.687269137578833,3,1,0,1.0,0.0,0.0,0.0,0.0,manual/spl+lines,manual/spl+lines,4.376664999999999,4,57009.0,0.0049588525148964
44644,3.582911844334689,-30.34600599328564,3.657494,3.52656957435812,3.658067345525111,3.70515797397852,2,1,1,0.0,0.0,0.0,1.0,0.0,templ,templ,8.753329999999998,"4,6",57156.0,0.0051363026195775
44755,3.581993206619945,-30.34624275687531,3.696915,3.6901195139590897,3.695205223679078,3.7002909333990655,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,11.671106666666663,"5,6,7",57248.0,0.0010005504038251
44984,3.567898263107428,-30.34518142340613,4.466321,4.461763182659188,4.467685620674605,4.473608058690023,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,11.671106666666663,"5,6,7",57501.0,0.0026007641159439
45092,3.566919926483153,-30.34727124202078,3.459809,3.4579403964495024,3.4627743438015632,3.467608291153624,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,7.294441666666666,"5,7",57618.0,0.011940477034919
45097,3.567461400372616,-30.34583301897544,3.458917,3.450873562169385,3.4557009759551867,3.4605272616409533,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,7.294441666666666,"5,7",57622.0,0.0123663738820426
45099,3.565937712912368,-30.34570400635107,1.034149,1.033897279075778,1.036611375637294,1.0394355177969172,2,1,1,0.0,0.0,0.0,1.0,0.0,templ,templ,2.423583333333333,3,57624.0,0.0230293082898421
45209,3.555937584577315,-30.34475130672644,3.000846,2.995670759418721,3.000003446796637,3.0043361341745536,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.423583333333333,3,57703.0,0.0026246813516096
45570,3.578343677815771,-30.34696412478411,3.692221,3.690119513959088,3.6952052236790767,3.700290933399066,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,58018.0,0.0150806788706944
45576,3.57835068456424,-30.34561589362534,4.305297,4.299636160140222,4.305513760859882,4.311260548067029,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,58022.0,0.0082879797464797
45889,3.56712988564632,-30.34342503257744,1.853019,1.8539676482844352,1.877193785558287,1.8861088889744888,2,1,0,0.0,0.0,0.0,1.0,0.0,templ,templ,7.294441666666666,"5,7",58404.0,0.0023659633111194
45924,3.584760065466972,-30.34362752753509,4.466714,4.461763182659188,4.467685620674605,4.473608058690023,3,1,1,1.0,0.0,0.0,0.0,0.0,manual/spl+lines,manual/spl+lines,16.047771666666662,"4,5,6,7",58453.0,0.0072745376676371
46151,3.586117577214089,-30.34363139039135,2.391179,2.386223399518397,2.391291407746168,2.3968265282269083,2,1,1,0.0,0.0,0.0,1.0,0.0,templ,templ,11.671106666666663,"4,5,7",58685.0,0.0084015579817457
46310,3.577179511301788,-30.34261363630498,1.602253,1.599301757289996,1.6021202985883876,1.604938858856197,2,1,1,0.0,0.0,0.0,1.0,0.0,templ,templ,2.423583333333333,3,58856.0,0.0005182132446544
46491,3.555492450783238,-30.34201140693182,3.747441,3.7424992514261537,3.747641760193044,3.752784267644098,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.423583333333333,3,59038.0,0.0034941274323273
46523,3.56869977346322,-30.34189065598298,4.003842,3.997421427231924,4.002840358381057,4.008259289530191,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,7.294441666666666,"6,7",59066.0,0.0030093999693059
46702,3.558483375931619,-30.34165190511789,4.292051,4.291171436108553,4.296908893741061,4.3026463513735695,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.423583333333333,3,59260.0,0.0061914174585338
46730,3.574246586708567,-30.34152384509764,0.3372,0.336369214479503,0.3389587563520903,0.3435126929244726,2,1,1,0.0,0.0,0.0,0.0,1.0,templ,templ,7.294441666666666,"5,7",59286.0,0.0067347720075807
46758,3.563005571771961,-30.34147920917394,3.456688,3.450873036235908,3.4556993201281303,3.460525604020353,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.423583333333333,3,59317.0,0.0016953658913272
46937,3.5793404698907,-30.34199404219214,4.466322,4.461763182659188,4.467685620674605,4.473608058690023,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,11.671106666666663,"5,6,7",59513.0,0.0028817325669133
46972,3.572018481938384,-30.3424956433513,4.471791,4.470435694208931,4.476367536222724,4.482299378236516,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,14.094689999999998,"3,5,6,7",59554.0,0.0046468583051332
46973,3.572150877670315,-30.34152605386452,3.024923,3.021109521222664,3.025469793006007,3.029830064789349,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,11.671106666666663,"5,6,7",59555.0,0.0015815129864035
46974,3.569901417488298,-30.34222465408249,2.552693,2.5436215187471998,2.548788991937977,2.554273995365787,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.423583333333333,3,59556.0,0.0022055669227963
47025,3.550250119730208,-30.34080118902273,4.531759,4.522760750917837,4.528749408067296,4.534737988680351,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,59614.0,0.0023130325019999
47040,3.580625483924651,-30.34125754520926,4.457583,4.453104420006385,4.4590174689319815,4.464930517857579,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,6,59626.0,0.0014026824320106
47271,3.567194328660442,-30.34153590273758,1.837998,1.8345008989384253,1.8367838439233228,1.8389463502418844,3,1,1,1.0,0.0,0.0,0.0,0.0,manual/spl+lines,manual/spl+lines,4.376664999999999,6,59890.0,0.0118195544323258
47378,3.560137076815277,-30.33982951405244,1.25806,1.2569487292203896,1.2594106570834018,1.2618961703481808,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.423583333333333,3,60021.0,0.006219683885995
47584,3.589420483308963,-30.33974463176702,4.473979,4.470435694208931,4.476367536222724,4.482299378236516,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,7.294441666666666,"5,7",60273.0,0.0070594175733806
47653,3.571397582351806,-30.33927267895291,4.416262,4.410016078520124,4.415882404799003,4.421748731077883,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,6.800248333333332,"3,6",60340.0,0.0072591963913334
47875,3.585372873298383,-30.34093460413817,1.86654,1.8589055159393104,1.8620055571062075,1.8651055982731048,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,16.047771666666662,"4,5,6,7",60579.0,0.0075218657618308
48006,3.521258000683432,-30.34757078985189,1.577391,1.5787629703497164,1.5815592403219956,1.5843555979655757,2,1,1,0.0,0.0,0.0,1.0,0.0,manual/templ,manual/templ,4.376664999999999,4,60833.0,0.0103756269240888
48070,3.577271729714065,-30.33835156994644,3.255778,3.195710464959254,3.2561370626370394,3.2658824705834526,2,1,0,0.0,0.0,0.0,1.0,0.0,templ,templ,7.294441666666666,"5,7",60721.0,0.0011746058535891
48208,3.563801399667385,-30.33881163844836,1.611451,1.6075629900369954,1.6103904890814111,1.613217988125948,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,2.423583333333333,3,60948.0,0.0073911522107513
48252,3.573862355910408,-30.34051954983556,1.86732,1.8637616283237493,1.8678154319719704,1.8923214899332168,2,1,1,0.0,0.0,0.0,1.0,0.0,templ,templ,14.094689999999998,"3,5,6,7",60982.0,0.005241402528011
48262,3.556128850824283,-30.33786481981946,3.051981,3.047458447365303,3.0528228244119684,3.057212759175336,3,1,1,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,60992.0,0.0111050179653035
48445,3.549028393647545,-30.3375016415643,1.767039,1.7668734260207146,1.797819453307491,1.837698648440846,2,1,0,0.0,0.0,0.0,1.0,0.0,templ,templ,4.376664999999999,4,61195.0,0.0047315822066834
48463,3.550858551727083,-30.33746633233278,1.010746,1.0100149108956893,1.0121945682638736,1.01447045581542,3,1,0,1.0,0.0,0.0,0.0,0.0,spl+lines,templ,4.376664999999999,4,61218.0,0.0027049695582174
