SOURCE_ID,ra,dec,parallax,parallax_error,phot_g_mean_mag,bp_rp,dist_pc
1874687945496748416,336.5610976247448,21.53668863558532,14.513559245085816,0.02178116,9.640073,1.0198288,68.90108643326705
1937933297438953472,350.5720394938426,45.31330685349161,10.391818254730328,0.012533678,9.306932,0.8489466,96.22955054518998
1942451431236802816,349.8743477179407,48.62555673931306,11.382849276383993,0.059971016,5.163304,1.1772213,87.85146633494487
1960390203963541760,328.49813490216366,41.77741863061705,39.31167105441646,0.011861757,9.6736555,1.7959766,25.437738289368784
1960891993584173440,329.41209596516825,43.217616122801395,12.39390165808025,0.02454119,7.761672,0.7094846,80.68484223836376
1961678247474447488,331.32752145998086,43.403256494477304,13.827975897752651,0.011955871,9.550775,1.0143051,72.31716394317131
1963019544282480384,333.455634821105,45.44063009819226,12.899708075341715,0.04418583,5.5271115,0.013403416,77.52113413415441
1968539436250157440,318.3477438769331,40.86166847461008,19.234872674004126,0.012839877,9.351323,1.0833626,51.9889066565799
1971292377159777152,322.0303169303964,45.57752523447802,12.268311949322817,0.09476376,8.46144,0.7923012,81.51080638727953
1985341558773857152,341.21555455590953,48.27837007989121,11.217756694069768,0.047058076,9.193812,0.861269,89.14438307693435
1987602326481306496,335.1321558117271,48.2878388493198,14.437085879978728,0.021940168,9.155817,0.92616653,69.26605606653588
1994782790245900544,359.10369924504516,56.03303801838464,10.67631887181214,0.020475727,8.161149,0.6707511,93.66524286195899
1995681125599758592,349.17709948419514,53.2124234941761,48.51966055563636,0.04633374,5.4463863,0.7037349,20.610201896472944
1996880898947453440,349.134248999729,55.19089697141058,10.906957090622823,0.021855716,7.987734,0.52492905,91.68460017686718
1999563943535301760,359.049351089661,59.76886320940299,20.197897089732237,0.01733021,7.519457,0.80592823,49.51010471819653
2007431640735691776,341.26459930593774,58.1464476843749,28.344468847480396,0.01885738,6.3462987,0.5881438,35.280251867866355
2010544083268614912,350.64346140393934,59.09964275354785,11.188757726831332,0.36682793,9.539782,0.8446932,89.37542705048821
2011344905690057856,355.48235281306455,59.88525830585877,19.823104554173966,0.010841334,9.015841,1.0686169,50.446185019462014
2012946546232262272,357.13305044557853,62.28873670297195,13.58492238980318,0.010983586,9.588672,0.9142523,73.61102046122828
2017508321196624384,358.73742917407,65.40198041082256,14.262499719015523,0.08423932,9.817118,1.0440702,70.11393652591957
2064885727478894208,309.35554028109823,41.39323009822264,13.97730307307233,0.018510276,7.690674,0.5976453,71.54456011807659
2065938200628702976,314.07806733769496,42.76863932337387,11.722748996181313,0.016466783,6.3711853,1.2556305,85.30422346548153
2067537199773082752,305.53266109712774,40.45445578036331,12.65393154776151,0.014329327,8.464664,0.6926594,79.02682231412108
2078286437764379648,294.7121673775051,43.87229668500367,22.179609776612995,0.013343414,8.921573,1.0092888,45.08645598690546
2081646717102492416,303.67361216255466,45.682703361044,11.561855468582275,0.012373227,9.737405,0.9367113,86.4913077937499
2084031759677309184,306.4853769449585,49.47561219672913,15.22469146249194,0.01141868,8.911059,0.82757187,65.68277606568472
2118829756505654144,277.3658411359888,47.03495081379491,20.20204833316713,0.32428223,9.98964,1.4713793,49.49993107175322
