phase,rv_keplerian_m_s,rv_circular_m_s
0.24707846410684475,3.7628817030326878,3.7628817030326878
0.24874791318864775,1.6127375227430643,1.6127375227430643
0.25041736227045075,-0.5375841033776259,-0.5375841033776259
0.25208681135225375,-2.6878465803456195,-2.6878465803456195
0.25375626043405675,-4.837813319685201,-4.837813319685201
0.2554257095158598,-6.987247765460035,-6.987247765460035
0.2570951585976628,-9.135913420300696,-9.135913420300696
0.2587646076794658,-11.283573871426213,-11.283573871426213
0.2604340567612688,-13.429992816655837,-13.429992816655837
0.2621035058430718,-15.57493409040888,-15.57493409040888
0.2637729549248748,-17.718161689689477,-17.718161689689477
0.2654424040066778,-19.859439800053458,-19.859439800053458
0.2671118530884808,-21.998532821554477,-21.998532821554477
0.2687813021702838,-24.13520539466652,-24.13520539466652
0.27045075125208684,-26.269222426180036,-26.269222426180036
0.27212020033388984,-28.400349115068536,-28.400349115068536
0.27378964941569284,-30.528350978323452,-30.528350978323452
0.27545909849749584,-32.652993876753634,-32.652993876753634
0.27712854757929883,-34.77404404074714,-34.77404404074714
0.27879799666110183,-36.89126809599242,-36.89126809599242
0.28046744574290483,-39.00443308915595,-39.00443308915595
0.28213689482470783,-41.11330651351355,-41.11330651351355
0.2838063439065109,-43.21765633453261,-43.21765633453261
0.2854757929883139,-45.31725101540208,-45.31725101540208
0.2871452420701169,-47.411859542508346,-47.411859542508296
0.2888146911519199,-49.501251450852855,-49.50125145085281
0.2904841402337229,-51.58519684940968,-51.58519684940968
0.2921535893155259,-53.663466446420045,-53.663466446420045
0.2938230383973289,-55.73583157462058,-55.73583157462058
0.29549248747913187,-57.80206421640318,-57.80206421640318
0.2971619365609349,-59.861937028903284,-59.861937028903284
0.2988313856427379,-61.91522336901363,-61.91522336901363
0.3005008347245409,-63.961697318321725,-63.961697318321725
0.3021702838063439,-66.00113370796679,-66.00113370796682
0.3038397328881469,-68.03330814341474,-68.0333081434148
0.3055091819699499,-70.05799702914774,-70.05799702914774
0.3071786310517529,-72.07497759326584,-72.07497759326584
0.3088480801335559,-74.08402791199823,-74.08402791199823
0.31051752921535897,-76.08492693412092,-76.08492693412092
0.31218697829716197,-78.07745450527833,-78.07745450527827
0.31385642737896496,-80.06139139220657,-80.06139139220657
0.31552587646076796,-82.03651930685538,-82.03651930685538
0.31719532554257096,-84.00262093040541,-84.00262093040541
0.31886477462437396,-85.95947993717961,-85.95947993717961
0.32053422370617696,-87.90688101844489,-87.90688101844489
0.32220367278797996,-89.84460990610224,-89.84460990610224
0.32387312186978295,-91.77245339626197,-91.77245339626197
0.325542570951586,-93.69019937270215,-93.69019937270215
0.327212020033389,-95.5976368302073,-95.5976368302073
0.328881469115192,-97.49455589778469,-97.49455589778469
0.330550918196995,-99.38074786175609,-99.38074786175609
0.332220367278798,-101.256005188722,-101.256005188722
0.333889816360601,-103.12012154839607,-103.12012154839607
0.335559265442404,-104.97289183630723,-104.97289183630723
0.337228714524207,-106.81411219636671,-106.81411219636671
0.33889816360601005,-108.64358004329812,-108.64358004329812
0.34056761268781305,-110.461094084927,-110.461094084927
0.34223706176961605,-112.26645434432908,-112.26645434432908
0.34390651085141904,-114.05946218183294,-114.05946218183294
0.34557595993322204,-115.83992031687599,-115.83992031687599
0.34724540901502504,-117.60763284971071,-117.60763284971071
0.34891485809682804,-119.36240528295919,-119.36240528295919
0.35058430717863104,-121.10404454301309,-121.10404454301309
0.3522537562604341,-122.83235900127737,-122.83235900127737
0.3539232053422371,-124.54715849525412,-124.54715849525412
0.3555926544240401,-126.24825434946654,-126.24825434946654
0.3572621035058431,-127.93545939621784,-127.93545939621784
0.3589315525876461,-129.60858799618507,-129.60858799618507
0.3606010016694491,-131.26745605884483,-131.26745605884483
0.3622704507512521,-132.91188106272793,-132.91188106272793
0.3639398998330551,-134.54168207550202,-134.54168207550202
0.36560934891485813,-136.15667977387918,-136.15667977387918
0.36727879799666113,-137.75669646334626,-137.75669646334626
0.36894824707846413,-139.34155609771656,-139.34155609771656
0.37061769616026713,-140.91108429849942,-140.91108429849942
0.3722871452420701,-142.46510837408698,-142.46510837408698
0.3739565943238731,-144.00345733875477,-144.00345733875477
0.3756260434056761,-145.52596193147517,-145.52596193147517
0.3772954924874791,-147.03245463454053,-147.03245463454053
0.3789649415692821,-148.52276969199497,-148.52276969199497
0.3806343906510852,-149.9967431278721,-149.9967431278721
0.3823038397328882,-151.45421276423673,-151.45421276423673
0.38397328881469117,-152.89501823902916,-152.89501823902916
0.38564273789649417,-154.3190010237095,-154.3190010237095
0.38731218697829717,-155.72600444069985,-155.72600444069985
0.38898163606010017,-157.11587368062365,-157.11587368062365
0.39065108514190316,-158.48845581933855,-158.48845581933855
0.39232053422370616,-159.8435998347626,-159.8435998347626
0.3939899833055092,-161.18115662349098,-161.18115662349098
0.3956594323873122,-162.50097901720088,-162.50097901720088
0.3973288814691152,-163.80292179884484,-163.80292179884484
0.3989983305509182,-165.08684171862828,-165.08684171862828
