SOURCE_ID,ra,dec,parallax,parallax_error,pmra,pmdec,radial_velocity,radial_velocity_error,phot_g_mean_mag,bp_rp,ruwe
5493416725255263104,113.2926011335187,-51.71932644268554,11.277004506730728,0.015010427,-65.5738179302452,-22.614989833043722,7.878825,0.14686954,8.581815,0.63702583,1.0174118
6066182332522370944,206.5321139682897,-52.51407548178299,7.007729130160709,0.025536876,-35.99522563372525,1.1207840106155678,-14.094707,0.26495424,7.5571556,0.30578947,0.9060735
6164168163079119744,206.7073796079131,-35.44576842762975,8.699982689826454,0.014450038,-104.95918509474723,-59.08979425476457,-0.7099411,0.2738506,9.745616,0.837842,0.91145426
5602335519648320256,117.42567480001995,-25.36957035053749,6.807016339908528,0.01399586,0.20700748260742863,11.947454037975024,40.52532,0.2024615,9.827588,0.6817312,1.1831515
2335983719603153152,3.265692103062227,-24.954826127347044,6.765355957992641,0.01763215,78.7473058250488,-29.04579911059185,-40.027836,0.24973431,9.969468,0.7343807,0.9846558
1097212896856422656,125.09123273115891,68.30674572907687,8.598270378333268,0.015551906,75.48341060702123,39.261650289494156,-64.4224,0.17450035,9.160655,0.6677437,1.1971884
2449170470223957376,358.1518588923951,-2.368574651370366,7.119837185372901,0.02328596,183.80182495338934,-22.923160794618624,-53.237682,0.1660669,8.858587,1.1151295,0.9623797
2625003442024159104,339.06345553685634,-4.017835871592336,10.585992392098634,0.017817065,-29.001194155544688,40.69638192856281,26.193935,0.20027372,8.807108,0.6706009,0.82739055
6587157673627720448,330.2463552315867,-36.55648512361852,6.7553383383097865,0.025035482,21.474362601695184,-38.08595428580801,22.01703,0.12565942,6.431498,1.2198782,0.8531991
1290993918511824256,230.12085846267476,35.17628645482595,7.3427732830416765,0.012990554,19.18458609334374,5.6220999941379315,-27.23793,0.17147191,9.528949,0.6998539,0.9864413
2588080982570163328,27.504876523770307,14.535668066423321,13.483365338615013,0.018069418,188.67086480124857,-24.005906564619444,23.017311,0.24810684,9.61071,0.9086075,0.9145291
2192101146967334016,322.26197309572194,61.43313802442087,13.558002451342476,0.016097872,-41.5837850164696,4.196308792963591,-16.728691,0.1262069,6.97754,0.6517687,0.915001
6284911371784028800,219.28383084809374,-18.33222714816456,7.030231683834559,0.021912897,-72.90614508163277,-28.177696327036774,-22.305859,0.17637464,9.334804,0.6850138,1.1454413
2305597994216230400,305.3403332163302,88.25943753330267,7.9447159529190285,0.014629127,-10.346508885074611,-28.422615997185634,-21.969738,0.23410548,9.245131,0.63745975,0.926265
2279558908873811456,339.6661581037981,75.23874300364866,9.271969324514076,0.011489133,-15.319634025873132,-28.777900576661338,-9.767664,0.260843,9.218845,0.67923164,0.9356298
3987487602277826816,160.33920281221643,20.3538553606562,9.621978570912725,0.020337382,-110.09626489193052,-25.73131475380301,29.264647,0.17497495,8.677899,0.7764025,0.88212866
1479485670764815488,216.74652646616417,33.38522546185243,9.645767893169705,0.015180062,-60.32593069558846,43.31458054257239,-37.73402,0.13658097,8.960656,0.81552124,0.9881352
2037374469093979136,286.90454989093007,27.94646792497639,15.135451841518472,0.01277461,38.65948118173891,5.891574505696207,-9.387593,0.1583858,8.643432,0.7558718,0.92384106
3776113020188071424,156.74489721484088,-5.675117473920481,8.009517467667918,0.026623508,-82.96271759602985,1.1405064447517446,8.252541,0.24321666,8.95439,0.59551525,1.355445
2717179865467580032,337.8187827524015,9.747415901448747,7.680875569047715,0.014232697,22.385348242439722,-212.16941255173174,-57.507214,0.43545678,9.852756,0.7749815,0.84308267
6772730050716063360,290.99693553930064,-21.752949112333003,6.99082687796957,0.0144055905,12.66719693428447,-7.4138417213350385,-12.360987,0.14234795,8.379685,0.7213974,0.8663904
1452083298377571072,208.29222105253172,28.64826005195218,13.599338841126595,0.034839764,-122.34368000475058,28.79272439015815,-14.74425,0.14808099,5.8875537,0.26018953,1.0028933
5845057040827445120,195.7746732375559,-68.79509086417254,8.793118161861349,0.015533091,5.811212400770319,10.76725995753589,24.253614,0.1954454,8.426449,0.71013975,0.84213275
4529348819609612800,276.43836834685334,22.498149225825337,6.946348930767818,0.011802232,-31.91181134977003,-51.46039765815741,-23.720171,0.19232765,9.695265,0.7909212,0.9368773
1706381921062845952,259.63922662683245,78.92788750803031,7.1995283819762115,0.010092952,-11.836857341840112,79.78889069058162,-31.194935,0.13439687,9.036728,0.88709736,0.94267035
6380237006984583936,355.36861945258585,-72.4414177943721,8.471813362203141,0.015181827,31.846490675144782,-36.176352097983255,-1.2398082,0.16341276,9.928597,0.7985325,1.0171882
5163536127088403584,53.99038826862905,-11.193433280952425,9.870633982134605,0.06003573,24.307302188535427,79.15755536194055,35.271797,0.11999254,5.323981,1.0993423,1.0865738
4577758701664181376,269.06690686268297,23.717178838098913,8.182123726326237,0.017732194,33.005521676545165,-15.181300035955461,6.9591823,0.36318672,8.4961405,0.5118847,1.0340986
1710922801006156544,260.83375628044223,82.33004018294658,15.733898052823761,0.011517973,-7.619994591223362,38.28690846716935,-9.998563,0.18991101,9.510497,0.9699278,0.8805616
1852827313581077888,318.4077928356461,30.944086744291113,7.215779856056707,0.017194383,4.74608708471067,-7.9885101172247985,-9.585702,0.19715135,8.764723,0.53687,1.0117172
4224457131435955968,309.15513429554704,-4.247140907322565,9.24870655925668,0.016210146,49.52154779166311,-13.280117832134811,-14.136803,0.15588012,9.380236,0.73710823,0.8213317
1842672778238212992,313.4823331610956,24.452128374295143,7.819091221194327,0.014389292,44.70654770876771,18.20736786317036,-35.161438,0.17906018,8.884654,0.6122513,0.88076806
4117996329666349696,264.533864221889,-21.57626460486404,6.91006639234935,0.027030883,-25.955627835893385,10.537470851814277,2.117627,0.20627147,9.048566,0.7959728,0.7769274
4906432070421717376,5.627337666271624,-59.0226257384715,7.6827980662045485,0.012736055,73.69491795694495,-45.109052362746375,9.50541,0.14186163,9.256383,0.788805,0.973148
6421992747759195008,291.07074459529207,-67.88100693664825,7.3186675991082835,0.013493686,-1.2747188852667781,25.680328452309,8.258655,0.1835919,9.9665985,0.71243286,0.90822494
636915032630172544,138.17702297853285,20.673041657418196,12.674864231198827,0.026526041,-29.867868173913163,-82.3133324803382,1.0926241,0.1317892,8.296065,0.7541418,0.98066795
6386468454774591744,354.5319459846447,-70.90324263477127,10.908078413209509,0.015344121,-85.0695731164866,25.548776646201734,25.60711,0.120857485,7.200943,1.1717758,1.0297213
