time,flux,error,quality
283.43615192954894,526039.75,20.14968490600586,0
283.45658491988434,525997.5,20.15326690673828,0
283.47701781021897,525967.0625,20.152374267578125,0
283.49745080043795,526008.25,20.156030654907227,0
283.5178838906504,525999.0,20.15801429748535,8192
283.5383167807522,525960.8125,20.156211853027344,0
283.55874977073836,526028.1875,20.155439376831055,0
283.5791828606016,525951.1875,20.155231475830078,8192
283.5996158504713,525974.8125,20.155441284179688,0
283.62004874022387,525982.8125,20.15462875366211,0
283.6404817298535,526007.6875,20.15591812133789,0
283.66091481949115,525982.0625,20.151472091674805,0
283.6813477090036,525992.3125,20.155879974365234,0
283.7017806984077,525982.8125,20.151737213134766,0
283.7222137878125,526040.6875,20.156890869140625,0
283.7426466770994,526011.5,20.156192779541016,0
283.76307966626337,525963.5,20.155542373657227,8192
283.78351275543537,525992.375,20.15761947631836,0
283.80394564448216,525940.25,20.15582847595215,0
283.82437863342057,525967.9375,20.15471839904785,0
283.844811622359,525975.0625,20.156362533569336,0
283.86524461118097,525976.3125,20.15488052368164,0
283.8856775998793,525987.0,20.157344818115234,0
283.90611058858485,526003.4375,20.155519485473633,0
283.9265436770511,525980.6875,20.15615463256836,0
283.9469765656395,525981.875,20.15291976928711,0
283.9674095539958,525929.625,20.156421661376953,0
283.9878424423514,525909.375,20.15554428100586,0
284.0082755305848,525872.875,20.153528213500977,0
284.0287085188247,525909.625,20.15152931213379,8192
284.04914150694094,525958.75,20.156463623046875,0
284.06957449494803,525954.125,20.15831756591797,0
284.0900074829551,525932.5,20.156747817993164,393216
284.1104404708458,525986.5,20.155914306640625,393216
284.130873358612,525946.125,20.160524368286133,0
284.1513064462706,525993.6875,20.154943466186523,0
284.1717394339212,525972.5,20.1575927734375,0
284.19217232146184,526022.0625,20.159645080566406,0
284.212605409004,525980.125,20.151893615722656,8192
284.23303839642904,526023.875,20.156129837036133,0
284.2534712837296,526003.4375,20.158876419067383,0
284.27390437103895,526036.375,20.159420013427734,0
284.29433735810744,526019.0,20.157615661621094,0
284.31477024529886,526018.375,20.15642738342285,0
284.3556363192183,525974.75,20.156211853027344,0
284.37606920616963,526004.0625,20.16023826599121,0
284.39650219289615,525963.0,20.15692710876465,0
284.41693527961615,525991.375,20.159456253051758,0
284.4373681662255,526004.3125,20.159038543701172,0
284.4578011528356,525970.125,20.155609130859375,0
284.4782341393293,525921.9375,20.155929565429688,0
284.4986671256993,525970.3125,20.158348083496094,0
284.51910011207656,525994.625,20.158021926879883,0
284.53953299833665,525966.4375,20.151647567749023,0
284.5599660844746,526044.1875,20.153640747070312,0
284.580399070619,526002.875,20.15496253967285,0
284.6008319566463,525996.9375,20.160533905029297,0
284.6212650426678,526020.625,20.155311584472656,0
284.641698028463,525998.8125,20.15222930908203,0
284.6621310142582,526037.6875,20.158233642578125,0
284.68256390004535,525991.875,20.153884887695312,0
284.7029969857249,525952.125,20.155168533325195,0
284.72342997128726,525959.4375,20.159000396728516,0
284.7438628567252,525944.3125,20.153457641601562,0
284.7642959421719,526021.875,20.159297943115234,0
284.7847289275014,525994.625,20.152124404907227,0
284.8051618128229,525932.9375,20.155458450317383,0
284.82559479803604,525937.25,20.151411056518555,0
284.8460278831335,525916.0625,20.156558990478516,0
284.86646076822217,525970.875,20.155071258544922,8192
284.88689375320246,526006.875,20.156635284423828,0
284.9073268380671,525999.4375,20.157981872558594,0
284.9277598229237,526002.75,20.154069900512695,0
284.9481927076704,526056.6875,20.154598236083984,0
284.9686257923022,525995.9375,20.155529022216797,0
284.98905877692596,526052.875,20.1575927734375,0
285.0094916614398,526057.1875,20.150510787963867,0
285.02992464595445,526052.8125,20.155166625976562,0
285.05035773034615,525999.0625,20.15056800842285,0
285.0707906146272,526045.0625,20.15719985961914,0
285.091223598909,526019.9375,20.155628204345703,0
285.11165668306785,526055.625,20.156946182250977,0
285.13208956711605,526041.875,20.15827178955078,0
285.152522551165,526047.3125,20.160995483398438,128
285.1729555350903,526021.9375,20.15340232849121,0
285.19338851890643,526029.3125,20.154767990112305,0
285.21382150272257,526045.9375,20.159334182739258,0
285.234254486415,526021.5625,20.159069061279297,0
285.2546875701155,525990.0625,20.152883529663086,0
285.2751204535816,526022.75,20.156652450561523,8192
285.29555343715765,526025.75,20.156734466552734,0
285.3364194038586,526030.3125,20.15513038635254,0
285.3568523872018,526033.6875,20.158126831054688,0
285.3772852704351,526056.9375,20.151968002319336,0
285.3977183535535,526032.125,20.15833854675293,0
285.41815133654745,526065.8125,20.159908294677734,0
285.4385843195487,526019.625,20.15786361694336,8192
285.4590173024335,525999.3125,20.15252113342285,0
285.47945028531103,526059.25,20.15774154663086,0
285.49988326807943,526043.625,20.156665802001953,0
285.52031615073065,526056.5625,20.15607452392578,0
285.5407492333761,526040.1875,20.1541690826416,0
285.5611821159109,526042.0625,20.155160903930664,0
285.5816150984465,526070.8125,20.15355110168457,0
285.60204818085913,526089.125,20.15628433227539,0
285.6224810631611,526047.625,20.157791137695312,0
285.6429140453474,526025.125,20.14667320251465,128
285.66334702752647,525975.8125,20.151514053344727,0
285.6837800097128,526003.25,20.150304794311523,0
285.7042129917827,525985.0625,20.150915145874023,0
285.7246459737289,526067.25,20.152502059936523,0
285.745078955566,526070.5,20.15316390991211,0
285.76551193740306,526016.5625,20.148616790771484,0
285.78594491923286,526082.125,20.159221649169922,0
285.80637800083787,526025.5,20.15031623840332,0
285.82681088255777,526019.0625,20.153764724731445,0
285.8472438640383,526067.5,20.151391983032227,128
285.8676767455254,526061.0625,20.15930938720703,0
285.88810982689756,526068.6875,20.15073013305664,0
285.9085428082617,526048.0625,20.15069580078125,0
285.92897568951594,526094.25,20.15676498413086,0
285.9494087706553,526090.125,20.155649185180664,0
285.9698417517866,526070.4375,20.154056549072266,128
285.99027473280876,526059.125,20.160682678222656,0
286.01070761383016,526046.0625,20.15399932861328,0
286.0311406947294,526077.25,20.155576705932617,0
286.05157367551874,526058.375,20.154998779296875,0
286.0720065563073,526034.8125,20.15845489501953,0
286.11287261764664,526048.0,20.154024124145508,0
286.1333054982024,526041.0,20.159828186035156,0
286.15373857863597,526093.75,20.158954620361328,0
286.17417155907606,526066.1875,20.160682678222656,0
286.194604439399,526094.4375,20.15435791015625,8192
286.21503741972265,526076.1875,20.157638549804688,128
286.2354704999234,526077.25,20.159517288208008,0
286.25590348001424,526048.5625,20.158790588378906,0
286.27633636009705,526045.6875,20.159406661987305,0
286.29676944007224,526061.9375,20.161911010742188,0
286.31720242004667,526048.6875,20.153200149536133,0
286.3376352999039,526053.0625,20.160287857055664,0
286.35806827963825,526018.8125,20.157896041870117,0
286.3785013593806,526019.125,20.157808303833008,0
286.39893423899775,526035.4375,20.157066345214844,0
286.4193672185065,526073.8125,20.15818214416504,0
286.43980029801605,526097.8125,20.15860939025879,0
286.46023317752406,526075.75,20.158140182495117,0
286.48066615690914,526012.8125,20.15450096130371,0
286.50109923618584,526015.6875,20.156131744384766,0
286.52153211545374,526010.6875,20.148475646972656,0
286.54196509449685,526037.5,20.1544132232666,0
286.56239807365637,526058.8125,20.16010856628418,0
286.5828310526995,526072.4375,20.15665626525879,0
286.6032640316189,526069.75,20.158573150634766,0
286.6236970105456,526062.625,20.155027389526367,0
286.6441299893486,526066.125,20.159286499023438,8192
286.66456296804245,526035.8125,20.15751075744629,0
286.68499584673555,526059.1875,20.15876007080078,8192
286.7054288254294,526059.5,20.154850006103516,0
286.7258619038839,526080.125,20.15415382385254,0
286.7462947823442,526046.875,20.15880012512207,8192
286.7667277608052,526060.5,20.157920837402344,0
286.7871608391433,526027.75,20.154184341430664,0
286.80759371737076,526085.625,20.15814971923828,0
286.82802669559896,526083.6875,20.156105041503906,393216
286.84845977370423,526072.1875,20.151891708374023,0
286.868892751816,526066.625,20.158527374267578,0
286.8893256298106,526055.75,20.15472412109375,0
286.9097586077987,526083.375,20.159130096435547,0
286.93019168567844,526099.8125,20.15680694580078,0
286.9506245634402,526062.25,20.155786514282227,0
286.9710575411955,526089.125,20.15629768371582,8192
286.99149061884236,526029.125,20.16121482849121,0
287.01192349636403,526093.6875,20.155567169189453,0
287.03235647401016,526057.4375,20.160587310791016,0
287.05278945142345,526049.25,20.161033630371094,0
287.07322242883674,526089.375,20.164220809936523,0
287.09365540612635,526052.875,20.15496826171875,0
287.1140883834232,526062.75,20.155406951904297,0
287.13452146059717,526089.8125,20.152204513549805,0
287.15495433777687,526093.0,20.160554885864258,0
287.1753873148409,526068.75,20.15964126586914,0
287.19582039178204,526073.3125,20.157258987426758,0
287.2162532687289,526043.6875,20.154041290283203,8192
287.2366862455601,526111.375,20.163501739501953,0
287.2571191223906,526048.375,20.157047271728516,0
287.27755219909886,526090.1875,20.16423988342285,0
287.29798517581366,526065.9375,20.1566162109375,0
287.31841815241205,526012.625,20.160137176513672,0
287.33885112888674,526019.0,20.161945343017578,0
287.3592841053687,525992.0625,20.15351676940918,0
287.3797170818434,525973.6875,20.159223556518555,0
287.4001499580918,526120.6875,20.154956817626953,0
287.4205830344581,526091.375,20.1640625,0
287.44101601059083,526064.625,20.160724639892578,0
287.4614488867155,526051.4375,20.159799575805664,0
287.481881962849,526065.25,20.159351348876953,0
287.50231493885804,526052.9375,20.162446975708008,0
287.52274781475717,526089.125,20.16118049621582,0
287.5431808906578,526108.25,20.162750244140625,0
287.5636138664413,526146.75,20.159263610839844,0
287.58404674221674,526099.5625,20.15712547302246,0
287.6044797178838,526090.5625,20.160663604736328,0
287.62491269355087,526088.375,20.163379669189453,0
287.645345769095,526092.625,20.15798568725586,0
287.6657786446449,526081.375,20.162981033325195,0
287.6862116199627,526035.1875,20.160982131958008,0
287.70664459538966,526066.0625,20.160518646240234,0
287.7270775707075,526065.5,20.160751342773438,0
287.7475104459081,526071.375,20.156612396240234,128
287.767943521103,526122.6875,20.155189514160156,0
287.788376496188,526068.5,20.160062789916992,0
287.8088093712722,526093.875,20.162641525268555,0
287.8292424462343,526099.75,20.16014862060547,0
287.84967542108643,526046.5625,20.159143447875977,0
287.8701083959386,526037.1875,20.15559196472168,0
287.8905412707827,526075.625,20.15882110595703,0
287.93140732013853,526025.9375,20.162132263183594,8192
287.9518401947498,526044.1875,20.15806770324707,0
287.9722732692535,526061.125,20.159976959228516,0
287.9927062437564,526160.0,20.159744262695312,0
288.01313911813486,526106.9375,20.15448570251465,0
288.0335721924057,526101.9375,20.160432815551758,0
288.0540051667922,526072.3125,20.158645629882812,0
288.0744380409378,526077.125,20.15807342529297,0
288.0948710150915,526098.625,20.161523818969727,8192
288.1153040892459,526065.625,20.162715911865234,0
288.1357369631587,526087.4375,20.157814025878906,0
288.15616993719595,526004.4375,20.15989112854004,0
288.17660301111755,525982.375,20.1590518951416,0
288.1970359849147,525998.625,20.15711212158203,0
288.21746885871835,526019.5625,20.158889770507812,0
288.23790183240635,526111.0625,20.15874671936035,0
288.25833490608784,526126.4375,20.160207748413086,0
288.27876777965866,526125.0625,20.157604217529297,0
288.3196338265625,526055.1875,20.15247344970703,0
288.3400667000169,526083.1875,20.159753799438477,0
288.36049967335566,526100.75,20.157236099243164,0
288.3809327465715,526091.9375,20.16058921813965,0
288.40136561979307,526080.875,20.16048812866211,0
288.4217985930154,526092.6875,20.153745651245117,0
288.44223156611406,526139.25,20.153120040893555,8192
288.46266463910433,526095.375,20.16261100769043,0
288.4830975120931,526065.6875,20.157285690307617,0
288.5035304849589,526087.125,20.161724090576172,0
288.52396355783276,526125.5625,20.158849716186523,16
