bootstrap_slope
-3.7255371219074
-3.7072819004617874
-3.7499635361947465
-3.722478407422727
-3.7361212378312665
-3.7113558087359935
-3.7301737313009333
-3.7336684333073733
-3.7415261046789476
-3.7108668204542017
-3.6907821339083187
-3.7011180972890356
-3.723127275385179
-3.702664976249402
-3.687573826522993
-3.7193486788066648
-3.7008128913048766
-3.7185558758996318
-3.6976208667888466
-3.701030726432839
-3.706103461758985
-3.712271584203
-3.7284793409446384
-3.7067313741992898
-3.707344126489667
-3.713584882925442
-3.731410838427243
-3.708759043248434
-3.714043724111549
-3.70664797211569
-3.72160877465299
-3.7084235484777475
-3.733214659615654
-3.7114662092162214
-3.7440919514796573
-3.717544420900064
-3.712568054534381
-3.712057185838915
-3.7096832036454215
-3.7194775906842326
-3.6983339936064645
-3.7227599212242573
-3.717104653790315
-3.71726790286344
-3.728740594855814
-3.724195930791896
-3.7235863467621613
-3.70156530417351
-3.6958289216786215
-3.7039871804991362
-3.7264255142663463
-3.6843536466308366
-3.7211910649927202
-3.7142914568343444
-3.7089359691550943
-3.7150549001759225
-3.703587723651131
-3.7267944117361536
-3.6917915800307006
-3.678835884785345
-3.698054946873868
-3.709876039573326
-3.7056282433437224
-3.7161940630253203
-3.70987132928114
-3.7190708756253725
-3.7071180342754753
-3.7010253973039853
-3.744730599960309
-3.712113743573201
-3.7335029111589693
-3.705424360816065
-3.7133468586566214
-3.690998373337099
-3.6938393127488713
-3.711907802546562
-3.7043950032147674
-3.7256095001361023
-3.7073939219818435
-3.713827634334666
-3.705332515337799
-3.7145128655723862
-3.7079691629413483
-3.7002165451876436
-3.679484228071531
-3.71033166381629
-3.707498780180209
-3.705553617928809
-3.7119225307171617
-3.7091988784024514
-3.7010447885935873
-3.709961833159683
-3.716351728618248
-3.7071720352656694
-3.7284447908431866
-3.706400521639978
-3.731406140829278
-3.714058286371457
-3.6847403815175244
-3.6911364592233036
-3.706501753250722
-3.7139216004152797
-3.748635282724568
-3.7098792283243673
-3.7462319901007746
-3.731321320819993
-3.6943590803871325
-3.706262400733481
-3.695143218674364
-3.7187436148826176
-3.713127823666528
-3.7276179188837597
-3.7151140579907347
-3.695275339172582
-3.683165746501074
-3.73053889392886
-3.7212160672952255
-3.731030796288375
-3.7050761734719573
-3.7007851763577584
-3.7107291828541533
-3.6939634992680315
-3.7329002315807487
-3.712584499718242
-3.6882972891666688
-3.690879955784011
-3.7174689304612194
-3.709391190185262
-3.7242803149695827
-3.700945034410216
-3.712018598342847
-3.7220318848368414
-3.742139667710141
-3.722745224860957
-3.703022260805591
-3.703538505087248
-3.703192656946917
-3.7118015591962905
-3.7148184452416473
-3.72086084469235
-3.689687784691057
-3.703134152020599
-3.7344708475793884
-3.6981585657857576
-3.7040703307254685
-3.7094325789181823
-3.6911585051488487
-3.723042604649194
-3.7347317434534
-3.699004414997732
-3.70171962149369
-3.7184101011904085
-3.7051863524736004
-3.699522878696249
-3.7086636343914696
-3.7423927998810282
-3.7242693734920955
-3.708171442523862
-3.7177530133325556
-3.7356219932079693
-3.754724394864083
-3.7265027155433836
-3.7427957757572816
-3.7274283320181105
-3.7345015141193896
-3.6829529119458755
-3.698264957343556
-3.691278885109139
-3.7095647017756916
-3.7246637161928526
-3.7315911703434543
-3.7142397816850297
-3.6862455584625353
-3.7325623868686724
-3.7169699227421384
-3.7237913486426413
-3.6940056824702534
-3.726662756479877
-3.7077545927423405
-3.732079880988857
-3.7021324722935978
-3.714702285148949
-3.6865818473330596
-3.6916846528238647
-3.6873875885277396
-3.7054570899037516
-3.705768870261094
-3.702739047677218
-3.7197313759033004
-3.7055825947858696
-3.728559604901849
-3.7012734555022195
-3.6959502610024444
-3.721443362144516
-3.694704554427716
-3.7116522851013105
-3.718520110660202
-3.7124906361211005
-3.707690181205063
-3.730752553187063
-3.6986153596895535
-3.7227881736020745
-3.681936368546338
-3.7115193220454117
-3.705470678185169
-3.7029809751244525
-3.7300041963125667
-3.703385740072475
-3.7129600705184536
-3.7125984241974805
-3.6818497379766915
-3.738253382236302
-3.719953126414901
-3.709730723585658
-3.693045785471236
-3.7272846810442695
-3.7099517263568407
-3.6737840468579868
-3.725450418843031
-3.703674159153753
-3.6922010653951105
-3.6769542101666364
-3.7086588091347723
-3.7268506815108644
-3.708531109971137
-3.7145018096194287
-3.7204943600119753
-3.7080147534388685
-3.692966682294756
-3.708474990618723
-3.6993460749353813
-3.7145658950454927
-3.6969168044002045
-3.706360163603209
-3.7177528822442185
-3.7113014831826048
-3.711446886701123
-3.7203755671328014
-3.7074798215929023
-3.7017379631855385
-3.7185838617552855
-3.7041975579520154
-3.7253769052784302
-3.707665386951571
-3.7327606361394805
-3.712506277057185
-3.7226378802081124
-3.703634631856257
-3.7218437676996676
-3.6951795524545394
-3.7202660528017413
-3.7280512037495974
-3.7015367959675554
-3.7106852193120083
-3.697997685430245
-3.7310467919906904
-3.6950768076979608
-3.7127301210773433
-3.704250440851752
-3.7075527551953806
-3.6850050830302212
-3.7104495387630467
-3.6673627283765518
-3.7150552855410774
-3.714002451591169
-3.6867257823036366
-3.716026474619495
-3.694745282998708
-3.7033308898590276
-3.722744348896094
-3.70629284848658
-3.6976302283979154
-3.687979230895282
-3.7072681411815904
-3.7218811770766633
-3.692006518568081
-3.7344086103984435
-3.7001770159548797
-3.70496228878091
-3.702004849748469
-3.714170646237092
-3.6899481275912134
-3.74643895133353
-3.7097902011530395
-3.7170778955217796
-3.7165866686948417
-3.702841531887277
-3.7234154992178565
-3.726633305809388
-3.7140327229861736
-3.7260135647811348
-3.711699278734914
-3.697095663163631
-3.7117056974698888
-3.7073397082725856
-3.7204655740164356
-3.7227439752428304
-3.707899592405033
-3.7199400642594513
-3.714642091467618
-3.6929559974496136
-3.6669655037579045
-3.7294448238726563
-3.67806653210792
-3.727722757455838
-3.737670774455974
-3.7400333609968137
-3.7200983500839526
-3.7014559073753945
-3.7258492081140058
-3.6962357415706153
-3.7331647889210786
-3.7074443464697255
-3.69237102976748
-3.7034157249456947
-3.7303084262239943
-3.704388894237234
-3.6837980274850115
-3.7233722989522144
-3.709565453047201
-3.6935493565154816
-3.7277849794539915
-3.7183869311721223
-3.733484771985044
-3.6867037718222977
-3.7119945614279306
-3.6920499989168554
-3.721047266099767
-3.7110011101453426
-3.6945305995519284
-3.7032516411729977
-3.71066566738358
-3.6980609993278146
-3.6943271892564455
-3.718232445901362
-3.701436589038075
-3.6721966321516093
-3.712727304104698
-3.7113865736194684
-3.6998973336784973
-3.6852608152698583
-3.7384427302538468
-3.7210462212170747
-3.694574321613441
-3.688225664130019
-3.720215190708917
-3.701929060017959
-3.7208031460425692
-3.6916057226974313
-3.7093319480765325
-3.68875598685805
-3.7079120225156723
-3.7268860871452953
-3.7191657884351303
-3.741663615573617
-3.7431658762446096
-3.6896805985215226
-3.7283912628756233
-3.710993311352379
-3.7346730576349865
-3.7110651869800417
-3.6983297523711802
-3.694303335341383
-3.7270624698953356
-3.6975555137185467
-3.7019065746278135
-3.6917220574575835
-3.702601279972227
-3.7383078379904457
-3.7246645046011446
-3.7214526509806616
-3.726245657605327
-3.6957682228926823
-3.6975766071929512
-3.7042174456161807
-3.7068409331087535
-3.7128948849860812
-3.7244325053822656
-3.710209085971362
-3.7020165622899537
-3.703982563815727
-3.7269886568398674
-3.68359743913609
-3.7217016038199997
-3.706379873198731
-3.71618228584172
-3.7238323101951782
-3.6800610550142325
-3.7118929701684618
-3.724246320574827
-3.698096531064155
-3.7204649023916625
-3.7209627592573407
-3.7212240138483574
-3.709232920677062
-3.7128695487375234
-3.6823999306636868
-3.722873700944121
-3.695928297562584
-3.7052497918985066
-3.740566854149637
-3.696618785172604
-3.723891044447747
-3.717590997734164
-3.705411595301942
-3.7043169752928535
-3.705352626542412
-3.726301913922441
-3.699586104974368
-3.7220324683706734
-3.6732090115074176
-3.735169844815026
-3.7096892660515084
-3.7366848489000724
-3.7199354456454907
-3.723336920367399
-3.7085492764874686
-3.7403757655290115
-3.6908704048904846
-3.692020804351187
-3.7269241590614732
-3.709238091670222
-3.717689546707306
-3.7479517723016236
-3.693466406186517
-3.7270658830781582
-3.7065358947905236
-3.7197799435619836
-3.7094807918770414
-3.7078159100757335
-3.7089493092311248
-3.703988767723832
-3.717786618906867
-3.711901691453377
-3.7011436619719267
-3.7194088941043923
-3.7198938031559448
-3.7213759809653544
-3.6946453003367576
-3.7056363655272055
-3.722695254866418
-3.6953551753192815
-3.6957299998855055
-3.6961271940947076
-3.728435047305965
-3.7389544067703495
-3.697577086286355
-3.7090123841457783
-3.7138860572904573
-3.7068752159887697
-3.7327269651442703
-3.6966910812717053
-3.707041991961461
-3.7068586605141256
-3.7042900730998554
-3.701931675253695
-3.728549404858808
-3.6913081143877364
-3.7492878691914635
-3.7033482605840584
-3.7005360769676456
-3.698259227095258
-3.6879133860730913
-3.72398163322192
-3.7063074570151295
-3.699303823472307
-3.6726402804605844
-3.7062212503977086
-3.71543112955627
-3.734558246347855
-3.7510622563376765
-3.7167521177746394
-3.7219251584633493
-3.72221869719545
-3.719407847480689
-3.7165862317465277
-3.712358626919709
-3.7315853373513077
-3.7150010807082996
-3.723145005121707
-3.7479314360748455
-3.73270800178685
-3.718931496690388
-3.702164629823194
-3.7016702264075008
-3.7357961012940613
-3.7279161239237917
-3.691171920929289
-3.717289840433228
-3.7094759598180937
-3.6953784592604246
-3.7386662818550027
-3.7022474102708336
-3.7428788009994025
-3.7148266323540655
-3.7250580627388965
-3.678640836205289
-3.734464181511621
-3.7276907002770177
-3.727175054397322
-3.718882451894485
-3.71812418474466
-3.718337463415571
-3.71776875719464
-3.695941712521993
-3.717202098080364
-3.696524376470083
-3.707101794156868
-3.6938027185629476
-3.7132120704660707
-3.700953898774977
-3.7151581082578913
-3.692544043754364
-3.6797463687876153
-3.7267488651771017
-3.7105602165807197
-3.7197563692020896
-3.7069203784732663
-3.7115069604672324
-3.7200306414236644
-3.7163698253728508
-3.7170685817608318
-3.732559255178691
-3.709042106187517
-3.7262612693802186
-3.708474608388169
-3.701921932669651
-3.7241776393537833
-3.7135323352297833
-3.7403664909542647
-3.713706985629517
-3.7235253969633932
-3.7129030401306706
-3.7001945065554245
-3.7322732893802057
-3.6806942675513357
-3.73683954805656
-3.6944402724049694
-3.707910093685263
-3.7076735076914424
-3.6973603581450463
-3.7174976260362333
-3.715668422056375
-3.714369372142517
-3.7194992876252724
-3.708980569337179
-3.7190328461811397
-3.6962250258489906
-3.7275154921231546
-3.7349935579057276
-3.7019709990080156
-3.7056623181881863
-3.6957536621000306
-3.7266403833767994
-3.7251827716563044
-3.703452429755918
-3.734283826719095
-3.7330932316614067
-3.701514946837862
-3.72956563406284
-3.70489880033907
-3.7024854687653264
-3.71437991317328
-3.714203567163266
-3.7138516914688027
-3.7140415096497432
-3.7479103475064415
-3.7241377497722077
-3.700884103108325
-3.728176848417722
-3.697248060107107
-3.6952285040073956
-3.714894132838264
-3.7249356444129567
-3.7117060923701293
-3.6990446388196356
-3.7297313910314487
-3.725935848084804
-3.672031443596265
-3.7289391174052438
-3.737179329862683
-3.702588419691177
-3.7022910796865256
-3.720893321432203
-3.712438422127224
-3.7112024096810146
-3.7073104494775686
-3.6972215892413587
-3.714364346974956
-3.7289367982685633
-3.694279052069746
-3.7157050018361337
-3.743358456720124
-3.695721734511421
-3.7211305427495502
-3.711343209592142
-3.701952386612203
-3.713906433221554
-3.706193643261845
-3.7334032474516596
-3.7168952367272454
-3.7076016555564695
-3.7435430528014964
-3.6965537919180798
-3.7215490119417023
-3.69433564814468
-3.733781576507599
