RA,DEC,f555w,f555w_err,f435w,f435w_err,f475w,f475w_err,f606w,f606w_err,f814w,f814w_err
6.075253011021282,-72.08313266133443,22.485429379980435,0.026521804369550653,23.79411349359033,0.07548926589032265,23.092964023030753,0.03330111868463029,22.04628063296883,0.018543433896635323,21.19376164741694,0.014542552052985056
6.054486913278377,-72.08309319677693,18.722897233461868,0.01751215113669934,19.172775224194055,0.014388351476034797,18.93430761509274,0.01836506963892256,18.60822387399773,0.016031395552036476,18.407895551041385,0.028951051888351866
6.038038859146782,-72.0830473299792,19.818376551644786,0.026154271429064787,20.5052398293211,0.033240498513111914,20.188973169029893,0.034135735731817544,19.658778935591144,0.035541615243208924,19.362785808854895,0.04011186625981685
6.086721641126617,-72.08298785589172,22.868399312690645,0.06250061672120129,24.517611051926444,0.21617387212900524,23.615115736306194,0.08698566615500594,22.18573657017304,0.03565666971622476,21.42236078145259,0.03104369378220315
6.09091551796419,-72.08287810119566,19.090086930054245,0.0029172735379188793,19.575289234467917,0.0018205370385807826,19.364824600570806,0.0021641280298855814,18.946686884885395,0.002254007869819162,18.786145711465466,0.0036504694398137786
5.980901727514439,-72.08286714492381,19.528079830595093,0.027039363403515124,20.14130966003811,0.024163494008379617,19.816770566372774,0.025688088553770243,19.423899515331797,0.01865931910694055,19.134649379158645,0.02079493124768099
5.97651181642354,-72.08274215317783,18.298193299420593,0.001469580443513333,18.721826246350545,0.001184971832496504,18.497746259570228,0.0012194801722226658,18.166149397653697,0.0018772460455487396,18.03884658479562,0.002144268130624415
6.089462160606941,-72.08268221437626,18.12272384327112,0.0024896062727585173,18.536264573808012,0.001740976043088433,18.384478366126288,0.0016520643975484724,17.995202340218256,0.0019929723023100277,17.88858845918584,0.002812676154152661
6.110913928401367,-72.08248065929942,22.172463322403242,0.0623557127761899,23.40251341358325,0.12055640372252513,22.797596461830118,0.07165784390383313,21.67660690370157,0.04010746894904738,20.851980218941932,0.042630956179888546
6.093994822163644,-72.08247582068037,17.971001366731986,0.001972951108576728,18.393194028813234,0.0005999290162606914,18.18020133750121,0.0004789095953301867,17.85181627477248,0.0016522987306330367,17.7212239347405,0.002716013120370053
6.084102355960896,-72.08245707964497,19.42381502955303,0.0038182376785507797,20.0217888026257,0.0035640281380115496,19.722394214249377,0.0034807024703403613,19.269004579353172,0.004008624324397165,19.052094123372747,0.0040013429033317
6.064324409817367,-72.08232931911766,18.448099280266153,0.004569028708008667,18.87662526841438,0.004915136353184873,18.65094325245356,0.0049961113010334015,18.32285610577189,0.003913051211157548,18.150126683961624,0.008830674185436866
6.088244586668247,-72.08232028296062,20.734995532579017,0.005149972586484547,21.582305370873343,0.007930979971245686,21.175365747046975,0.005026932602452984,20.460147294558368,0.0044705381392622584,20.026250631567073,0.007211643101568121
6.08496160530743,-72.08228884230347,20.234018154687643,0.011256206228665204,20.928030407824785,0.013420117064828792,20.58931281438378,0.011878099706621513,19.99459362375113,0.012343407274501198,19.656512825697398,0.016615785170502797
6.07231361417296,-72.0822163887543,19.03357285857948,0.005116152994339383,19.516699979879462,0.005550982719506594,19.31986565616095,0.0054301543257366846,18.88547421591889,0.0046738258978680156,18.68953587809981,0.005799248720732456
6.076871945669682,-72.08220019826253,20.50559989471147,0.008336903124504726,21.248874500858157,0.01106157563063398,20.858723118686882,0.008536606380031063,20.23592004155173,0.014175752668400567,19.901900192199903,0.010638217724369774
6.089865142511557,-72.08215086155838,19.149356766987108,0.0011520660817934767,19.672689572027025,0.001350135543844121,19.40630043397308,0.0008732771174023511,18.99219834383031,0.0016248519529726668,18.801514469424937,0.0019337116135317901
6.088239139397459,-72.08211390841588,19.95830950345641,0.003963860127305442,20.625113622134386,0.004613330926644973,20.285066531010756,0.0036298926060975606,19.759747986365063,0.003349476903473781,19.482114650265842,0.00456399902840552
6.087614284985352,-72.08211484771546,18.720979645314035,0.0011545648645307056,19.202214982188906,0.0012847721069617977,18.958374539095146,0.000983853342783596,18.585937180139155,0.0014699684052476526,18.439788119937766,0.001866074434948543
